gene	source	n_strong_consensus_pathways	example_pathways	crispr_effect	crispr_p	crispr_fdr	crispr_direction
DHRS11	resistance_consensus_leading_edge	1	go_bp:GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	-0.4484484062191551	0.2038078016134261	0.7999611810621501	nonsignificant_sensitising_direction
OLFML2B	resistance_consensus_leading_edge	1	go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	-0.6345001825542793	0.2022402776457121	0.7999611810621501	nonsignificant_sensitising_direction
TYMS	resistance_consensus_leading_edge	1	reactome:REACTOME_CELL_CYCLE_MITOTIC	-0.3455210921326319	0.203665575582479	0.7999611810621501	nonsignificant_sensitising_direction
DMC1	resistance_consensus_leading_edge	1	go_bp:GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	-0.3396751358016976	0.2041151600343793	0.8000619805613477	nonsignificant_sensitising_direction
EOMES	resistance_consensus_leading_edge	22	go_bp:GOBP_CARDIOCYTE_DIFFERENTIATION;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT	-0.405964372458838	0.2047464019861823	0.80012954224715	nonsignificant_sensitising_direction
LIG3	resistance_consensus_leading_edge	1	hallmark:HALLMARK_G2M_CHECKPOINT	-0.3889488077832732	0.2058532866508103	0.80012954224715	nonsignificant_sensitising_direction
POLR2K	resistance_consensus_leading_edge	2	reactome:REACTOME_CHROMOSOME_MAINTENANCE;reactome:REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	-0.331661588477635	0.2061688531059071	0.8002444853861684	nonsignificant_sensitising_direction
TEX264	resistance_consensus_leading_edge	2	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;reactome:REACTOME_HEMOSTASIS	-0.5910142541145813	0.206527649574875	0.8004255812190784	nonsignificant_sensitising_direction
EDNRA	resistance_consensus_leading_edge	48	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_AORTA_DEVELOPMENT;go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_REMODELING	-0.5331138919044092	0.2067515655505933	0.8004354916851658	nonsignificant_sensitising_direction
COL3A1	resistance_consensus_leading_edge	35	go_bp:GOBP_AORTA_DEVELOPMENT;go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_BONE_MORPHOGENESIS	-0.3746856373222993	0.207142425192232	0.8006933463128241	nonsignificant_sensitising_direction
TNS4	resistance_consensus_leading_edge	2	reactome:REACTOME_MET_PROMOTES_CELL_MOTILITY;reactome:REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	-0.3761337205752957	0.2074158942047954	0.8008691592774182	nonsignificant_sensitising_direction
IGBP1	resistance_consensus_leading_edge	2	go_bp:GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE;go_bp:GOBP_RESPONSE_TO_INTERLEUKIN_1	-0.7697603832001683	0.2077977507082149	0.8011638509693403	nonsignificant_sensitising_direction
AAMP	resistance_consensus_leading_edge	6	go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_MUSCLE_CELL_MIGRATION;go_bp:GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION;go_bp:GOBP_POSITIVE_REGULATION_OF_LOCOMOTION;reactome:REACTOME_HEMOSTASIS	-0.3400874953339698	0.2224817569349245	0.8014286065646663	nonsignificant_sensitising_direction
ALOX5	resistance_consensus_leading_edge	23	go_bp:GOBP_BIOMINERAL_TISSUE_DEVELOPMENT;go_bp:GOBP_BONE_MINERALIZATION;go_bp:GOBP_CELL_CHEMOTAXIS;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_FAT_CELL_DIFFERENTIATION	-0.4180091044512579	0.2119528173145006	0.8014286065646663	nonsignificant_sensitising_direction
ANKRD24	resistance_consensus_leading_edge	7	go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_EAR_DEVELOPMENT;go_bp:GOBP_EAR_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	-0.3309103376307067	0.2150348134452333	0.8014286065646663	nonsignificant_sensitising_direction
ATP2A2	resistance_consensus_leading_edge	11	go_bp:GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT;go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_MUSCLE_CELL_DIFFERENTIATION;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	-0.4465210706740083	0.2082946738942322	0.8014286065646663	nonsignificant_sensitising_direction
CCNT2	resistance_consensus_leading_edge	2	go_bp:GOBP_REGULATION_OF_KINASE_ACTIVITY;go_bp:GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	-0.4701456978438267	0.2214233236357211	0.8014286065646663	nonsignificant_sensitising_direction
FAM89B	resistance_consensus_leading_edge	1	go_bp:GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	-0.4777501949331935	0.2165786099051188	0.8014286065646663	nonsignificant_sensitising_direction
FMN2	resistance_consensus_leading_edge	1	go_bp:GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	-0.3329804119927004	0.2137423424008676	0.8014286065646663	nonsignificant_sensitising_direction
FOXO3	both	1	reactome:REACTOME_ESR_MEDIATED_SIGNALING	-0.4099075350920937	0.2146652709571912	0.8014286065646663	nonsignificant_sensitising_direction
FZD7	resistance_consensus_leading_edge	24	go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CARDIOCYTE_DIFFERENTIATION;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CELL_SUBSTRATE_ADHESION	-0.4595225958236488	0.2130555924237739	0.8014286065646663	nonsignificant_sensitising_direction
HOXA1	resistance_consensus_leading_edge	8	go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_COCHLEA_DEVELOPMENT;go_bp:GOBP_COCHLEA_MORPHOGENESIS;go_bp:GOBP_EAR_DEVELOPMENT;go_bp:GOBP_EAR_MORPHOGENESIS	-0.3772232527057326	0.2182442741148345	0.8014286065646663	nonsignificant_sensitising_direction
HSPA1A	resistance_consensus_leading_edge	3	go_bp:GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION;go_bp:GOBP_NUCLEAR_CHROMOSOME_SEGREGATION;go_bp:GOBP_SISTER_CHROMATID_SEGREGATION	-0.310905023926586	0.2164999142842489	0.8014286065646663	nonsignificant_sensitising_direction
IKBKB	resistance_consensus_leading_edge	7	go_bp:GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS;go_bp:GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	-0.3557790285905859	0.2119271592058241	0.8014286065646663	nonsignificant_sensitising_direction
KDM8	resistance_consensus_leading_edge	1	go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	-0.4015646977752158	0.2188407257918387	0.8014286065646663	nonsignificant_sensitising_direction
KIF18A	resistance_consensus_leading_edge	9	go_bp:GOBP_METAPHASE_CHROMOSOME_ALIGNMENT;go_bp:GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION;go_bp:GOBP_SISTER_CHROMATID_SEGREGATION;reactome:REACTOME_CELL_CYCLE_CHECKPOINTS;reactome:REACTOME_CELL_CYCLE_MITOTIC	-0.7685748204121512	0.2205606491618305	0.8014286065646663	nonsignificant_sensitising_direction
KLKB1	resistance_consensus_leading_edge	15	go_bp:GOBP_HEMOSTASIS;go_bp:GOBP_NEGATIVE_REGULATION_OF_COAGULATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING;go_bp:GOBP_PROTEIN_PROCESSING;go_bp:GOBP_REGULATION_OF_COAGULATION	-0.5199669187643714	0.2211463987778819	0.8014286065646663	nonsignificant_sensitising_direction
MEIS1	resistance_consensus_leading_edge	13	go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CARDIOCYTE_DIFFERENTIATION;go_bp:GOBP_HEART_DEVELOPMENT;go_bp:GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE;go_bp:GOBP_MUSCLE_CELL_DIFFERENTIATION	-0.2813752884482516	0.2199031364090755	0.8014286065646663	nonsignificant_sensitising_direction
NDST2	resistance_consensus_leading_edge	2	go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_REGULATION_OF_HORMONE_LEVELS	-0.4376423417240147	0.2138521158647871	0.8014286065646663	nonsignificant_sensitising_direction
NME1	resistance_consensus_leading_edge	1	hallmark:HALLMARK_E2F_TARGETS	-0.3860214675443307	0.2196875225220926	0.8014286065646663	nonsignificant_sensitising_direction
PCDHB2	resistance_consensus_leading_edge	2	go_bp:GOBP_SYNAPSE_ASSEMBLY;go_bp:GOBP_SYNAPSE_ORGANIZATION	-0.3664134495905964	0.2185546925739001	0.8014286065646663	nonsignificant_sensitising_direction
PHF20	resistance_consensus_leading_edge	1	reactome:REACTOME_CELL_CYCLE_CHECKPOINTS	-0.5192927359142363	0.210752471178527	0.8014286065646663	nonsignificant_sensitising_direction
POLB	resistance_consensus_leading_edge	3	go_bp:GOBP_EXOCRINE_SYSTEM_DEVELOPMENT;go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT;go_bp:GOBP_RESPONSE_TO_OXYGEN_LEVELS	-0.2898214620577128	0.212579414085112	0.8014286065646663	nonsignificant_sensitising_direction
POLR2D	resistance_consensus_leading_edge	2	reactome:REACTOME_CHROMOSOME_MAINTENANCE;reactome:REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	-0.7024273810525736	0.2200362667046666	0.8014286065646663	nonsignificant_sensitising_direction
PRDM5	resistance_consensus_leading_edge	1	go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	-0.2948804885442442	0.2216585697349077	0.8014286065646663	nonsignificant_sensitising_direction
RECQL5	resistance_consensus_leading_edge	1	go_bp:GOBP_CHROMOSOME_SEPARATION	-0.4288889143824468	0.2185855542596611	0.8014286065646663	nonsignificant_sensitising_direction
SIPA1L1	resistance_consensus_leading_edge	5	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY;go_bp:GOBP_SYNAPSE_ORGANIZATION	-0.3094848132901564	0.2208880682570564	0.8014286065646663	nonsignificant_sensitising_direction
SNF8	resistance_consensus_leading_edge	6	go_bp:GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS;go_bp:GOBP_REGULATION_OF_KINASE_ACTIVITY;go_bp:GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY;go_bp:GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY;go_bp:GOBP_REGULATION_OF_SECRETION	-0.3354231531912948	0.2145856072846844	0.8014286065646663	nonsignificant_sensitising_direction
STAC3	resistance_consensus_leading_edge	7	go_bp:GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT;go_bp:GOBP_MUSCLE_CELL_DIFFERENTIATION;go_bp:GOBP_MUSCLE_TISSUE_DEVELOPMENT;go_bp:GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY;go_bp:GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	-0.3717453576100951	0.2105644199891515	0.8014286065646663	nonsignificant_sensitising_direction
STAT3	resistance_consensus_leading_edge	15	go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_MYELOID_CELL_DIFFERENTIATION;go_bp:GOBP_NOTCH_SIGNALING_PATHWAY	-0.4548426573412047	0.2127139636449943	0.8014286065646663	nonsignificant_sensitising_direction
YPEL5	resistance_consensus_leading_edge	1	hallmark:HALLMARK_HEME_METABOLISM	-0.5712118613447306	0.2114766418083131	0.8014286065646663	nonsignificant_sensitising_direction
KLC1	resistance_consensus_leading_edge	2	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;reactome:REACTOME_HEMOSTASIS	-0.3601031609270482	0.2226333514990596	0.8014540632789282	nonsignificant_sensitising_direction
MDM4	resistance_consensus_leading_edge	1	reactome:REACTOME_CELL_CYCLE_CHECKPOINTS	-0.8011172582368786	0.2227736723398285	0.8014872079687984	nonsignificant_sensitising_direction
ORC5	resistance_consensus_leading_edge	3	hallmark:HALLMARK_G2M_CHECKPOINT;reactome:REACTOME_CELL_CYCLE_CHECKPOINTS;reactome:REACTOME_CELL_CYCLE_MITOTIC	-0.5390602338527524	0.2229017294183816	0.8015100977778332	nonsignificant_sensitising_direction
NOG	resistance_consensus_leading_edge	87	go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_BODY_MORPHOGENESIS;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	-0.2992734059962192	0.2233553119398646	0.8019098808826604	nonsignificant_sensitising_direction
NFE2L2	resistance_consensus_leading_edge	15	go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_HEMOSTASIS;go_bp:GOBP_MUSCLE_CELL_MIGRATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION;go_bp:GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	-0.562740605708532	0.2239703422644542	0.80229753863809	nonsignificant_sensitising_direction
SNX27	resistance_consensus_leading_edge	1	go_bp:GOBP_SYNAPSE_ORGANIZATION	-0.6361246646096603	0.2246757607265177	0.8026025698409998	nonsignificant_sensitising_direction
CEP131	resistance_consensus_leading_edge	3	reactome:REACTOME_CELL_CYCLE_MITOTIC;reactome:REACTOME_MITOTIC_PROMETAPHASE;reactome:REACTOME_M_PHASE	-0.3396126694891865	0.2262583455615482	0.8049830799658654	nonsignificant_sensitising_direction
PPP1CC	resistance_consensus_leading_edge	6	reactome:REACTOME_CELL_CYCLE_CHECKPOINTS;reactome:REACTOME_CELL_CYCLE_MITOTIC;reactome:REACTOME_MITOTIC_PROMETAPHASE;reactome:REACTOME_MITOTIC_SPINDLE_CHECKPOINT;reactome:REACTOME_M_PHASE	-0.5955392786772888	0.2261376446166723	0.8049830799658654	nonsignificant_sensitising_direction
PDLIM3	resistance_consensus_leading_edge	2	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY;hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	-0.3531049667295436	0.2267381146432823	0.8056470253158423	nonsignificant_sensitising_direction
HMGCS1	resistance_consensus_leading_edge	1	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS	-0.4749335979835942	0.2269806566912583	0.8058866626835886	nonsignificant_sensitising_direction
AR	resistance_consensus_leading_edge	24	go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_DEVELOPMENTAL_INDUCTION	-0.3390027458100046	0.2282531641373559	0.8059597874571357	nonsignificant_sensitising_direction
