candidate	collection	pathway	candidate_is_member	candidate_is_leading_edge_datasets	interactor_genes_in_pathway	resistance_consensus_class	gse118713_NES	gse118713_FDR	gse240112_NES	gse240112_FDR	gse111151_NES	gse111151_FDR	gse245601_NES	gse245601_FDR
CITED2	go_bp	GOBP_COGNITION	False		EP300;HIF1A	DIRECTIONAL_CONSENSUS	1.2913302715673916	0.2376777368996718	1.3468121405447695	0.0808200574794492	1.512613408872378	0.0051406581501065	1.2087160770600338	0.3194444444444444
CITED2	go_bp	GOBP_COLLAGEN_METABOLIC_PROCESS	False		HIF1A	SINGLE_DATASET	1.4609358494194489	0.2355702068843177	1.1508721043790568	0.4494475373138297	1.908539487017502	0.0009363037525457	-0.9588356118646536	0.7696944610317935
CITED2	go_bp	GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT	False		HIF1A	LOW_EVIDENCE	1.3003029987702337	0.371912013536379	1.5972631041202496	0.0792323258126239	1.0953816612072442	0.4911324676154609	-1.23387137874174	0.4230040430857155
CITED2	go_bp	GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION	False		HIF1A	DIRECTIONAL_CONSENSUS	1.3806855466885786	0.2376777368996718	1.860452429346536	0.0021453827787519	1.3406001589677832	0.1426084763557317	-1.31401370445201	0.2813254543143982
CITED2	go_bp	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False		HIF1A;WT1	STRONG_CONSENSUS	1.9513761829359155	0.000322115267713	1.7718936000855168	0.0001327916917432	2.0729924704935985	1.910100698097384e-08	-1.32438011548601	0.1305692563115737
CITED2	go_bp	GOBP_CRANIAL_NERVE_DEVELOPMENT	True	gse111151	TFAP2A	MIXED	-1.089907397086028	0.536550790973405	1.2422516920973516	0.378357830306447	1.784739974655079	0.0117410051455111	-1.2327424348090767	0.4432630922094753
CITED2	go_bp	GOBP_CRANIAL_NERVE_MORPHOGENESIS	True	gse111151	TFAP2A	MIXED			-1.254846867212002	0.4228052926959157	1.54378518086154	0.1012599933909565	-1.1817771240888335	0.5346301414165172
CITED2	go_bp	GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	False		TFAP2A	SINGLE_DATASET	1.3643716842212734	0.3062915085388994	1.1094132606687233	0.5392163751421758	1.6010678019803282	0.0314683178935358	0.9511507779975517	0.7848205976631165
CITED2	go_bp	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	False		FOXO3;HIF1A;TP53	MIXED	1.152801342196252	0.3759859279243532	-1.3451742115180183	0.0604437749855077	1.3998911900258093	0.0195443568967368	-1.1884728579425543	0.2766756302803769
CITED2	go_bp	GOBP_CYTOKINE_PRODUCTION	False		HIF1A	LOW_EVIDENCE	1.2910156459747857	0.1052266077101776						
CITED2	go_bp	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	False		HIF1A	LOW_EVIDENCE	1.156467921093861	0.511934263727664	0.9281464443390935	0.7973802378675856	1.450178067642495	0.1112087827013525	-0.8276937443434639	0.908235162203904
CITED2	go_bp	GOBP_DECIDUALIZATION	True			LOW_EVIDENCE	0.8424462984378945	0.82761496676676	1.23290020815908	0.4370799974610114	1.3670544681116792	0.2591148072909161	0.9746240311747784	0.7533016376122557
CITED2	go_bp	GOBP_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY_IN_LATERAL_MESODERM	True			not_in_resistance_consensus_table								
CITED2	go_bp	GOBP_DEVELOPMENTAL_CELL_GROWTH	False		LHX2	DIRECTIONAL_CONSENSUS	1.1299907998069387	0.4545299727520436	1.2780045697059954	0.1877592571465436	1.3468193830833275	0.074540608577635	-1.118912482346753	0.5107971097541798
CITED2	go_bp	GOBP_DEVELOPMENTAL_GROWTH	True	gse240112	EP300;FOXO3;LHX2;TP53;WT1	MIXED	-1.157225780317783	0.2927673933312614	1.3225071240514557	0.0368240400410104				
CITED2	go_bp	GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	False		LHX2	DIRECTIONAL_CONSENSUS	1.21233956870994	0.3370498614958448	1.3964919491770544	0.0639832872665012	1.575978576629111	0.0060713955313971	-1.3311266816649203	0.091308780569997
CITED2	go_bp	GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	True		FOXO3;TFAP2C;WT1	not_in_resistance_consensus_table								
CITED2	go_bp	GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	True	gse240112	FOXO3;TFAP2C;WT1	MIXED	-1.0886708880435023	0.5081538653056143	1.3028537722693467	0.1523416644869265	0.9596339570407896	0.6946658814180923	-1.1479204806062724	0.4483695652173913
CITED2	go_bp	GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	False		HIF1A	STRONG_CONSENSUS	1.2046750082213007	0.4118299259808694	1.8538256125288817	0.0021453827787519	1.6150071540639637	0.0142469979994563	-0.8778551236717387	0.8888587007438775
CITED2	go_bp	GOBP_DIGESTIVE_TRACT_MORPHOGENESIS	False		HIF1A	MIXED	-1.045863165600764	0.6117037874123986	1.5806149479606153	0.1304751860212579	1.0750994962900895	0.5201414468837483	1.0081306905856864	0.7289911435234487
CITED2	go_bp	GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_CELL_CYCLE_ARREST	False		TP53	LOW_EVIDENCE	-1.6636398543103847	0.0932438340887305	-1.0625100277168693	0.6261160223424375	-0.9900808265367416	0.6313435430594408	0.8160891809955071	0.8760382346096711
CITED2	go_bp	GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION	False		TP53	LOW_EVIDENCE					0.8468159465950619	0.8050292870952842	1.4711627617832714	0.2523937691303233
CITED2	go_bp	GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING	False		TP53	LOW_EVIDENCE	-1.4297634879607015	0.0758601111902072	-0.8041551108227035	1.0	-0.8869375024339854	0.86125515043147	-1.163863844144727	0.4571683950808237
CITED2	go_bp	GOBP_DNA_RECOMBINATION	False		CREBBP	LOW_EVIDENCE	-1.2731314424917566	0.1761461203760682	-0.9801199052627494	0.7479513442834425	-0.899060334966184	0.8916646927616906	-1.6781713863845835	0.0002535684045486
CITED2	go_bp	GOBP_DNA_REPLICATION	False		TP53	DIRECTIONAL_CONSENSUS	-1.5182613941343437	0.0184998787577268	-0.6512812411079294	1.0	-1.2641958154004815	0.0806238843960559	-1.640577170905901	0.0006978534096765
CITED2	go_bp	GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	False		EP300;FOXO1;TP53	MIXED	-0.6890918501021971	1.0	0.6344818585500326	1.0	-1.295308112032549	0.0933918616648725	-0.8045982303754108	0.9768158695439172
CITED2	go_bp	GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION	False		HIF1A	DIRECTIONAL_CONSENSUS	1.1994857820750762	0.4895834479117397	1.6318402109181036	0.1051278671688425	1.7436479114369376	0.0263131084669947	-0.8867120291572123	0.8291689542739974
CITED2	go_bp	GOBP_DORSAL_VENTRAL_PATTERN_FORMATION	False		LHX2	MIXED	-0.967465516125834	0.7066503277871224	1.605783713955354	0.0608870826211273	1.6607636390893474	0.0140079874398992	0.7708109235581501	0.965038923113521
CITED2	go_bp	GOBP_DOUBLE_STRAND_BREAK_REPAIR	False		CREBBP;TP53	LOW_EVIDENCE	-1.3268136035402076	0.1289746132792142	-0.8946049582918215	0.9624868400273728	-1.028256005977012	0.5300759782576053	-1.5961100525968566	0.0008074341861889
CITED2	go_bp	GOBP_EAR_DEVELOPMENT	False		TFAP2A	STRONG_CONSENSUS	1.2711177034966883	0.3028978659736986	1.7063499016634724	0.002493860269393	1.6296227062248014	0.004138782444221	-0.870663061360049	0.9210827593786636
CITED2	go_bp	GOBP_EAR_MORPHOGENESIS	False		TFAP2A	STRONG_CONSENSUS	1.2777747931535248	0.347958322139924	1.599239600726157	0.0306577181284336	1.775061307990855	0.0033804925820673	-0.9758044274646328	0.7494454695971993
CITED2	go_bp	GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS	False		CREBBP;TFAP2A	SINGLE_DATASET	1.0070853621974951	0.636957338959543	1.2478741477568394	0.2787874040419865	1.682281326631131	0.0090815561528642	-1.523332029866658	0.0589624058105205
CITED2	go_bp	GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	True	gse240112	TFAP2A	LOW_EVIDENCE	1.221357905099911	0.4494095650082877	1.5308122973479334	0.1415642039508404	1.0468361224888123	0.5747877186155306	-0.8284913865144783	0.8936354962066114
CITED2	go_bp	GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	True	gse240112	TFAP2A	LOW_EVIDENCE	1.1351278351229903	0.540054024395391	1.628859508985247	0.0915996541127977	0.978835117376092	0.6434593015421268	0.8150631107796213	0.8851110001292911
CITED2	go_bp	GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	False		TFAP2A	LOW_EVIDENCE	1.47922463453389	0.19555186949167	1.1000286395253456	0.5748631243313544	1.3408196518747586	0.2126982996346911	-0.8942432900024684	0.837953687741695
CITED2	go_bp	GOBP_EMBRYONIC_EYE_MORPHOGENESIS	True		TFAP2A	MIXED	-1.1206636171592392	0.5440476959170056	1.091616418242369	0.5870164227084855	1.2154935589101794	0.37938261276463	0.7840318412966559	0.921924436673756
CITED2	go_bp	GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT	True	gse240112,gse111151	HIF1A	MIXED	-1.2301379992363692	0.4007187210321138	1.4165302405171074	0.1672879434277473	1.5726218074590403	0.0301994001689245	-1.0572638895529365	0.6533877895320217
CITED2	go_bp	GOBP_EMBRYONIC_HEART_TUBE_LEFT_RIGHT_PATTERN_FORMATION	True			not_in_resistance_consensus_table								
CITED2	go_bp	GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	True	gse111151	HIF1A	MIXED	-1.3743475154238565	0.2523364485981308	1.2684956768276685	0.3199043612699098	1.5219316193598236	0.060874744961972	-0.8612594926579349	0.8813944079834578
CITED2	go_bp	GOBP_EMBRYONIC_MORPHOGENESIS	True	gse240112	CREBBP;HIF1A;LHX2;PCGF2;TFAP2A;TP53	STRONG_CONSENSUS	1.3752880786760728	0.0525624842126412	1.6747040935722697	3.2268793877341595e-05	1.926000735139268	9.844029407970658e-11		
CITED2	go_bp	GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	True	gse240112,gse111151	EPAS1;HIF1A;PCGF2;TFAP2A;TP53	STRONG_CONSENSUS	1.3034774416682098	0.1266683656216356	1.5750477802663458	0.0012360750079377	1.7628750576156935	2.2179939521325398e-06	-1.0393727565230142	0.6366064538891192
CITED2	go_bp	GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	True	gse240112,gse111151	HIF1A;PCGF2;TFAP2A	STRONG_CONSENSUS	1.209287302898793	0.3203835826620637	1.5053525524648192	0.0177999814248873	1.829676645202624	2.771325703871937e-05	-0.9187873123503916	0.8692177742345729
CITED2	go_bp	GOBP_EMBRYONIC_PATTERN_SPECIFICATION	False		WT1	MIXED	-1.221834578709216	0.4279595015576324	1.2908002655095194	0.273714601659544	1.5752074096199056	0.0386922297758057	-1.4194558989147124	0.2862291611109764
CITED2	go_bp	GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT	True	gse240112	EPAS1;HIF1A	STRONG_CONSENSUS	1.1526626300651928	0.471620054044268	1.8673768225389928	0.0029932599347255	1.6478077142266103	0.0174530737543163	-0.842015770181965	0.9139787781621804
CITED2	go_bp	GOBP_EMBRYONIC_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	True			not_in_resistance_consensus_table								
CITED2	go_bp	GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	False		PCGF2;TFAP2A	STRONG_CONSENSUS	1.3940458430073348	0.2171800609040951	1.5577015054646064	0.0486718812464133	1.7103209695638415	0.005185889212064	-1.2845533019201272	0.2950804376054552
CITED2	go_bp	GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	False		PCGF2;TFAP2A	DIRECTIONAL_CONSENSUS	1.538049032326511	0.1239951261364303	1.5300425078398636	0.0708236966549338	1.672199878017626	0.0136106619467324	-1.0602460581875484	0.628101290642918
CITED2	go_bp	GOBP_EMBRYO_DEVELOPMENT	True		CREBBP;EP300;EPAS1;HIF1A;LHX2;PCGF2;TFAP2A;TP53;WT1	not_in_resistance_consensus_table								
CITED2	go_bp	GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	True		EP300;EPAS1;HIF1A;LHX2;PCGF2;TFAP2A;TP53	not_in_resistance_consensus_table								
CITED2	go_bp	GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT	True	gse240112,gse111151		DIRECTIONAL_CONSENSUS	1.5733338370442502	0.1613834809683544	1.7833301714375207	0.018739097063293	1.4633695345445454	0.1252694114225992	-1.2618260247333617	0.4057177615571776
CITED2	go_bp	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	True	gse240112,gse111151	WT1	DIRECTIONAL_CONSENSUS	1.326703131916647	0.2769289939258905	1.9399424949579047	0.0008742394025144	1.3594307043428246	0.1362554295707113	-1.1856476399834863	0.452838697280008
CITED2	go_bp	GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	False		FOXO3	MIXED	1.179676543812665	0.493271977150111	-0.8935599638213354	0.8459883254452195	1.514746147535759	0.0842542269838062	-1.3711179630688388	0.3089864769842269
CITED2	go_bp	GOBP_ENDOTHELIAL_CELL_MIGRATION	False		HIF1A	DIRECTIONAL_CONSENSUS	1.3701676296084249	0.2213176064441887	1.3995866644316677	0.0820619193576169	1.5064204851604666	0.0136106619467324	-1.1833132426279207	0.4057177615571776
CITED2	go_bp	GOBP_ENDOTHELIAL_CELL_PROLIFERATION	False		HIF1A	DIRECTIONAL_CONSENSUS	1.2334602266879835	0.37357168382244	1.336329102990225	0.1877592571465436	1.353799563441514	0.0787607756618297	0.9851201999879136	0.7437081462947973
CITED2	go_bp	GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	False		HIF1A;TP53	MIXED	1.2516111654630024	0.2343165395055388	1.4079970675145534	0.0385652866006473	-0.8114138417646167	0.9943821770210284	1.1594746756395071	0.4126086180974951
CITED2	go_bp	GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	True		CREBBP;EP300;FOXO1;HIF1A;TFAP2B;TP53	not_in_resistance_consensus_table								
CITED2	go_bp	GOBP_EPIDERMIS_DEVELOPMENT	False		LHX2	DIRECTIONAL_CONSENSUS	1.1572039370785885	0.3713669211195929	1.314732678641623	0.1160317030908879	1.4680228802580482	0.0081920199589671	-1.4694800344672854	0.0218745641918738
CITED2	go_bp	GOBP_EPITHELIAL_CELL_DEVELOPMENT	False		EPAS1;HIF1A	SINGLE_DATASET	1.233050134567869	0.3089840255591054	1.2495807045326492	0.227905029308901	1.5130361311753786	0.0122841279720381	-1.5331739129451076	0.0224717301159287
CITED2	go_bp	GOBP_EPITHELIAL_CELL_DIFFERENTIATION	False		EPAS1;HIF1A;WT1	DIRECTIONAL_CONSENSUS	1.3428395858723654	0.0504086063601814	1.600263391539185	0.0001327916917432				
CITED2	go_bp	GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	False		WT1	LOW_EVIDENCE	1.2563264767202915	0.4325954150396776	1.1861916824145726	0.475789532001609	1.1997432525392362	0.3651160893713895	-1.6856005839714845	0.0465048050714008
CITED2	go_bp	GOBP_EPITHELIAL_CELL_PROLIFERATION	False		HIF1A	STRONG_CONSENSUS	1.4545930565110192	0.0344472008360725	1.550428058355725	0.0034087189820445	1.398087566031803	0.018549913458299	-1.1496670681609404	0.3638651200845449
CITED2	go_bp	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	False		HIF1A	STRONG_CONSENSUS	1.721610324314091	0.0130946104568915	1.8117320857342452	0.000858336508294	1.7210391596940935	0.0033804925820673	-1.6917983407382156	0.0046976778151952
CITED2	go_bp	GOBP_EPITHELIAL_TUBE_FORMATION	True	gse240112,gse111151	HIF1A;LHX2	STRONG_CONSENSUS	1.2178716158311542	0.388918032240874	1.5986921012772477	0.0161735577051653	1.879436662292753	0.0002424912440314	-1.3440836483219083	0.2438435791978969
CITED2	go_bp	GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	True	gse240112	HIF1A;LHX2;WT1	STRONG_CONSENSUS	1.280585876266385	0.2146530957703075	1.7641695231412151	0.0001349467315237	1.8404725348798496	2.574964590208196e-06	-1.469754686333756	0.0129857933101058
CITED2	go_bp	GOBP_EPITHELIUM_DEVELOPMENT	True		EP300;EPAS1;HIF1A;LHX2;TFAP2A;TFAP2B;TP53;WT1	not_in_resistance_consensus_table								
CITED2	go_bp	GOBP_ERYTHROCYTE_DEVELOPMENT	True			MIXED	0.9539521875217816	0.7109724530666739	1.0017293138684364	0.690851672971808	-1.4200072456073518	0.1420463936309058	0.6917502317410523	0.9742002147291264
CITED2	go_bp	GOBP_ERYTHROCYTE_HOMEOSTASIS	True		EPAS1;FOXO3;HIF1A	LOW_EVIDENCE	0.8301552952583678	0.911548072398666	0.8057315090955399	0.9974871567121184	1.0737529966806625	0.4672410590538243	1.2501281947579257	0.2905742574257425
CITED2	go_bp	GOBP_ER_NUCLEUS_SIGNALING_PATHWAY	False		TP53	LOW_EVIDENCE	0.8286589765594764	0.86892885939665	0.944413247146538	0.7742692084456329	1.5168580377735903	0.0815422997924064	2.155648817694773	0.0002830617620656
CITED2	go_bp	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	False		EP300;TP53	LOW_EVIDENCE	0.9545936491904122	0.7645542631779144	0.8348925953976599	1.0	0.8276010066361129	0.978905120665314	1.2560329274897162	0.1226411893817923
CITED2	go_bp	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	False		WT1	STRONG_CONSENSUS	1.602532026912373	0.0193543143394603	1.2759985915724157	0.1599121605491995	1.9949061315001568	8.17084120336993e-08	-1.2855295812918088	0.1543290518682228
CITED2	go_bp	GOBP_EYE_MORPHOGENESIS	True		HIF1A;TFAP2A;TFAP2B	MIXED	1.052239840923278	0.5830857385398981	-1.1638542498137698	0.3757878492527615	1.325339460931922	0.1471060123093548	-0.7767055443552007	0.9883821265427974
CITED2	go_bp	GOBP_FACE_DEVELOPMENT	False		EP300	SINGLE_DATASET	1.3370469245974843	0.321913341439151	1.933439727268367	0.0039376089428796	1.286429078203985	0.2779086551045897	-1.3774703195661344	0.3163906180524677
CITED2	go_bp	GOBP_FACE_MORPHOGENESIS	False		EP300	STRONG_CONSENSUS	1.4259855509127597	0.2749447525330442	2.1050901372216986	0.0014584963328808	1.8515350227208864	0.0111032766101644	-1.060790480018191	0.638012267478651
CITED2	go_bp	GOBP_FAT_CELL_DIFFERENTIATION	False		EP300;FOXO1;TFAP2B	STRONG_CONSENSUS	1.581801181195544	0.0249128641009702	1.6219079014512587	0.0039376089428796	1.8408417589522132	1.4340833541846556e-05	1.3180337062155856	0.1737233559225479
CITED2	go_bp	GOBP_FEMALE_SEX_DIFFERENTIATION	False		FOXO3;WT1	MIXED	1.166804233370232	0.4704026632847178	1.385804926029981	0.1421470066091875	-0.9492049742859194	0.7014761958696719	-1.0607021232495246	0.6366064538891192
CITED2	go_bp	GOBP_FOAM_CELL_DIFFERENTIATION	False		EP300	LOW_EVIDENCE	1.7079054219267489	0.073086426264479	1.1324511762575151	0.5598322269517922	0.9851007108858032	0.6575096607519534	-1.0779724396125865	0.63441911783144
CITED2	go_bp	GOBP_FOREBRAIN_DEVELOPMENT	False		HIF1A;LHX2	STRONG_CONSENSUS	1.0204500585172442	0.625871186440678	1.4885046485166444	0.0112265067645429	1.635308030614525	0.0003235664102534	-1.3497257044503008	0.057586327832397
CITED2	go_bp	GOBP_FOREBRAIN_REGIONALIZATION	False		LHX2	LOW_EVIDENCE					1.6150303653294416	0.1132572130927845	0.6416499662522499	0.9680734447793916
CITED2	go_bp	GOBP_FORELIMB_MORPHOGENESIS	False		TFAP2A;TFAP2B	LOW_EVIDENCE	1.017723586340615	0.6613297819867812	1.281905602093909	0.3773812482396408	1.2657403546662185	0.3026410703897615	-1.5122427781317642	0.1323638876779954
CITED2	go_bp	GOBP_GASTRULATION	False		TP53	STRONG_CONSENSUS	1.7384607638994318	0.0070055893364722	1.842907182836227	0.0005628198588068	2.055733866009988	1.262095087566184e-06	-1.0673562925166626	0.5998184626222668
CITED2	go_bp	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	False		EP300;HIF1A;TP53	LOW_EVIDENCE	1.1400388733542075	0.3759859279243532	1.2042081538018146	0.2023567532067402	0.9525537161318934	0.7476027741754819	1.2934320869765488	0.0727005223888729
CITED2	go_bp	GOBP_GENITALIA_DEVELOPMENT	False		WT1	LOW_EVIDENCE	1.0218982945552164	0.6376913580246913	1.365116263822409	0.3035394456289978	1.3123117540863196	0.2329892929487798	-1.7186789007274133	0.0555540950610134
CITED2	go_bp	GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT	False		HIF1A	LOW_EVIDENCE	1.0692761591986146	0.6064038850961081	1.4363993437457194	0.2497231705685912	1.042754319248615	0.5666854777218232	-1.504507990232949	0.1543290518682228
CITED2	go_bp	GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION	False		HIF1A	LOW_EVIDENCE	1.0779086980427404	0.5650722677999227	1.606689495975549	0.0606407990945781	1.1810126824630656	0.3630872841464154	-1.6853050011629245	0.020967289899871
CITED2	go_bp	GOBP_GLAND_DEVELOPMENT	True	gse240112	HIF1A;WT1	DIRECTIONAL_CONSENSUS	1.072696782362233	0.5218918242143483	1.251700959835385	0.1695524806261138	1.597360280479534	0.0002176361403372	-1.4847759386718065	0.0046604919621438
CITED2	go_bp	GOBP_GLIOGENESIS	False		TP53	STRONG_CONSENSUS	1.7116986745938014	0.0040508091519752	1.5360086007332494	0.0075396093719391	2.0421103741212563	3.5785186890886293e-09	-1.067462112954178	0.544910428529864
CITED2	go_bp	GOBP_GLOMERULUS_DEVELOPMENT	False		WT1	MIXED	-1.2034340615065906	0.4611943630113543	1.607320593411348	0.0606407990945781	1.4992551912853098	0.0700282588536874	-1.5833702166400174	0.050693007935038
CITED2	go_bp	GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	False		HIF1A	DIRECTIONAL_CONSENSUS	1.24210753966188	0.2358969059051738	1.2757196156094617	0.1309763594081844	2.1008271765917863	9.551728776844947e-11	1.5020742813157977	0.0060071169666139
CITED2	go_bp	GOBP_GRANULOCYTE_DIFFERENTIATION	True	gse240112		SINGLE_DATASET	1.080961066348916	0.5891512251866206	1.8030301839017928	0.0295603244055179	1.0905726812141867	0.502609904641006	-1.0981693656905434	0.5939295183384887
CITED2	go_bp	GOBP_GROWTH	True		EP300;FOXO3;HIF1A;LHX2;TP53;WT1	not_in_resistance_consensus_table								
CITED2	go_bp	GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	False		HIF1A	LOW_EVIDENCE	-1.244970990106285	0.1203630632819814	-1.190196341967693	0.2265474852675827				
CITED2	go_bp	GOBP_HEAD_MORPHOGENESIS	False		EP300	STRONG_CONSENSUS	1.427355855016915	0.2698569684402943	2.1131635130231787	0.0011236429260934	1.7423969801932562	0.0166533485352566	-0.960750707779546	0.7570154733805403
CITED2	go_bp	GOBP_HEART_DEVELOPMENT	True	gse240112	EP300;HIF1A;TP53;WT1	STRONG_CONSENSUS	1.109762757610149	0.430948845574703	1.5503948623351087	0.0008831576299064	1.709536429324506	1.9502954342571003e-06	-1.3214157898299734	0.0490548505725815
CITED2	go_bp	GOBP_HEART_GROWTH	True		WT1	MIXED	-1.7514570989520395	0.0319095411656176	1.275973916966489	0.2706263958773279	1.2865967880757514	0.2205514121256915	-1.2175919259636463	0.422979797979798
CITED2	go_bp	GOBP_HEART_MORPHOGENESIS	True	gse240112,gse111151	HIF1A;TP53	MIXED	-1.19345413171204	0.3502689873417721	1.5372940526789096	0.0185168624498679	1.7276808539857609	0.0002230728270609	-1.3407548622757517	0.1226411893817923
CITED2	go_bp	GOBP_HEART_PROCESS	False		EPAS1	SINGLE_DATASET	1.158183047261527	0.4179088586030664	1.2018755700203434	0.301257387343019	1.5945990117407889	0.0057446042445893	-1.181849792230231	0.4057177615571776
CITED2	go_bp	GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT	True		TP53	MIXED	-1.2926884270567602	0.3114175133043058	-0.9844930300369852	0.7074461241026182	0.8414120459988531	0.86125515043147	-0.7627015707024755	0.9722292340925128
CITED2	go_bp	GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	True		TP53	MIXED	-1.3495550645241532	0.1667771149915392	-1.0115179182642997	0.671791662637338	0.90517146794032	0.7831337843815049	-1.2314183653522977	0.3665161648598401
CITED2	go_bp	GOBP_HEMOPOIESIS	True		EP300;EPAS1;FOXO3;HIF1A;TP53	not_in_resistance_consensus_table								
CITED2	go_bp	GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	True	gse240112		LOW_EVIDENCE	1.057222135695519	0.5750636544104955	1.3227883467200336	0.1814404078521051	1.210786933992961	0.2494744932448074	-1.10063972238382	0.5537045187091588
CITED2	go_bp	GOBP_HINDBRAIN_DEVELOPMENT	False		TP53	MIXED	-1.1118206406669755	0.4933592319895862	1.25443006788978	0.2497231705685912	1.825836812915208	0.0004083694247163	-1.0726589097010435	0.6116381788719879
CITED2	go_bp	GOBP_HINDLIMB_MORPHOGENESIS	False		TFAP2B	MIXED	-0.940739911728197	0.7190563589030787	-0.961490769118197	0.7463165380150187	1.3350545828757063	0.2187616780567713	-1.8650901944165512	0.013361800238582
CITED2	go_bp	GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	True		EPAS1;FOXO3;HIF1A	LOW_EVIDENCE	0.958257622978393	0.7468119758386582	0.9302135772183378	0.8714363469865489	1.0799721322375022	0.4339656917447383	1.0562595801057584	0.6204923244618039
CITED2	go_bp	GOBP_HOMEOSTATIC_PROCESS	True		CREBBP;EPAS1;FOXO1;FOXO3;HIF1A	not_in_resistance_consensus_table								
CITED2	go_bp	GOBP_HORMONE_BIOSYNTHETIC_PROCESS	False		HIF1A	DIRECTIONAL_CONSENSUS	1.5070277279137425	0.1982834142554104	1.9126823961260024	0.0047023501845355	1.3508445043871855	0.1748790672203714	-1.2932703248302224	0.3534462954109414
CITED2	go_bp	GOBP_HORMONE_METABOLIC_PROCESS	False		HIF1A	DIRECTIONAL_CONSENSUS	1.5467523672085135	0.0503789506651832	1.3481432510970706	0.1669046059784676	1.6824332223944738	0.0009626460707627	-1.0215467207476532	0.686653745246992
CITED2	go_bp	GOBP_HORMONE_TRANSPORT	False		FOXO1;HIF1A;TFAP2B	DIRECTIONAL_CONSENSUS	1.20684276907134	0.3104665944724327	1.2863928592972744	0.1346836865110407	1.5657847687281137	0.0041427513324214	-1.2180438457734468	0.3139266394612461
CITED2	go_bp	GOBP_IMMUNE_EFFECTOR_PROCESS	False		EP300;TP53	MIXED	1.0132899016113983	0.6379719763385924	-1.065954248465598	0.5185606277893142	1.5019100244341004	0.0018879417305556	-1.1079283104505626	0.422979797979798
