gene	ranking_stat	log2fc	p_value	fdr	ranking_stat_method
RAB13	0.7943197369267166	0.429796971560503	0.160575862373544	0.284036474545946	sign(log2fc)*-log10(p_value)
ST7-AS1	0.7941945493428905	0.576333414258263	0.160622155850929	0.284091092045389	sign(log2fc)*-log10(p_value)
LRRC8B	0.7935842611556019	0.318193644074876	0.160848027271377	0.284381410971595	sign(log2fc)*-log10(p_value)
CDPF1	0.7935016830244712	0.471402396386571	0.160878614333642	0.284408202699574	sign(log2fc)*-log10(p_value)
SEPSECS	0.7925966502679396	0.581015298809282	0.161214221247267	0.284864864238627	sign(log2fc)*-log10(p_value)
RASGEF1C	0.7924777465776417	0.519681123123977	0.161258365465002	0.28491554734315	sign(log2fc)*-log10(p_value)
HDAC11	0.792357045916106	0.420744499418658	0.161303189189922	0.284967421186069	sign(log2fc)*-log10(p_value)
C2orf81	0.791571872603599	0.419835614576339	0.161595077578133	0.285346309851459	sign(log2fc)*-log10(p_value)
PPM1B	0.791419612180731	0.309129073631297	0.161651741545691	0.28541901822401	sign(log2fc)*-log10(p_value)
DDX41	0.7903370760001793	0.437420790250153	0.162055182402336	0.286049128477993	sign(log2fc)*-log10(p_value)
ZNF28	0.7899366156745508	0.465012591170414	0.162204681425311	0.286253085139859	sign(log2fc)*-log10(p_value)
AL035661.1	0.7897813838129847	0.676083405791617	0.16226266934876	0.286253085139859	sign(log2fc)*-log10(p_value)
CDK2AP1	0.789765329050653	0.384885289275454	0.162268667897792	0.286253085139859	sign(log2fc)*-log10(p_value)
EXOC8	0.7889271764608574	0.480262990761353	0.162582135451446	0.286622366028818	sign(log2fc)*-log10(p_value)
AC090579.1	0.7879794429820504	0.557869544379607	0.162937315602464	0.287094168014798	sign(log2fc)*-log10(p_value)
AC003965.1	0.7879636701859559	0.669273060050555	0.16294323330078	0.287094168014798	sign(log2fc)*-log10(p_value)
ARSD	0.7878834144074734	0.642602994497912	0.162973347301662	0.287119774768167	sign(log2fc)*-log10(p_value)
ZNF736	0.7878241741531528	0.32054851672095	0.162995579315754	0.287131491791484	sign(log2fc)*-log10(p_value)
AC069547.2	0.7872656329108287	0.640830544241941	0.163205340951847	0.287418580185458	sign(log2fc)*-log10(p_value)
EWSAT1	0.7870287274508466	0.710198504576945	0.16329439293264	0.287547928615642	sign(log2fc)*-log10(p_value)
HLA-E	0.7868934184548569	0.496632226812246	0.163345276937923	0.287610048099756	sign(log2fc)*-log10(p_value)
DAB1	0.7868281333928222	0.841211421832469	0.163369833566093	0.287625804237696	sign(log2fc)*-log10(p_value)
SUDS3	0.7867487024989049	0.438564164344279	0.163399716051872	0.287650933072592	sign(log2fc)*-log10(p_value)
AC006115.2	0.7859753854206941	0.809020422467772	0.163690929417424	0.288081028297611	sign(log2fc)*-log10(p_value)
AC021097.1	0.7858450693420675	0.540208397904684	0.163740054519521	0.288102565603517	sign(log2fc)*-log10(p_value)
GNRH1	0.7858185082495515	0.678171342867724	0.163750069032518	0.288102565603517	sign(log2fc)*-log10(p_value)
AC097369.2	0.7846990827835498	0.925320134363493	0.164172691124968	0.288626703333832	sign(log2fc)*-log10(p_value)
AC097448.1	0.7839196970054471	0.525681475191965	0.164467580302234	0.28900625248494	sign(log2fc)*-log10(p_value)
MTFR1	0.7838620229540788	0.316980384388147	0.164489422950329	0.289012079871899	sign(log2fc)*-log10(p_value)
AC103923.1	0.783485500159551	0.747913902324003	0.164632093131941	0.289185035958003	sign(log2fc)*-log10(p_value)
NDUFB3	0.7830797258131293	0.530036773773177	0.164785985711156	0.289345706261721	sign(log2fc)*-log10(p_value)
A2ML1-AS1	0.783037339503638	1.10123246990997	0.164802069292545	0.289345706261721	sign(log2fc)*-log10(p_value)
YIPF1	0.7827082353950359	0.47468083151402	0.164927002018406	0.289517141626305	sign(log2fc)*-log10(p_value)
LYRM2	0.7826973527730627	0.467381895546097	0.164931134837907	0.289517141626305	sign(log2fc)*-log10(p_value)
LARP7	0.7825460874240052	0.428368725633606	0.164988590578195	0.289590413103627	sign(log2fc)*-log10(p_value)
CRYBB2	0.782424241745086	0.69644429567874	0.165034886278473	0.289644084222828	sign(log2fc)*-log10(p_value)
AP000350.5	0.7820968860397621	0.63225875730026	0.165159330590044	0.289779695716779	sign(log2fc)*-log10(p_value)
RAPGEFL1	0.7818550199315525	0.456255538957875	0.16525133629513	0.289885923393304	sign(log2fc)*-log10(p_value)
MALINC1	0.7817432160136688	0.509062227354767	0.165293883750802	0.289932961142184	sign(log2fc)*-log10(p_value)
CDH24	0.7813551229181595	0.441265622529101	0.165441659255082	0.290054123941837	sign(log2fc)*-log10(p_value)
DCUN1D3	0.7811351314098697	0.528029050221462	0.165525484818952	0.290093393898962	sign(log2fc)*-log10(p_value)
DCP1B	0.7810897871261219	0.65645548125903	0.165542768083432	0.290093393898962	sign(log2fc)*-log10(p_value)
AC096733.2	0.7808981394027144	0.746090834523294	0.165615835776128	0.290193840608774	sign(log2fc)*-log10(p_value)
BRPF1	0.7807833936871172	0.476492013005539	0.16565959921109	0.290215333611747	sign(log2fc)*-log10(p_value)
SEC13	0.780670961915436	0.453209830336169	0.165702491336425	0.290262881211753	sign(log2fc)*-log10(p_value)
ZNF76	0.7803116477807409	0.354471983366066	0.16583964224786	0.290373017334771	sign(log2fc)*-log10(p_value)
AL353807.2	0.7795585111303595	0.634223797245689	0.166127484435118	0.290730986056064	sign(log2fc)*-log10(p_value)
ANXA3	0.7784081102282858	0.630056955496052	0.166568122202979	0.291419097688835	sign(log2fc)*-log10(p_value)
RBM15	0.7781990748702792	0.433632383738303	0.166648314352162	0.291476379734399	sign(log2fc)*-log10(p_value)
RPL36	0.7775559690207964	0.766092731200791	0.166895270968604	0.291880616248404	sign(log2fc)*-log10(p_value)
FAM71E1	0.7773047717862286	0.517383434446624	0.166991831618099	0.291991704451735	sign(log2fc)*-log10(p_value)
SUOX	0.7772670794817655	0.543292334398364	0.167006325424424	0.291991704451735	sign(log2fc)*-log10(p_value)
WIPF2	0.7765220890493731	0.297553770696498	0.167293054578216	0.292349069755027	sign(log2fc)*-log10(p_value)
GOPC	0.7764887203202286	0.35674856369852	0.167305908923188	0.292349069755027	sign(log2fc)*-log10(p_value)
CASP8AP2	0.7761722229651435	0.447253233933992	0.167427879565736	0.292456460516897	sign(log2fc)*-log10(p_value)
CD55	0.7761487380724383	0.461042107106901	0.167436933634501	0.292456460516897	sign(log2fc)*-log10(p_value)
AL645933.2	0.7761233609454056	0.633120650418701	0.167446717761763	0.292456460516897	sign(log2fc)*-log10(p_value)
PDP2	0.7756857565184401	0.5423197102919	0.167615525695953	0.292647134096762	sign(log2fc)*-log10(p_value)
STYXL1	0.7756756905264274	0.332214870031096	0.167619410700636	0.292647134096762	sign(log2fc)*-log10(p_value)
LARP4	0.7754158638137482	0.353572293399596	0.167719722891725	0.292771353283198	sign(log2fc)*-log10(p_value)
CLYBL	0.7753528315273734	0.56942290538157	0.167744067029768	0.292771353283198	sign(log2fc)*-log10(p_value)
MXD4	0.7750935473752011	0.826252148308503	0.167844244135143	0.292873187285523	sign(log2fc)*-log10(p_value)
FBXL4	0.7744889380380348	0.414541656411398	0.168078073651239	0.293169297238143	sign(log2fc)*-log10(p_value)
BBS12	0.7744080101958255	0.57257575585931	0.16810939678291	0.293169297238143	sign(log2fc)*-log10(p_value)
AC008972.2	0.7740943731699343	0.835367294553551	0.168230845192908	0.293325576233788	sign(log2fc)*-log10(p_value)
ASAH2	0.7739297980415185	0.660520756568644	0.168294608055814	0.293381235195586	sign(log2fc)*-log10(p_value)
OTUB1	0.7734297576495279	0.446393246259365	0.168488491632047	0.293663664408905	sign(log2fc)*-log10(p_value)
PPP1R9B	0.7733159539493684	0.540132999475829	0.168532648597158	0.293712847394404	sign(log2fc)*-log10(p_value)
AC018690.1	0.772995277941058	0.840419044741167	0.168657136328255	0.293886696714839	sign(log2fc)*-log10(p_value)
TNRC6C-AS1	0.7728444304214087	0.68207998023748	0.168715727746465	0.293948513842475	sign(log2fc)*-log10(p_value)
PSKH1	0.7726983302152824	0.342953124179397	0.168772494641332	0.294019619138823	sign(log2fc)*-log10(p_value)
CARD10	0.7722926245202735	0.681083987756335	0.16893023082575	0.294238780118802	sign(log2fc)*-log10(p_value)
SAP30L	0.7722343523929034	0.438643359834791	0.168952898818964	0.294250450754737	sign(log2fc)*-log10(p_value)
LSM6	0.7716621495600933	0.447935312165552	0.169175648695851	0.294539252325918	sign(log2fc)*-log10(p_value)
ABCC1	0.7716441611764779	0.513341301148733	0.169182656059792	0.294539252325918	sign(log2fc)*-log10(p_value)
SYCE3	0.7714122882382386	1.00689881147522	0.169273008010712	0.294640879533523	sign(log2fc)*-log10(p_value)
CLTC	0.7708471484080576	0.559888483348844	0.169493423402205	0.29494096378242	sign(log2fc)*-log10(p_value)
GLUD1	0.7705022620992199	0.302143390680123	0.169628076686025	0.29506382831509	sign(log2fc)*-log10(p_value)
FZR1	0.7702261799734978	0.456753495261299	0.169735943975349	0.295195731934478	sign(log2fc)*-log10(p_value)
POLR2E	0.769753564565692	0.408619567690799	0.169920757484755	0.295458047515494	sign(log2fc)*-log10(p_value)
TARS2	0.7696683034851588	0.380121969607505	0.16995411975436	0.295463633852203	sign(log2fc)*-log10(p_value)
GET1	0.7692947582655314	0.299364529759611	0.170100363517637	0.295634207196362	sign(log2fc)*-log10(p_value)
RAB2B	0.7692340107204638	0.364213784751512	0.170124158206833	0.295647678935829	sign(log2fc)*-log10(p_value)
DGKQ	0.7690035800557115	0.553046297090521	0.170214447690842	0.295776694205264	sign(log2fc)*-log10(p_value)
MOB3C	0.7687049539104436	0.628482998274844	0.170331529455258	0.295952236922637	sign(log2fc)*-log10(p_value)
TTC3	0.7680867733498129	0.414533989780672	0.170574154263865	0.296345857902753	sign(log2fc)*-log10(p_value)
ADAMTS7	0.7679591375692305	0.7653902508431	0.170624292052313	0.2964050201678	sign(log2fc)*-log10(p_value)
AL135744.1	0.7677649531456539	0.712121837171526	0.170700599694954	0.296471048682884	sign(log2fc)*-log10(p_value)
GNB1	0.7674479018978304	0.375410038940674	0.170825263028986	0.296530514986639	sign(log2fc)*-log10(p_value)
CEP95	0.7672167685156908	0.357674683520191	0.170916201161823	0.296604553631234	sign(log2fc)*-log10(p_value)
AL139353.2	0.7667578675731656	0.610995434340589	0.171096896663245	0.296890170594189	sign(log2fc)*-log10(p_value)
LINC01118	0.7663601212436791	0.70452465101969	0.171253666638581	0.297078280035374	sign(log2fc)*-log10(p_value)
JOSD1	0.7663066213612274	0.392588286644425	0.17127476434018	0.297086912392774	sign(log2fc)*-log10(p_value)
SOWAHB	0.7658842308531287	0.676134403832436	0.171441425511558	0.297292047551237	sign(log2fc)*-log10(p_value)
ATRAID	0.7651373570454713	0.482934439824249	0.17173651393871	0.297719706384058	sign(log2fc)*-log10(p_value)
HEBP1	0.7650045896166807	0.485664449675628	0.171789023242697	0.29775471410049	sign(log2fc)*-log10(p_value)
SMAP2	0.7647959377783115	0.379447856854019	0.171871577152148	0.297869784986344	sign(log2fc)*-log10(p_value)
DOK4	0.7643994113571285	0.550935959516496	0.172028573720466	0.298113471851194	sign(log2fc)*-log10(p_value)
ELAC2	0.7643591069475272	0.586795753208006	0.172044539458294	0.298113471851194	sign(log2fc)*-log10(p_value)
HDGFL2	0.764257368721196	0.392535078623581	0.172084847492077	0.29815528108161	sign(log2fc)*-log10(p_value)
NXF1	0.7641632833940737	0.570830267175772	0.172122131901017	0.298191844192154	sign(log2fc)*-log10(p_value)
ACCS	0.763623586515321	0.688178852928444	0.172336160687005	0.298478455746252	sign(log2fc)*-log10(p_value)
ZNF451	0.7629415885730688	0.299012790498581	0.172607002810446	0.298891359499238	sign(log2fc)*-log10(p_value)
KCTD2	0.7627678455846593	0.390216574140151	0.172676069439795	0.298954773359315	sign(log2fc)*-log10(p_value)
AC098484.2	0.7625165088768725	0.780047176629916	0.172776030174515	0.299099735467915	sign(log2fc)*-log10(p_value)
MHENCR	0.7621575207816689	0.350198405074803	0.172918905993529	0.299318955443242	sign(log2fc)*-log10(p_value)
ARRB1	0.7616451183847003	0.371197985038414	0.173123044788577	0.299579582609493	sign(log2fc)*-log10(p_value)
PIGG	0.7615842176385732	0.328406736625828	0.173147323388269	0.299579582609493	sign(log2fc)*-log10(p_value)
MCCC1	0.7615465938017147	0.304750445387998	0.173162324151825	0.299579582609493	sign(log2fc)*-log10(p_value)
DDT	0.7615348344571672	0.460617373174812	0.173167012912759	0.299579582609493	sign(log2fc)*-log10(p_value)
LINC01725	0.7613106354947705	0.644655332723631	0.173256431243225	0.299635734015861	sign(log2fc)*-log10(p_value)
FICD	0.7612904235181043	0.468983492220603	0.173264494749856	0.299635734015861	sign(log2fc)*-log10(p_value)
EDC3	0.7609860278109402	0.308670896763456	0.173385977886108	0.299789529037831	sign(log2fc)*-log10(p_value)
CBLN3	0.7606818565448485	0.740095366465806	0.173507456531623	0.299915149513624	sign(log2fc)*-log10(p_value)
FADD	0.7603506521045947	0.412479308418462	0.173639828368475	0.300110582895438	sign(log2fc)*-log10(p_value)
PDCD4-AS1	0.7603174840133808	0.55435226506425	0.173653090157047	0.300110582895438	sign(log2fc)*-log10(p_value)
ATP6V1FNB	0.7595909302810687	0.714238409595593	0.173943846548534	0.300472178871053	sign(log2fc)*-log10(p_value)
STIM2	0.758998490972994	0.337970856073364	0.174181292559418	0.300739734130286	sign(log2fc)*-log10(p_value)
APOOL	0.7589601936619966	0.323702812669068	0.17419665303379	0.300739734130286	sign(log2fc)*-log10(p_value)
TIPRL	0.7584776261010353	0.441114925736412	0.174390319721864	0.300991602001287	sign(log2fc)*-log10(p_value)
PAX8	0.7584339085924174	0.669543168288201	0.17440787530767	0.300991602001287	sign(log2fc)*-log10(p_value)
AP1M2	0.758195359358806	0.41739087030363	0.174503700364573	0.301128775196024	sign(log2fc)*-log10(p_value)
ALG10	0.757972691707527	0.418350142343181	0.174593193308784	0.301254996844033	sign(log2fc)*-log10(p_value)
DDX43	0.7579121953732674	0.623099895802203	0.174617515477971	0.301268755287713	sign(log2fc)*-log10(p_value)
FASTKD5	0.7576965099305011	0.460893644020518	0.174704258025916	0.301390195366185	sign(log2fc)*-log10(p_value)
MGAT1	0.7575249067805296	0.454944947357652	0.174773302708712	0.301481084181985	sign(log2fc)*-log10(p_value)
ADD1	0.7572597604614335	0.301032578789539	0.174880038227228	0.30163696597261	sign(log2fc)*-log10(p_value)
LINC00390	0.7571329173887356	0.705416662405113	0.174931122369449	0.301696838841761	sign(log2fc)*-log10(p_value)
OXR1	0.756951777968272	0.323435653963763	0.175004099421884	0.301794454814381	sign(log2fc)*-log10(p_value)
KPNA6	0.7564375060083011	0.302742661481413	0.175211454138097	0.302038978190538	sign(log2fc)*-log10(p_value)
TGDS	0.756170544076512	0.338014831655862	0.175319190177709	0.302142317303114	sign(log2fc)*-log10(p_value)
CD27-AS1	0.7560809896051246	0.642191832238061	0.175355345912937	0.302173958713633	sign(log2fc)*-log10(p_value)
DCTN2	0.7557351670671862	0.398684171818527	0.175495034497106	0.302386395111049	sign(log2fc)*-log10(p_value)
CLMAT3	0.7551076660494871	0.910195647088689	0.175748786070873	0.302721347651809	sign(log2fc)*-log10(p_value)
RPL32	0.7551038006973205	0.73502944226249	0.175750350295155	0.302721347651809	sign(log2fc)*-log10(p_value)
LINC01277	0.7550919679477853	0.942839718257406	0.175755138839088	0.302721347651809	sign(log2fc)*-log10(p_value)
IL10RB	0.7549860412169248	0.349292930336125	0.175798011679206	0.302736418885828	sign(log2fc)*-log10(p_value)
KRR1	0.7547513003945743	0.475162836456182	0.175893058073251	0.30281738361116	sign(log2fc)*-log10(p_value)
C21orf91-OT1	0.7545881587741678	0.696119516042089	0.175959144266088	0.302874566648185	sign(log2fc)*-log10(p_value)
BDNF-AS	0.7543356796295165	0.797429834260875	0.176061468684723	0.302994092727126	sign(log2fc)*-log10(p_value)
NAGK	0.7541909121800672	0.550041161875308	0.176120166686595	0.303010216758526	sign(log2fc)*-log10(p_value)
CD79A	0.7532873569759351	0.68819777865672	0.176486968373297	0.303556267797566	sign(log2fc)*-log10(p_value)
AL606760.1	0.7528984040708426	0.606198348707144	0.176645100401879	0.303729798783246	sign(log2fc)*-log10(p_value)
KRTDAP	0.7528589256719085	0.796504370883088	0.176661158590516	0.303729798783246	sign(log2fc)*-log10(p_value)
AC009948.3	0.7527632206037771	0.61490464798818	0.17670009353441	0.303752735415309	sign(log2fc)*-log10(p_value)
DMAP1	0.7512965850221852	0.349550204136423	0.177297827877772	0.304630999462842	sign(log2fc)*-log10(p_value)
ZFAND2B	0.7512663155956109	0.432487980267942	0.177310185600089	0.304630999462842	sign(log2fc)*-log10(p_value)
ZSCAN32	0.7509004188405989	0.334291961466419	0.177459633870158	0.304802510295393	sign(log2fc)*-log10(p_value)
RPS18	0.750761193888133	0.720827859403334	0.177516532520185	0.30487182304585	sign(log2fc)*-log10(p_value)
AC121338.2	0.7494583712700111	0.724226955648394	0.178049856803777	0.305507844199603	sign(log2fc)*-log10(p_value)
OPTN	0.7492021779453637	0.429733632917378	0.178154920634131	0.30562640825226	sign(log2fc)*-log10(p_value)
PHLDB3	0.7489932776740951	0.425912227162401	0.178240635661671	0.305744990596041	sign(log2fc)*-log10(p_value)
UBE2L3	0.748892958006371	0.549860596017583	0.17828181303661	0.305758701781167	sign(log2fc)*-log10(p_value)
TPMT	0.7485795317028456	0.369127718997713	0.178410523808263	0.305899117008057	sign(log2fc)*-log10(p_value)
ZNF224	0.7485701347595157	0.79637076993747	0.178414384165208	0.305899117008057	sign(log2fc)*-log10(p_value)
ZNHIT2	0.7485319173194811	0.42901160255214	0.178430085126959	0.305899117008057	sign(log2fc)*-log10(p_value)
AC083799.1	0.748424534247996	0.492997646770894	0.178474208965423	0.305901945083354	sign(log2fc)*-log10(p_value)
BLOC1S5	0.7478047134714452	0.379186238769788	0.178729107437087	0.306269294388195	sign(log2fc)*-log10(p_value)
KLHL8	0.7477445358620766	0.312183250682613	0.178753874584852	0.306283254379326	sign(log2fc)*-log10(p_value)
LY6G5C	0.7475518781177372	0.638884382415462	0.178833189334268	0.306375100874547	sign(log2fc)*-log10(p_value)
TMEM131	0.747488246703853	0.320158773912955	0.178859393310691	0.306378592668657	sign(log2fc)*-log10(p_value)
HIST1H3A	0.746997796691522	0.82966863843918	0.179061493834843	0.306610779445129	sign(log2fc)*-log10(p_value)
TMC6	0.7467860344044983	0.366146530464979	0.17914882563175	0.306703322068179	sign(log2fc)*-log10(p_value)
PIAS1	0.7459322403802106	0.344531808512468	0.17950136671294	0.30710715679009	sign(log2fc)*-log10(p_value)
PRKCH	0.7455593116290196	0.508743348595899	0.179655570767478	0.307313919809068	sign(log2fc)*-log10(p_value)
AC018413.1	0.745356325095826	0.596597719050001	0.179739560287736	0.307429052996324	sign(log2fc)*-log10(p_value)
NFRKB	0.7452194266971078	0.354898062564283	0.1797962267608	0.307497435429051	sign(log2fc)*-log10(p_value)
COMMD8	0.745020339680226	0.611518146648127	0.17987866690609	0.307602302146936	sign(log2fc)*-log10(p_value)
LPGAT1	0.7448595005419957	0.323296316971915	0.179945296552502	0.307666721550335	sign(log2fc)*-log10(p_value)
DDIT3	0.7447823926069176	0.522059670674108	0.179977248241161	0.307666968540182	sign(log2fc)*-log10(p_value)
FO704657.1	0.7447637602450642	0.544102249360708	0.179984969898447	0.307666968540182	sign(log2fc)*-log10(p_value)
RAP1GAP	0.7447382851176615	0.525657313813294	0.179995527883205	0.307666968540182	sign(log2fc)*-log10(p_value)
ZNF691	0.7444922048902685	0.404794170605315	0.180097545968649	0.307784250868058	sign(log2fc)*-log10(p_value)
CCDC102A	0.744137622653521	0.713677566360653	0.180244647692536	0.307961583996344	sign(log2fc)*-log10(p_value)
DLX4	0.7441212428779171	0.604946109287125	0.180251445896709	0.307961583996344	sign(log2fc)*-log10(p_value)
PLXNA1	0.7439478289835062	0.485709474786778	0.180323434715412	0.308040248507668	sign(log2fc)*-log10(p_value)
RB1CC1	0.7439298007188668	0.408591292314345	0.180330920387493	0.308040248507668	sign(log2fc)*-log10(p_value)
MPPE1	0.7429287611726081	0.31668987578663	0.180747058735337	0.308722476445898	sign(log2fc)*-log10(p_value)
TMEM8A	0.7416284685607859	0.301306411842575	0.181289032583393	0.309533428374572	sign(log2fc)*-log10(p_value)
AC093249.6	0.7415256917879454	0.511898831703541	0.181331940120465	0.309549327701706	sign(log2fc)*-log10(p_value)
SUMF2	0.740943863842306	0.313884303180119	0.181575034837201	0.309878194293382	sign(log2fc)*-log10(p_value)
UBE2N	0.7406904563157634	0.45537965549339	0.181681013404637	0.31000164027969	sign(log2fc)*-log10(p_value)
AL121839.2	0.7405631689012514	0.503798186376593	0.181734270115728	0.310035098101521	sign(log2fc)*-log10(p_value)
IL1RAPL2	0.7404442882437808	1.01413381367831	0.181784023561012	0.310087780812059	sign(log2fc)*-log10(p_value)
STEAP3	0.7404089751153974	0.398715018574518	0.181798805290508	0.310087780812059	sign(log2fc)*-log10(p_value)
AC010542.5	0.7398037537684377	0.660557150016261	0.182052331928421	0.310430096459249	sign(log2fc)*-log10(p_value)
C1orf122	0.7397863062673028	0.495515268364636	0.182059645910535	0.310430096459249	sign(log2fc)*-log10(p_value)
ALKBH5	0.7397690477235997	0.376846187006922	0.18206688097089	0.310430096459249	sign(log2fc)*-log10(p_value)
STK4	0.7397193029691801	0.322467284826077	0.182087736384378	0.310436932749682	sign(log2fc)*-log10(p_value)
COL13A1	0.7395682884786621	0.547769153959519	0.182151063618026	0.310491715201749	sign(log2fc)*-log10(p_value)
RPS27A	0.7395623197722094	0.644670935235638	0.182153567020084	0.310491715201749	sign(log2fc)*-log10(p_value)
MAP4K4	0.7390436828748418	0.388985068519732	0.182371225766573	0.310747752975165	sign(log2fc)*-log10(p_value)
PCDHGA7	0.7386248792893714	0.976542934022857	0.182547176797409	0.310961302830714	sign(log2fc)*-log10(p_value)
AL645608.7	0.7379799744770233	0.511012161689759	0.182818451264763	0.311308299751159	sign(log2fc)*-log10(p_value)
CFAP53	0.737631613997322	0.684411615706369	0.18296515419416	0.31152932287628	sign(log2fc)*-log10(p_value)
PTK6	0.7374956670252268	0.440502814250451	0.183022436644739	0.311598065640174	sign(log2fc)*-log10(p_value)
SEPTIN2	0.7372034003218095	0.391472011954424	0.183145646516131	0.311750228523855	sign(log2fc)*-log10(p_value)
SH3D21	0.7365273757424163	0.533587253633903	0.1834309537815	0.312126111944832	sign(log2fc)*-log10(p_value)
ZNF684	0.73651964442525	0.494518847551381	0.183434219251277	0.312126111944832	sign(log2fc)*-log10(p_value)
TINF2	0.7364398064024138	0.351879305039721	0.183467943768175	0.312153826318537	sign(log2fc)*-log10(p_value)
AL161665.1	0.7363954176309742	0.983223620561302	0.183486696787535	0.312153826318537	sign(log2fc)*-log10(p_value)
RAP1B	0.7363607976402023	0.357580535651241	0.183501324099669	0.312153826318537	sign(log2fc)*-log10(p_value)
SGMS1-AS1	0.7357492773283185	0.732303867191467	0.183759890193136	0.312476239873041	sign(log2fc)*-log10(p_value)
SLC16A6	0.7357120569340398	0.316426806562453	0.183775639664859	0.312476239873041	sign(log2fc)*-log10(p_value)
NDUFAF8	0.734677820032252	0.47870175087147	0.184213807891864	0.313051176136174	sign(log2fc)*-log10(p_value)
LZTS2	0.7342207762817262	0.446536877054439	0.18440777325574	0.313297018178552	sign(log2fc)*-log10(p_value)
SH3BP1	0.7341824624085991	0.452582976417134	0.184424042602897	0.313297018178552	sign(log2fc)*-log10(p_value)
RUNDC3A	0.7341322329019933	0.601317625347109	0.184445373899453	0.313297018178552	sign(log2fc)*-log10(p_value)
AC139795.3	0.7338792645242759	0.486964372794539	0.184552841160833	0.313392900563199	sign(log2fc)*-log10(p_value)
DCAF11	0.7336353972144751	0.456092555270444	0.184656501339001	0.313511148578876	sign(log2fc)*-log10(p_value)
C15orf48	0.7335498101518355	0.67460436509029	0.184692895457709	0.313544051358329	sign(log2fc)*-log10(p_value)
SUGCT	0.7333637379799594	0.862545741079362	0.184772043530552	0.313615386895222	sign(log2fc)*-log10(p_value)
C1orf174	0.7328317036536827	0.378072991514245	0.184998538024298	0.31391832953147	sign(log2fc)*-log10(p_value)
DUSP8	0.7324489534840632	0.531331402178008	0.185161651847053	0.314108342100477	sign(log2fc)*-log10(p_value)
SAPCD1	0.7323818247581638	0.691568282206752	0.185190274422208	0.314127980214696	sign(log2fc)*-log10(p_value)
VMA21	0.7314311669942459	0.562703285150282	0.185596094452469	0.314758404985285	sign(log2fc)*-log10(p_value)
CYP26B1	0.7304693921324041	0.608640637394397	0.186007565156342	0.315340148178571	sign(log2fc)*-log10(p_value)
CDK2	0.7302343222258829	0.463986564240762	0.186108272437539	0.31548185488722	sign(log2fc)*-log10(p_value)
PCOTH	0.7300583835564196	0.501174907602653	0.186183682732947	0.315573268309328	sign(log2fc)*-log10(p_value)
CDIPT	0.7299592726070332	0.467103442620291	0.18622617681947	0.315573268309328	sign(log2fc)*-log10(p_value)
CDH13	0.7298486712698075	0.691797750625044	0.186273608891382	0.31558794379428	sign(log2fc)*-log10(p_value)
FUCA1	0.7295210436563453	0.371150418615468	0.186414184942607	0.315750951335689	sign(log2fc)*-log10(p_value)
GRB14	0.7295046404900261	0.398495571745601	0.18642122588085	0.315750951335689	sign(log2fc)*-log10(p_value)
MSI2	0.729376384830852	0.399058596866764	0.18647628784695	0.31581518540976	sign(log2fc)*-log10(p_value)
APLP2	0.7288454954066224	0.351030348597854	0.186704379214737	0.316085282514394	sign(log2fc)*-log10(p_value)
AP2A2	0.7285723625234038	0.439996295793972	0.186821836715584	0.316255080561711	sign(log2fc)*-log10(p_value)
WRAP73	0.7282063211264288	0.390882042361216	0.186979364282023	0.316463604425893	sign(log2fc)*-log10(p_value)
PRKG2	0.7281636193147724	0.729446303537312	0.186997749848665	0.316465656553512	sign(log2fc)*-log10(p_value)
PARS2	0.7275045554646676	0.424200351174275	0.187281743828622	0.316866577786812	sign(log2fc)*-log10(p_value)
AC012146.1	0.7274941374915499	0.459655867154919	0.187286236447469	0.316866577786812	sign(log2fc)*-log10(p_value)
SYK	0.7270353198894252	0.339086834903067	0.187484202649419	0.317114170392244	sign(log2fc)*-log10(p_value)
TMEM192	0.7268850718042933	0.290762293618934	0.187549075717949	0.317194784079513	sign(log2fc)*-log10(p_value)
TOM1	0.7267585125415431	0.392695719314231	0.187603738009512	0.317258115448223	sign(log2fc)*-log10(p_value)
TIGD5	0.7264605931654162	0.334803325446354	0.18773247545706	0.317446692762222	sign(log2fc)*-log10(p_value)
NIBAN2	0.7263263193418924	0.344621105823191	0.187790526976314	0.317486590010965	sign(log2fc)*-log10(p_value)
BMP4	0.7260700049075072	0.44328037304868	0.187901390989874	0.317635185560657	sign(log2fc)*-log10(p_value)
CUL5	0.7259682629405546	0.29024703002316	0.187945415718262	0.317661021815659	sign(log2fc)*-log10(p_value)
CDK7	0.7258372378575223	0.291157329102346	0.188002126728468	0.317727732148956	sign(log2fc)*-log10(p_value)
AC009226.1	0.7255155386483672	0.534543747541498	0.188141438977559	0.317869911729355	sign(log2fc)*-log10(p_value)
CCDC136	0.725460584765422	0.513614007265309	0.188165247147378	0.317869911729355	sign(log2fc)*-log10(p_value)
APOBEC3B	0.725443840512844	0.934103838875827	0.188172502010827	0.317869911729355	sign(log2fc)*-log10(p_value)
OR4D9	0.7250202627798444	0.983106063599714	0.188356120654859	0.318052017002901	sign(log2fc)*-log10(p_value)
NEK10	0.724650565311127	0.531250826255505	0.188516528928475	0.318217696720155	sign(log2fc)*-log10(p_value)
ANGPTL4	0.7239527208884382	1.07950240495797	0.188819689490971	0.318641871606192	sign(log2fc)*-log10(p_value)
