dataset	collection	pathway	NES	nom_pvalue	fdr	gene_set_size_in_data	n_leading_edge	leading_edge_genes
gse245601_track_b	go_bp	GOBP_ARACHIDONIC_ACID_METABOLIC_PROCESS	1.1874801377600939	0.20588235294117646	0.4392925080479953	35	12	CYP4F11;GPX4;MGST3;PTGES2;EPHX1;CBR1;CYP4F3;ABHD12;DAGLA;TBXAS1;ALOX15B;AKR1C3
gse245601_track_b	go_bp	GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY	1.1874794540390936	0.12529002320185614	0.3341595048344466	136	22	SFN;TRIB3;CEACAM1;RGS14;DUSP1;CDKN1A;UCHL1;CBLC;MAPT;PKIB;AKT1S1;SPRY2;CDKN2A;ZFYVE28;INPP5K;CHP1;DTNBP1;APOE;PTK6;GSTP1;SMPD1;RTRAF
gse245601_track_b	go_bp	GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	-1.1870319938125833	0.19330855018587362	0.42624783784558634	49	24	PLCB1;YTHDC2;SOX9;WNT5A;AGO2;AURKA;OXTR;NPM2;DHX37;CDC25C;HDAC2;CCR6;LFNG;PLA2G10;INHBB;MSX1;VEGFA;KNL1;SRC;CDC25A;AR;DEFB1;ZFPM2;SMURF2
gse245601_track_b	go_bp	GOBP_REGULATION_OF_STEROL_TRANSPORT	1.1863849058874227	0.17598343685300208	0.40442007491135307	41	15	SREBF2;LIPG;TMEM97;LAMTOR1;ZDHHC8;EEPD1;APOE;TSPO;NFKBIA;APOC1;NAXE;ARV1;ANXA2;RXRA;NR1H2
gse245601_track_b	go_bp	GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	1.186329416098496	0.19829424307036247	0.42926621762105915	39	14	EMC9;UBL4A;TMEM147;BAX;TMEM126A;SEC61A1;EMC3;EMC4;EMC8;EMC6;EMC2;WDR83OS;RAB5IF;SGTA
gse245601_track_b	go_bp	GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	1.186320161393655	0.12093023255813953	0.32606951024631997	127	23	DDIT4;NUPR1;TGFB1;HAS2;SESN2;LCMT1;NNMT;ARPP19;UCHL1;SLC2A6;PHLDA2;ADIPOR1;IER3;SELENOS;PGP;SLC45A3;INPP5K;FLCN;BCKDK;MLST8;BAD;PTAFR;PDK3
gse245601_track_b	go_bp	GOBP_MICROVILLUS_ASSEMBLY	-1.1860520273091089	0.23295454545454544	0.46692977681001635	20	9	RAPGEF2;ATP8B1;KLF5;MAP4K4;MINK1;RAP2B;TNIK;PLD1;EZR
gse245601_track_b	go_bp	GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE	1.1856697487513839	0.20204081632653062	0.4348820833226641	29	12	EMC9;UBL4A;TMEM147;SEC61A1;EMC3;EMC4;EMC8;EMC6;EMC2;WDR83OS;RAB5IF;SGTA
gse245601_track_b	go_bp	GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	-1.1849584691319965	0.19507575757575757	0.4276814703153989	47	13	PIK3R1;RASA1;CLASP2;GBP1;APOD;THBS1;NF1;PHLDB2;NF2;MAP4K4;CORO1C;NEXMIF;ACER2
gse245601_track_b	go_bp	GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.1842840777594301	0.21267893660531698	0.446300569720393	24	13	HTRA2;ATF4;PINK1;SOD2;NOL3;PYCR1;GATA4;RACK1;FBXO7;PARK7;PPIA;HSPB1;AKT1
gse245601_track_b	go_bp	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	1.1840102630961165	0.16703296703296702	0.3943859487792542	86	36	CD74;HLA-DRB1;TGFB1;MDK;ARG2;GPNMB;CEBPB;PRNP;TWSG1;BMP4;TNFRSF14;NDFIP1;TIGIT;LAPTM5;DUSP3;LGALS3;MAD1L1;ANXA1;PPARA;PAG1;PTPN6;TNFRSF21;LGALS9C;PRDX2;SMAD7;SLC4A2;DAPL1;LAG3;ZC3H12A;BCL6;ZBTB7B;ASCL2;LOXL3;BTN2A2;HMGB1;LGALS9B
gse245601_track_b	go_bp	GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION	1.1839955512418898	0.20445344129554655	0.4378775013015107	27	11	CD74;UCP2;PIM3;FKBP1B;KCNJ11;PSMD9;ENY2;JAGN1;NDUFAF2;ADRA2A;SIRT4
gse245601_track_b	go_bp	GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	-1.183236111831621	0.17086330935251798	0.3982554445573976	91	32	SETD2;COL7A1;FOXC1;LEF1;LAMA3;COL12A1;MESP2;MESP1;WNT5A;BMPR2;BMPR1A;EYA2;SMAD1;EPB41L5;NF2;ITGA4;CTR9;MYH9;ITGAV;WLS;CDC73;LEO1;TBX6;POFUT2;GATA6;KDM6B;PAF1;SOX2;HMGA2;FN1;GPI;FGFR1
gse245601_track_b	go_bp	GOBP_MUSCLE_CELL_DIFFERENTIATION	-1.1829229554378529	0.10671256454388985	0.30581464197263625	260	79	IGFBP5;SIK1;ADPRHL1;ANKRD1;SYNE1;NEBL;RB1;EDN1;MTOR;HNRNPU;SPEG;SUPT6H;KDM1A;SMAD4;HES1;MESP1;SOX9;SORBS2;RBM4;BMPR2;BMPR1A;CACNA2D2;MDM2;SMAD1;MYEF2;PDGFB;RARA;GLMN;NLN;SIRT1;BDNF;ACADM;MAP2K4;FHOD3;LARGE1;RCAN1;TBX3;AFG3L2;NEB;ANKRD17;PDLIM5;DOCK1;FRS2;DNMT1;CHUK;KLF5;BCL9;EFNB2;HDAC4;MYH9;ZMPSTE24;CTH;SPG11;NEO1;GATA6;ZBED6;ACTA1;ANKRD23;BARX2;KDM6B;MEIS1;EZH2;KIT;TMOD2;LAMB2;NAGLU;MAPK14;TANC1;PIAS1;HEY2;HDAC1;SIX4;TSC1;NRG1;RGS2;ATP2A2;TMEM182;DOCK5;XBP1
