gene	ranking_stat	log2fc	p_value	fdr	ranking_stat_method
IGSF3	0.3374031043719443	0.161600966488	0.459829569859442	0.787904332820625	sign(log2fc)*-log10(p_value)
CHMP4C	0.3373755113292995	0.120627723530788	0.459858786210418	0.787904332820625	sign(log2fc)*-log10(p_value)
CREB3	0.3372280656741975	0.119731394907466	0.460014937610181	0.787988024229573	sign(log2fc)*-log10(p_value)
PDAP1	0.33712515028782125	0.136153221965884	0.460123960927038	0.788055176102031	sign(log2fc)*-log10(p_value)
COQ3	0.3370749820663021	0.199157382569836	0.460177115952213	0.788055176102031	sign(log2fc)*-log10(p_value)
UBA7	0.3368611767496869	0.372141064666688	0.460403719191667	0.788055176102031	sign(log2fc)*-log10(p_value)
ADA	0.3367729255110778	0.210791447625144	0.460497285489889	0.788055176102031	sign(log2fc)*-log10(p_value)
AL355802.2	0.3366112105741572	0.353745413879375	0.460668789294523	0.788055176102031	sign(log2fc)*-log10(p_value)
MAEA	0.33657580862773173	0.121258672013118	0.460706342699415	0.788055176102031	sign(log2fc)*-log10(p_value)
PGK1	0.3365363437387066	0.138177077894681	0.460748209569865	0.788055176102031	sign(log2fc)*-log10(p_value)
FGFR3	0.336512013746683	0.361675144357714	0.460774022272396	0.788055176102031	sign(log2fc)*-log10(p_value)
ELMOD2	0.33642850361333554	0.128828127675284	0.4608626326542	0.788055176102031	sign(log2fc)*-log10(p_value)
PSTK	0.33639451337612436	0.193733260208837	0.460898703670254	0.788055176102031	sign(log2fc)*-log10(p_value)
CCNJL	0.3363868573043057	0.358149390129026	0.460906828813047	0.788055176102031	sign(log2fc)*-log10(p_value)
MEST	0.33624174746720364	0.139966000879579	0.461060856304681	0.788124124654968	sign(log2fc)*-log10(p_value)
CD82	0.33600650215082056	0.154450434162858	0.461310667878124	0.788278246674316	sign(log2fc)*-log10(p_value)
AK3	0.3358905837985668	0.142621114580321	0.461433813604891	0.788278246674316	sign(log2fc)*-log10(p_value)
PXMP4	0.33585421185459774	0.269798167935799	0.4614724600725	0.788278246674316	sign(log2fc)*-log10(p_value)
AFAP1-AS1	0.33583571775820303	0.457353752546681	0.461492111940613	0.788278246674316	sign(log2fc)*-log10(p_value)
PAXX	0.3357821353330901	0.131018922925826	0.461549053470059	0.788278246674316	sign(log2fc)*-log10(p_value)
WTAP	0.33546061031122565	0.140800271332949	0.461890882625683	0.788570604167468	sign(log2fc)*-log10(p_value)
NOL12	0.3353863603758084	0.223998463269258	0.461969857380108	0.788608315830616	sign(log2fc)*-log10(p_value)
SLC25A51	0.33505279678224664	0.14172316569541	0.462324813578777	0.788775703141998	sign(log2fc)*-log10(p_value)
TXNDC15	0.3350426051925646	0.120587527995323	0.462335663083624	0.788775703141998	sign(log2fc)*-log10(p_value)
CIZ1	0.33491328803753045	0.132823311886335	0.462473350384144	0.788775703141998	sign(log2fc)*-log10(p_value)
ZNF394	0.3348416375897902	0.134068804962206	0.462549656111245	0.788775703141998	sign(log2fc)*-log10(p_value)
AP1M1	0.33480194704939104	0.174713038673083	0.46259193084767	0.788775703141998	sign(log2fc)*-log10(p_value)
RPSA	0.3345312692409256	0.158409112151857	0.462880335152912	0.788899690954613	sign(log2fc)*-log10(p_value)
LINC00992	0.33430691679704677	0.3680932940732	0.46311951655378	0.789162759829675	sign(log2fc)*-log10(p_value)
ASTN2	0.33411959181871065	0.270263907936803	0.463319317770593	0.789162759829675	sign(log2fc)*-log10(p_value)
TMX1	0.33398725783081656	0.116889661587615	0.463460517435399	0.789306284177756	sign(log2fc)*-log10(p_value)
TMEM187	0.33384261173328583	0.181750834720373	0.463614903279649	0.789375264574524	sign(log2fc)*-log10(p_value)
NIPA2	0.33371016282741894	0.116720279736113	0.463756315739924	0.789403843741876	sign(log2fc)*-log10(p_value)
LMF1	0.33358818611727115	0.174350503156827	0.463886585445446	0.789403843741876	sign(log2fc)*-log10(p_value)
TMEM206	0.33356027020921847	0.130189972925697	0.463916404455389	0.789403843741876	sign(log2fc)*-log10(p_value)
ZNF865	0.33349332454685293	0.224412809094849	0.463987921792355	0.789428640133459	sign(log2fc)*-log10(p_value)
CHKB	0.3332396545512679	0.2615440675898	0.46425901479425	0.789597982038283	sign(log2fc)*-log10(p_value)
EBNA1BP2	0.3332392260528062	0.138082930378776	0.464259472857569	0.789597982038283	sign(log2fc)*-log10(p_value)
SKAP1	0.3331183563607009	0.14488067304079	0.464388700170718	0.789611585345824	sign(log2fc)*-log10(p_value)
TRAM1	0.33301589205163734	0.13185787408064	0.464498277618627	0.789611585345824	sign(log2fc)*-log10(p_value)
SERAC1	0.33262163330146205	0.178792066575156	0.464920147267781	0.789828918976169	sign(log2fc)*-log10(p_value)
CNPY4	0.3325606788231656	0.260976380697714	0.46498540472563	0.789828918976169	sign(log2fc)*-log10(p_value)
GALNS	0.33252760175226825	0.165194783944295	0.465020820650905	0.789828918976169	sign(log2fc)*-log10(p_value)
AL158152.2	0.33228654441222416	0.546465886248604	0.465279004446542	0.790081263778604	sign(log2fc)*-log10(p_value)
ZNF232	0.33206626083119783	0.16975034263578	0.465515063911633	0.790325130436752	sign(log2fc)*-log10(p_value)
TSPAN15	0.3320420559734735	0.136793318840211	0.465541009532317	0.790325130436752	sign(log2fc)*-log10(p_value)
CCDC74B	0.33195574643407827	0.390116394983621	0.465633538046243	0.790385421566678	sign(log2fc)*-log10(p_value)
NDUFB4	0.33176193035699325	0.162057200095781	0.465841386430567	0.790586897593171	sign(log2fc)*-log10(p_value)
MAP1B	0.33173871468018507	0.170679368531812	0.465866289146549	0.790586897593171	sign(log2fc)*-log10(p_value)
NME1	0.3316165839955828	0.169641697151574	0.465997316760458	0.790603749572082	sign(log2fc)*-log10(p_value)
UQCRC1	0.3313515862607676	0.116923420788012	0.466281745693354	0.790807908067894	sign(log2fc)*-log10(p_value)
GABRE	0.3312857270443057	0.391675963438424	0.466352461026546	0.790831090790337	sign(log2fc)*-log10(p_value)
FAM209A	0.3306013549734794	0.509209120718432	0.467087930193156	0.791604057693124	sign(log2fc)*-log10(p_value)
PAXIP1-AS1	0.3305428188815029	0.14023045994436	0.467150890571121	0.791604057693124	sign(log2fc)*-log10(p_value)
TXNRD3	0.3304173245298622	0.307983819578097	0.467285898662502	0.791736056362535	sign(log2fc)*-log10(p_value)
GPS1	0.33034011477398645	0.125508010547185	0.46736898108458	0.791780054353602	sign(log2fc)*-log10(p_value)
BATF2	0.3301503242408707	0.308248849062446	0.467573270101428	0.791817424918597	sign(log2fc)*-log10(p_value)
ABHD5	0.3300399992527182	0.119037841982426	0.467692064077241	0.791817424918597	sign(log2fc)*-log10(p_value)
ACTG1	0.33001621207273135	0.177844327818767	0.467717681211345	0.791817424918597	sign(log2fc)*-log10(p_value)
C4orf19	0.3299855340927425	0.147557028211891	0.467750721328267	0.791817424918597	sign(log2fc)*-log10(p_value)
PLTP	0.32987637472413917	0.533691011722941	0.467868304656916	0.791817424918597	sign(log2fc)*-log10(p_value)
STX2	0.32987445751188027	0.24208489199228	0.467870370086864	0.791817424918597	sign(log2fc)*-log10(p_value)
RNF130	0.32986074082381833	0.120763709312254	0.467885147463817	0.791817424918597	sign(log2fc)*-log10(p_value)
UBA6-AS1	0.3297152675403752	0.174488975619899	0.46804189868317	0.791855606717694	sign(log2fc)*-log10(p_value)
GGCX	0.3295683281441315	0.12574145432181	0.468200282988443	0.791898645165219	sign(log2fc)*-log10(p_value)
NFATC3	0.32955470963469713	0.131810692368122	0.468214964938616	0.791898645165219	sign(log2fc)*-log10(p_value)
GALNT18	0.32899361109346636	0.144851566222462	0.468820278910102	0.792555514902701	sign(log2fc)*-log10(p_value)
HNMT	0.32896071903720264	0.225620524971536	0.468855787182937	0.792555514902701	sign(log2fc)*-log10(p_value)
SNHG25	0.32876229256684925	0.174305366377478	0.469070053445262	0.792627760959492	sign(log2fc)*-log10(p_value)
SH2B3	0.328571099977164	0.363042370961019	0.469276600997054	0.792773913560845	sign(log2fc)*-log10(p_value)
TAX1BP3	0.32847840040813553	0.172671583268731	0.469376778142987	0.792773913560845	sign(log2fc)*-log10(p_value)
TMEM9B	0.32836744187524697	0.122748074690481	0.469496715223892	0.79281296759181	sign(log2fc)*-log10(p_value)
YIPF4	0.3281317796770307	0.119549693233886	0.469751548423799	0.79281296759181	sign(log2fc)*-log10(p_value)
TRMT1	0.32796063302639195	0.134500131009443	0.469936704466239	0.792950176515551	sign(log2fc)*-log10(p_value)
ZBTB11-AS1	0.32795089252466203	0.185729731824316	0.469947244481841	0.792950176515551	sign(log2fc)*-log10(p_value)
ANAPC16	0.3274627225553021	0.13774230324798	0.470475787041413	0.793566280607111	sign(log2fc)*-log10(p_value)
SELENOH	0.3272675525805718	0.15735535644719	0.470687264245821	0.793812353313845	sign(log2fc)*-log10(p_value)
DNAJC22	0.3270608526522335	0.314327541903487	0.470911338426051	0.793997066966717	sign(log2fc)*-log10(p_value)
PLCD1	0.3267299728251828	0.336332517275676	0.471270252572777	0.794208875673648	sign(log2fc)*-log10(p_value)
DIRC2	0.32665585632011657	0.142553013030191	0.471350686209775	0.794208875673648	sign(log2fc)*-log10(p_value)
ARHGEF16	0.32659931815371623	0.152747092820794	0.471412052493187	0.794208875673648	sign(log2fc)*-log10(p_value)
ASB1	0.32647342325060635	0.138098105426328	0.471548726984902	0.794208875673648	sign(log2fc)*-log10(p_value)
RPS13	0.3264136440647278	0.175622857727955	0.4716136385606	0.794208875673648	sign(log2fc)*-log10(p_value)
SLC25A44	0.3263249626377597	0.132112832067804	0.471709950262849	0.794208875673648	sign(log2fc)*-log10(p_value)
EPHB2	0.32625888352380666	0.242460261871829	0.471781727704861	0.794208875673648	sign(log2fc)*-log10(p_value)
ZNF480	0.3261333020854424	0.137241823065547	0.471918168754073	0.794257136717054	sign(log2fc)*-log10(p_value)
GGACT	0.326127031428887	0.282317874179047	0.471924982697712	0.794257136717054	sign(log2fc)*-log10(p_value)
