gene	ranking_stat	log2fc	p_value	fdr	ranking_stat_method
PREP	2.18927366761838	0.286975262972037	0.0526860855655134	0.12674460015571	moderated_t
CLHC1	2.18920808199913	0.815965368438569	0.0526919851901445	0.12674460015571	moderated_t
PCDHGB2	2.1891752972304	0.351392082396154	0.0526949345168198	0.12674460015571	moderated_t
EEF1E1	2.18756413007115	0.28531972374062	0.0528400709035172	0.127031913815034	moderated_t
SNX7	2.18691956732332	0.493081727809201	0.0528982414523464	0.127151159350383	moderated_t
MCFD2	2.1866499127554	0.589833648100306	0.0529225954838852	0.127168497455852	moderated_t
MEA1	2.18558374188892	0.325852933734199	0.0530189928076806	0.127379503769489	moderated_t
TMOD2	2.18517424694847	0.570752856780722	0.0530560618501981	0.127447927105915	moderated_t
PNPO	2.18499870079778	0.386223681322701	0.0530719605694047	0.127465482507094	moderated_t
MLPH	2.18477857105197	0.390179454341561	0.053091903557696	0.127492743969751	moderated_t
TMEM5	2.1844163409642	0.388896400194033	0.0531247359903855	0.127550943790508	moderated_t
RP4-635E18.8	2.1832863922065	0.671377305723564	0.0532272794064447	0.127755802625821	moderated_t
KDM6B	2.18290935500597	0.495808518853146	0.0532615379441825	0.127796684996083	moderated_t
MTFR1L	2.18079255525178	0.315940180634323	0.0534542686160635	0.128176218119772	moderated_t
SPINT1	2.18052047753016	0.57248092193664	0.0534790892360665	0.128215014717201	moderated_t
UBAC2	2.17984927770871	0.313633672339376	0.0535403675200314	0.128339929029443	moderated_t
COQ10B	2.17965220362208	0.305636845639162	0.0535583725024171	0.128339929029443	moderated_t
SIRT7	2.17961822973313	0.281200193579012	0.0535614769941676	0.128339929029443	moderated_t
SIX4	2.17947640493958	0.492435388762974	0.0535744386311071	0.128339929029443	moderated_t
FDX1	2.17874163321782	0.300637953996172	0.0536416389765277	0.128480167737485	moderated_t
SMYD3	2.17831692769734	0.531064194404603	0.0536805183053545	0.128552538833901	moderated_t
CERS2	2.17809245815955	0.38811994595765	0.0537010781013644	0.128581022570283	moderated_t
KIAA1109	2.177977653429	0.448517182300337	0.0537115963068873	0.128585457567214	moderated_t
CCAR2	2.17779201105214	0.42527672423315	0.053728608710619	0.128605435723208	moderated_t
TXNL1	2.17763352576805	0.332634866338274	0.0537431365055571	0.128619461204751	moderated_t
DYNC2LI1	2.17685018884956	0.366937197243085	0.0538149975952335	0.128729825766769	moderated_t
DYNC1LI1	2.17678901257578	0.27157569391293	0.0538206136074246	0.128729825766769	moderated_t
MARK3	2.17675262090446	0.297495589311159	0.0538239546473268	0.128729825766769	moderated_t
SYDE2	2.17527206055659	0.521362449771152	0.0539600503478736	0.128994494238094	moderated_t
NDUFB9	2.17359314643932	0.29418669994481	0.0541147781036718	0.129321159204748	moderated_t
DARS-AS1	2.17311777131856	0.295282337895542	0.0541586655746074	0.129405198034787	moderated_t
WDR36	2.17109292859015	0.36697586375649	0.0543459849167077	0.129769186384633	moderated_t
NIPBL	2.16991807452588	0.31164062920107	0.0544549557014708	0.129959585246299	moderated_t
ATP6V0A4	2.16920635073951	0.727372617942249	0.0545210717102968	0.13006168199958	moderated_t
RFK	2.1687841290283	0.318296138054254	0.0545603305781588	0.13011349809044	moderated_t
MTR	2.16713873127323	0.42999988214542	0.0547135808513233	0.130437036097676	moderated_t
NIT1	2.16673002569156	0.305013496261946	0.0547517110381526	0.130460196096923	moderated_t
RNF152	2.16665766221344	0.351968785057375	0.0547584648397111	0.130460196096923	moderated_t
MANF	2.16606195812588	0.445497279921538	0.0548140931963597	0.130558488666452	moderated_t
TNKS1BP1	2.16602742825601	0.260965544691221	0.0548173193416901	0.130558488666452	moderated_t
ADARB1	2.16506817330398	0.312966802912096	0.0549070157889431	0.130730150878745	moderated_t
CEBPG	2.16449666986453	0.320255250634643	0.0549605217794878	0.130836550964871	moderated_t
ZNF283	2.16269840208261	0.582999930393306	0.0551292072157442	0.131190759719086	moderated_t
ZNF143	2.16211289259178	0.278966858254718	0.0551842374508528	0.131254242793707	moderated_t
ATP6V0E2-AS1	2.1620974291901	0.301291948807327	0.0551856915207635	0.131254242793707	moderated_t
EIF3D	2.162061645276	0.268858079988996	0.0551890565298516	0.131254242793707	moderated_t
MINA	2.1606928777124	0.30781449950049	0.055317918736348	0.131518551227356	moderated_t
KDM5C	2.16042913242565	0.499254403860239	0.0553427820218387	0.13154243810407	moderated_t
RTF1	2.16039822614868	0.384981225799072	0.055345696258506	0.13154243810407	moderated_t
TMEM214	2.15763474635272	0.312642002670458	0.0556068666548033	0.132035377275636	moderated_t
HUS1	2.15754480381706	0.384441251704057	0.055615386707961	0.132035377275636	moderated_t
SPRTN	2.15636920535685	0.35020375352625	0.0557268633941654	0.132226781928168	moderated_t
NAA20	2.15550353703282	0.346042778741994	0.0558090874184469	0.132325861156107	moderated_t
MLF2	2.15528771114952	0.380177275705341	0.0558296053356443	0.132353360595988	moderated_t
POLR1C	2.15500863740625	0.291696503358725	0.055856146732841	0.132373982626081	moderated_t
HOMER3	2.15461095212303	0.518113772132383	0.0558939895708319	0.132395819704494	moderated_t
ARIH1	2.15192482078165	0.413285873513521	0.0561502386422052	0.132932288346643	moderated_t
LYRM9	2.14952772360374	0.338867050863423	0.0563798628361274	0.133359541648726	moderated_t
NPIPB15	2.14936676441889	0.328954499566498	0.0563953136562788	0.133374826909765	moderated_t
ZNF550	2.14694074006752	0.474571925313226	0.0566286837539599	0.133841415982997	moderated_t
AC159540.1	2.14610156556357	0.75320919839189	0.0567096223127934	0.133990028005928	moderated_t
RAB24	2.14495269424456	0.292610038371235	0.0568206104769709	0.134209522167669	moderated_t
ERC1	2.14442970830337	0.426224369516662	0.0568712029095	0.134286268104895	moderated_t
COG3	2.14382342081197	0.358998861326169	0.0569299076051816	0.134368299907078	moderated_t
TAMM41	2.14379035378894	0.268606097281065	0.0569331110335488	0.134368299907078	moderated_t
ROBO1	2.14331664037548	0.597513088625552	0.056979021795747	0.134444947942068	moderated_t
RP11-66B24.7	2.14318491995877	0.522253680733873	0.0569917939928989	0.134444947942068	moderated_t
PDCD7	2.14317485459984	0.372365455974462	0.0569927700873169	0.134444947942068	moderated_t
FZD5	2.14288098362756	0.399923367457351	0.0570212754475644	0.134481746759968	moderated_t
FAM227B	2.14201862065903	0.338719773415119	0.0571050029332489	0.134624091757793	moderated_t
RAB5B	2.14151921040923	0.341434753561997	0.0571535447412978	0.134697104201814	moderated_t
ZNF721	2.14136952321989	0.327074698870877	0.057168101750815	0.134697104201814	moderated_t
EIF4EP2	2.14103735461238	0.528484952589599	0.0572004176425095	0.134741990312678	moderated_t
EN2	2.14051526961521	0.306229178398148	0.0572512453102738	0.134818914126939	moderated_t
LRBA	2.13937345154049	0.464455527389234	0.0573625575525006	0.135059604722946	moderated_t
DDX23	2.13729864708379	0.385109198600011	0.0575653528376799	0.135494083979298	moderated_t
RP11-504P24.8	2.13635079533817	0.388291660483984	0.0576582252604364	0.135648128494428	moderated_t
RBM41	2.13472789825359	0.353191049653241	0.0578175721763104	0.135958341672281	moderated_t
EXOC2	2.13455460265651	0.391764061095852	0.0578346123169466	0.135963494209564	moderated_t
UBE2K	2.13451455780879	0.275910567579912	0.0578385506049918	0.135963494209564	moderated_t
RSL24D1	2.13403374018888	0.398322993876781	0.0578858575356865	0.135963494209564	moderated_t
TMEM11	2.13323492959289	0.326337086540306	0.0579645329698668	0.136058780209971	moderated_t
B3GNTL1	2.13317621312152	0.387865002147913	0.0579703200220672	0.136058780209971	moderated_t
SNAP23	2.13283157068788	0.351114264084665	0.058004298844105	0.136116999248589	moderated_t
NBEAL1	2.13073092007447	0.349444801738331	0.0582118164787547	0.136509306449487	moderated_t
GHRLOS	2.13067374229677	0.581933479188641	0.0582174748087581	0.136509306449487	moderated_t
NAE1	2.13028997038144	0.264382813638182	0.0582554665749743	0.136576807242766	moderated_t
WDR75	2.12990063614152	0.294946719304976	0.0582940331560913	0.136645634118496	moderated_t
TMEM86B	2.12866641020987	0.42147145932188	0.0584164538778009	0.136867731349883	moderated_t
SCYL2	2.12796856201411	0.413350342633662	0.0584857807128695	0.137003850440575	moderated_t
OVGP1	2.12789576231502	0.321152484016976	0.0584930174242513	0.137003850440575	moderated_t
TAF1	2.1276683847538	0.641848686331919	0.0585156255694431	0.137035172379955	moderated_t
CEP170B	2.12661311977503	0.452548178507436	0.0586206596759535	0.137237827117671	moderated_t
ENTPD7	2.12434572307925	0.45405502672486	0.0588469498594103	0.13770241949439	moderated_t
TMEM41A	2.12399921542002	0.347994252853911	0.0588816052176166	0.137719242531005	moderated_t
CTD-2587H24.14	2.12399543185046	0.381357674778361	0.0588819837320863	0.137719242531005	moderated_t
CCT6P3	2.12310081733836	0.34583242488694	0.0589715475764139	0.137906985490753	moderated_t
AC000123.3	2.12282707663341	0.459506637305043	0.0589989789176136	0.13794939318934	moderated_t
SZT2	2.12067926054305	0.403504609117572	0.059214632387224	0.138279306792828	moderated_t
KCNG1	2.11949240431011	0.459581411176934	0.0593341218527365	0.13853653816694	moderated_t
RP11-488C13.5	2.11611501630919	0.275046428267011	0.0596754065542347	0.139245743426912	moderated_t
SPAG9	2.11202294112534	0.565066823934766	0.0600914159175057	0.140062272916109	moderated_t
GNAS	2.11183143354955	0.360363001097959	0.0601109524917082	0.140066088786424	moderated_t
ELMOD3	2.1117293192348	0.413340905416778	0.0601213721175854	0.140066088786424	moderated_t
PRAF2	2.11142198898337	0.363567054462784	0.0601527421164882	0.140077475885094	moderated_t
PKD1L2	2.11140397598723	0.334557406893522	0.0601545812333076	0.140077475885094	moderated_t
DECR1	2.11107647358576	0.347187337689713	0.0601880283819937	0.140133369705323	moderated_t
ZNRD1	2.11028574930728	0.302075349775508	0.060268856428888	0.140250073695711	moderated_t
GABPA	2.11027941042693	0.315543343558175	0.0602695048082734	0.140250073695711	moderated_t
MDH1B	2.10965390155319	0.317526102725188	0.0603335183433276	0.140353041655296	moderated_t
DNAJB9	2.10951743206854	0.436843442688756	0.0603474930012313	0.140353041655296	moderated_t
ZNF35	2.10950670261166	0.402380274291319	0.0603485918426195	0.140353041655296	moderated_t
PELO	2.10880081913813	0.487359244267646	0.0604209257095301	0.140455224138807	moderated_t
BAP1	2.10866708372024	0.264525254178723	0.0604346392499985	0.140465096677863	moderated_t
ARPC1A	2.10837993170921	0.3543731931092	0.0604640944950332	0.140509247538407	moderated_t
AC141586.5	2.10749692513137	0.337813282703016	0.0605547564616738	0.140656148462479	moderated_t
HOPX	2.10728459480544	0.554968022021076	0.0605765765900072	0.140662792401022	moderated_t
SNX33	2.10657344204513	0.376049428422513	0.0606497127250235	0.140744516329981	moderated_t
RNU6-8	2.10364271728367	1.6064210718008	0.060952000927162	0.141291327879586	moderated_t
RNU6-7	2.10364271728367	1.6064210718008	0.060952000927162	0.141291327879586	moderated_t
ARID5B	2.10347832485372	0.41755925561932	0.0609689994946257	0.14130865581088	moderated_t
RP11-793H13.10	2.10091942452712	0.552101802433355	0.0612341779758912	0.141878940163378	moderated_t
DSC2	2.0995518083069	0.510220755744567	0.0613763532958005	0.14214177153162	moderated_t
SPATS2	2.09752842998861	0.30869699400413	0.0615872765351694	0.142519028264012	moderated_t
MAST4-AS1	2.09620831860457	0.302972389336789	0.061725260331087	0.142723005852571	moderated_t
ZNF557	2.09541970406183	0.324903715558537	0.0618078299231201	0.142850598216784	moderated_t
AC005363.11	2.09520680086932	0.507909253940909	0.0618301393240838	0.142850598216784	moderated_t
SCP2	2.09514649536438	0.339456467718827	0.0618364599236018	0.142850598216784	moderated_t
IFFO2	2.09379559830911	0.400161514987856	0.0619782080458877	0.143094997331616	moderated_t
UNC5B	2.0937030766412	0.427853495252605	0.0619879275320825	0.143094997331616	moderated_t
RLIM	2.09264557152543	0.346821374870842	0.0620991223570443	0.143301209569801	moderated_t
SMOX	2.09221127667168	0.352738389424521	0.0621448425867842	0.143362122870445	moderated_t
TRMT10A	2.09175122605529	0.392563768785925	0.0621933091296492	0.14339349411627	moderated_t
TUBA1C	2.09171598099635	0.385644745686088	0.0621970236934686	0.14339349411627	moderated_t
RP11-97C16.1	2.09171528363883	0.543626710371621	0.062197097191826	0.14339349411627	moderated_t
SPATA24	2.09092417418436	0.369313431741998	0.062280529750869	0.143563538984526	moderated_t
WARS	2.09050751500412	0.45227151895495	0.0623245145000902	0.143642613568241	moderated_t
CTB-113P19.5	2.09029322654196	0.57766521489966	0.0623471474147508	0.143672460528043	moderated_t
TMEM178B	2.08907786737111	0.440948033427647	0.0624756601184312	0.143932254489568	moderated_t
ZNF234	2.08882336114516	0.3804673340129	0.0625026035815522	0.143963618743103	moderated_t
KIFC3	2.08771435354755	0.380249533808884	0.0626201382509764	0.144211952718918	moderated_t
RPS27A	2.08743562272452	0.323544562467569	0.0626497116493461	0.144254073101191	moderated_t
CIAPIN1	2.08509258979161	0.326711774867156	0.0628988328013755	0.144651717468507	moderated_t
RP1-197B17.4	2.08405028190827	0.407621786192498	0.0630099573902156	0.14488482066574	moderated_t
GLG1	2.08343349833536	0.278173547649905	0.0630758028908658	0.144991287884534	moderated_t
AP5M1	2.08239052702276	0.366499021343247	0.0631872952296856	0.145202584267938	moderated_t
CCT6A	2.081903784686	0.294590678655807	0.0632393913768144	0.145299797034557	moderated_t
ANXA3	2.08144163137185	0.322747501338002	0.0632888934819809	0.145368514161863	moderated_t
NLK	2.08117471731876	0.396378263933311	0.0633174998957832	0.145411710796104	moderated_t
CRADD	2.08022333807944	0.528988371337573	0.0634195634589959	0.145623565862671	moderated_t
CDC37L1	2.0796988956521	0.28456388341256	0.0634758921520201	0.14573035552401	moderated_t
RP11-135F9.3	2.07891684718736	0.392504688929242	0.0635599776753293	0.145900827466977	moderated_t
C14orf166	2.07853873725279	0.336123091393402	0.0636006697879808	0.145949077994751	moderated_t
U1	2.0778175997006	1.28964856727342	0.0636783469941654	0.146069227380816	moderated_t
CHMP1B	2.07777850681827	0.266023370521023	0.0636825604479376	0.146069227380816	moderated_t
BRD7	2.07750722977708	0.280432279114522	0.0637118061329423	0.146113721700247	moderated_t
ETNK1	2.07733498249676	0.333321860946908	0.06373038228527	0.146122072924055	moderated_t
SLC11A2	2.07729084387959	0.642895587974492	0.0637351432783722	0.146122072924055	moderated_t
ZNF561	2.07699002493949	0.431499340386948	0.0637675999716493	0.146173899023534	moderated_t
LSM6	2.07665660865543	0.320322482169878	0.0638035920564649	0.146233812007078	moderated_t
LINC00852	2.07618705398523	0.43269286694065	0.0638543128769039	0.146304863259342	moderated_t
PTAFR	2.07591169569716	0.287282577146794	0.0638840745881609	0.146350455263105	moderated_t
TMEM234	2.07542024367638	0.34008414134215	0.0639372251839328	0.14642700220392	moderated_t
SLC16A9	2.07519960347244	0.331430213210693	0.0639611010879313	0.146436478621004	moderated_t
RP11-499P20.2	2.073081475882	0.347563550310635	0.0641907383863385	0.146843389792321	moderated_t
FBXL2	2.07301266163737	0.426508652276439	0.0641982119950658	0.146843389792321	moderated_t
TMEM26	2.07065899475677	0.414816789062559	0.0644543305116586	0.147350535117062	moderated_t
CDC34	2.07061018128938	0.45402732323914	0.0644596524764018	0.147350535117062	moderated_t
FSTL3	2.06984765794653	0.551102936055369	0.0645428418733487	0.147517974078365	moderated_t
APCDD1	2.06862901332311	0.609266974546706	0.064676004272967	0.147776801879009	moderated_t
URI1	2.06824910763173	0.350961040224171	0.0647175701218877	0.147849007770372	moderated_t
TMEM144	2.0672056708934	0.456908732141217	0.0648318638332104	0.148018956078962	moderated_t
SEMA7A	2.06678388834441	0.556151211056623	0.0648781183980281	0.148078991045984	moderated_t
FAM149A	2.06607381591	0.361198890287055	0.0649560587625292	0.148211287085715	moderated_t
PCSK7	2.06590817877243	0.363131730362138	0.0649742525076535	0.148230005951501	moderated_t
SLMAP	2.06552268514672	0.405452914097792	0.0650166142000161	0.148270693177114	moderated_t
SLC29A4	2.06480343347315	0.410245873553001	0.0650957223523686	0.14834746248878	moderated_t
HN1	2.06435647898645	0.353936457848292	0.0651449273509594	0.148434087615379	moderated_t
TPT1-AS1	2.0632825030738	0.327542413622587	0.0652633049070446	0.148615242205452	moderated_t
TTC1	2.06262590124903	0.270125913949117	0.0653357782933175	0.148734623859504	moderated_t
CSNK1D	2.06172044528302	0.34380939879022	0.0654358443553704	0.148916726770703	moderated_t
PRPF39	2.0615101995198	0.311114962201847	0.0654591003262567	0.148946807336451	moderated_t
SIK3	2.05993051729873	0.342595563530502	0.0656340846234954	0.149303882995725	moderated_t
NTN1	2.05991187448328	0.432902295342887	0.065636152364275	0.149303882995725	moderated_t
RP9P	2.05903501206573	0.258918060639423	0.0657334779864965	0.149502352293629	moderated_t
RNF113A	2.05692220095225	0.32021403860995	0.0659685467902558	0.14992208565995	moderated_t
LYPD3	2.05657149943193	0.505761436453566	0.0660076423329593	0.149987962777404	moderated_t
MMADHC	2.05626471633338	0.281293508661886	0.0660418599136221	0.15004273731409	moderated_t
SMG7	2.05564955844585	0.420380160836505	0.0661105231933598	0.150175741448725	moderated_t
CCND3	2.05535853265366	0.4008396414895	0.0661430307240348	0.150226586542665	moderated_t
ZNF107	2.05493229894976	0.32665936384835	0.0661906682563609	0.150304509686557	moderated_t
DHRS7B	2.05487031266964	0.25733907066889	0.0661975987870096	0.150304509686557	moderated_t
FLJ42627	2.0541558285976	0.303697087533799	0.0662775330487015	0.150390994880486	moderated_t
CCDC59	2.05368379388643	0.261368619272277	0.0663303929189884	0.150444874676238	moderated_t
CTD-2369P2.2	2.05292895470269	0.286719432080571	0.0664150049874485	0.150590746333093	moderated_t
C1orf35	2.05231625442498	0.299663871627395	0.0664837593714577	0.150723609099112	moderated_t
TPR	2.05116092790932	0.277100616463733	0.0666135879774479	0.150986180485509	moderated_t
GGT7	2.05110454434395	0.752905687154994	0.0666199301549147	0.150986180485509	moderated_t
LMAN2	2.05083419656229	0.599905570927463	0.0666503475472699	0.15100645079341	moderated_t
C14orf2	2.05077230193249	0.367434085348366	0.0666573132887875	0.15100645079341	moderated_t
SEC61G	2.05066330137712	0.274030898532009	0.066669582096484	0.15100645079341	moderated_t
C1orf112	2.04879130520126	0.35381026392501	0.0668806225166726	0.151438223241628	moderated_t
EXT2	2.04838294562197	0.504446083627808	0.0669267429972409	0.151519531979411	moderated_t
PAXBP1	2.04319911274921	0.576031791737949	0.0675148291936643	0.152724353770081	moderated_t
SMOC1	2.04314780680318	0.376799334510745	0.0675206739945902	0.152724353770081	moderated_t
RP11-706O15.5	2.04227992846523	0.502076269917861	0.0676196156440105	0.152878235094595	moderated_t
SEC11A	2.04216103668505	0.244393522041091	0.0676331804537762	0.152885608100721	moderated_t
ID1	2.04192352473773	0.638325750304496	0.067660286783361	0.152923584964434	moderated_t
OGDHL	2.04102288342181	0.251750426667874	0.0677631668198382	0.153085235209974	moderated_t
ZNF271	2.04076048717854	0.295745151727729	0.067793168069958	0.153104328611892	moderated_t
RP11-343C2.9	2.04068180860015	0.612631484515417	0.0678021662831071	0.153104328611892	moderated_t
PPP1CB	2.04042408274074	0.262583484161598	0.0678316494538017	0.153147598082092	moderated_t
RP11-273G15.2	2.04017228400342	0.387431333015082	0.0678604662739371	0.153189350155588	moderated_t
ARPC4-TTLL3	2.04002422771557	0.971390484787712	0.0678774158064039	0.153204304188534	moderated_t
ZNF219	2.03933627941568	0.447911973277413	0.067956224830268	0.15332033705317	moderated_t
CHST1	2.03930488603694	0.298945146688358	0.0679598232105878	0.15332033705317	moderated_t
HKR1	2.03880382387254	0.405372558003481	0.0680172804596209	0.15340331470738	moderated_t
TMX3	2.03775366526796	0.595551593548827	0.0681378519811437	0.153642342852181	moderated_t
ETAA1	2.03770040666074	0.290273230167488	0.0681439721195714	0.153642342852181	moderated_t
FAM89B	2.03743836829409	0.434383500069322	0.0681740914539604	0.153686898965947	moderated_t
IVNS1ABP	2.03733503254871	0.302836089533293	0.0681859725749471	0.153690332837166	moderated_t
CMTM4	2.03694739941027	0.318626118313722	0.0682305584741398	0.153750416496356	moderated_t
CYFIP1	2.03654403413714	0.350878691020098	0.0682769831264861	0.153818416313662	moderated_t
RP11-483F11.7	2.03648079759905	0.372113358222	0.0682842639343639	0.153818416313662	moderated_t
PDIA4	2.03497729978417	0.572644818667053	0.0684575868749022	0.154137251468776	moderated_t
PDE2A	2.03484386301318	0.548363360079544	0.0684729894923887	0.154137251468776	moderated_t
CTAGE8	2.03480268144742	0.284594063280677	0.0684777437445862	0.154137251468776	moderated_t
ACVR1B	2.03389189903421	0.407114283771364	0.0685829697417746	0.154350690888587	moderated_t
ATHL1	2.03300830255401	0.562094057518149	0.0686852007108719	0.154553795387902	moderated_t
NAT8L	2.03293105370888	0.410186125527508	0.0686941451365365	0.154553795387902	moderated_t
RP11-488L18.10	2.03255158740558	0.700367678035684	0.0687380984357358	0.154606018582605	moderated_t
PTPN18	2.03191447161618	0.430433957098605	0.0688119547856746	0.154694882748525	moderated_t
DAB2	2.03185861195178	0.404688273503605	0.0688184337734355	0.154694882748525	moderated_t
PPM1N	2.03150769273565	0.308647206408482	0.0688591489668355	0.154755118640226	moderated_t
EMB	2.03144033711089	0.487231214727787	0.0688669664632304	0.154755118640226	moderated_t
NUP98	2.03127878473957	0.350207489696221	0.0688857201311683	0.154773821215366	moderated_t
ZNF792	2.03050399343882	0.398386574219247	0.0689757281142273	0.154952589516867	moderated_t
MED12	2.02965637166683	0.425457847325276	0.0690743239702796	0.155150593259311	moderated_t
AK2	2.02932696922182	0.26461171360345	0.0691126761232466	0.155189753074566	moderated_t
ACTR3B	2.02834839383616	0.33452315202925	0.0692267296721914	0.155422335432891	moderated_t
FUCA1	2.02647841993889	0.278043547595946	0.06944517026508	0.155889173433171	moderated_t
Metazoa_SRP	2.02556611214852	1.08506884023036	0.0695519771152705	0.15606479501613	moderated_t
BCAP31	2.02426268186272	0.37528958586962	0.0697048427645487	0.156353810572997	moderated_t
RALY-AS1	2.02071366865617	0.357515518637145	0.0701226764114523	0.157174721772831	moderated_t
NBPF8P	2.01948502524116	0.32896305385139	0.0702678768227785	0.157426356076761	moderated_t
SMPD4	2.01916243918815	0.301083884421967	0.070306046806585	0.157488092167287	moderated_t
EXOSC7	2.01874555187652	0.309464371869755	0.0703554039268762	0.15757486542898	moderated_t
SEC24B	2.01847772837411	0.417365649887514	0.0703871299530412	0.157622130130279	moderated_t
SH3GLB1	2.01824192182631	0.293878682196172	0.0704150744519197	0.157660913643818	moderated_t
UBE2Q2	2.01798874537877	0.331468654174473	0.0704450890261489	0.157704319699758	moderated_t
CALD1	2.01751435393304	0.378214623203565	0.070501361540301	0.157806487031979	moderated_t
MRPL33	2.0150416843904	0.401782569964991	0.0707953569598955	0.158321251932318	moderated_t
KIAA0195	2.01471593641811	0.495616436881923	0.0708341737189723	0.158384187709782	moderated_t
RHBDD3	2.01436709179736	0.425327167971814	0.0708757649480481	0.158453307262187	moderated_t
VPS26B	2.01409775638655	0.314294188006785	0.0709078923731883	0.158501251436181	moderated_t
GPCPD1	2.01397059367058	0.474440457315394	0.0709230656262747	0.158511289013807	moderated_t
CXorf23	2.01308084294818	0.324830894309855	0.0710293176484338	0.158724851696907	moderated_t
THADA	2.01087211749626	0.309946698081234	0.0712937269281283	0.159243763383948	moderated_t
TSNARE1	2.00959660449847	0.377557441467419	0.0714468420007177	0.159527840510704	moderated_t
TINF2	2.00954400579774	0.289026946816472	0.0714531626926905	0.159527840510704	moderated_t
YTHDF3	2.00848039182527	0.348558226698708	0.0715810882746725	0.159765371212333	moderated_t
SVIP	2.00824922708144	0.288244466613311	0.0716089199893436	0.159793236732359	moderated_t
TAF5L	2.00722944442591	0.37508310704505	0.0717318211373787	0.160005526463684	moderated_t
PTPN9	2.00578308556417	0.420304689121132	0.0719064724247241	0.160370996217955	moderated_t
RP11-22C11.2	2.00467570134855	0.266549807800039	0.0720404620758313	0.160610011395331	moderated_t
RAB20	2.00422514936036	0.408704605346105	0.0720950445026616	0.160691996365143	moderated_t
EXOC8	2.00378834113838	0.361356029052795	0.0721479990720596	0.160764680917738	moderated_t
RNF8	2.00297187165116	0.320902131305451	0.07224707836997	0.160961283611654	moderated_t
EXTL3	2.00269572141121	0.434973180800399	0.0722806184010269	0.161006427203434	moderated_t
SCNM1	2.00232274873192	0.27988345786359	0.0723259413209461	0.161046037780692	moderated_t
NFATC1	2.00230141504066	0.297893504688414	0.0723285345579277	0.161046037780692	moderated_t
NKD2	2.00156343878274	0.312467366506549	0.0724182938104375	0.161206814392085	moderated_t
MCM3AP	2.00152911599185	0.366907306436081	0.0724224710026716	0.161206814392085	moderated_t
DLST	2.00042409984998	0.358717327178709	0.0725570761025854	0.161457992682988	moderated_t
ZNF610	2.00004288242926	0.326755573996293	0.0726035678141187	0.161525198014762	moderated_t
XPOT	1.99990873103939	0.421704802283771	0.072619935028742	0.161525198014762	moderated_t
ZNF493	1.99962474502659	0.448446080662333	0.0726545943456047	0.161578068180468	moderated_t
ZNF528	1.99903265712412	0.50299199763515	0.0727269062448638	0.161690415771844	moderated_t
CEBPZOS	1.99812526513773	0.337452430240474	0.0728378576589598	0.161888575785447	moderated_t
KCTD10	1.99785405892	0.391671747838606	0.0728710502916692	0.161938092590653	moderated_t
ZNRF3	1.99775910654421	0.406150516351258	0.0728826747694069	0.161939671792222	moderated_t
PIN4	1.99689640275829	0.341399775946215	0.0729883705646929	0.162125964436963	moderated_t
ZNF846	1.99622261014827	0.439452342508334	0.0730710217345398	0.162285259766068	moderated_t
KPNA3	1.9956904750002	0.350682961232578	0.0731363585665274	0.16234578750603	moderated_t
FIG4	1.99457460865416	0.271762411085367	0.0732735456310599	0.162516124076781	moderated_t
ID3	1.9939299717669	0.530910764305703	0.0733529088670091	0.162667831679671	moderated_t
EIF5	1.99369171356468	0.457209032390375	0.0733822620061974	0.162708607837411	moderated_t
PRKAB1	1.99331361819494	0.379109525981406	0.0734288655787247	0.162787615039163	moderated_t
OTX1	1.99279540704468	0.42410244206793	0.0734927848251092	0.162904980764113	moderated_t
ICE1	1.99270544706806	0.375869778568077	0.0735038863473323	0.162905252520047	moderated_t
POMGNT2	1.99215825972316	0.352536215879814	0.0735714460113284	0.163006288773494	moderated_t
LINC01063	1.99094017997449	0.593386155170127	0.0737220483574545	0.163266828884763	moderated_t
AGO1	1.98976595916859	0.352820551650897	0.0738675020860383	0.16351573861743	moderated_t
PSMC1	1.98948434001492	0.295514972457644	0.0739024270181079	0.163564453997461	moderated_t
MTA1	1.98941075066521	0.348689411631119	0.0739115557388447	0.163564453997461	moderated_t
TMEM97	1.98916472984824	0.353042967886703	0.0739420821819791	0.163583213868526	moderated_t
BROX	1.98792936962146	0.333310406956403	0.0740955456417648	0.163873856943286	moderated_t
SEC31A	1.98748387344486	0.237049549928819	0.0741509610363005	0.163971976133625	moderated_t
ABCF3	1.9863559062064	0.274000431311446	0.0742914432237735	0.164223052784287	moderated_t
EXOG	1.98611744657215	0.358345315202776	0.0743211740502855	0.164223052784287	moderated_t
RAB13	1.98603938854173	0.267604957342955	0.0743309086466688	0.164223052784287	moderated_t
STK11IP	1.98552311200767	0.46171944658111	0.0743953234991672	0.164340897734203	moderated_t
H2BFS	1.98517860294543	0.400435573266584	0.0744383363905067	0.164411437237621	moderated_t
AC004057.1	1.98425791979105	0.632567628021303	0.0745534007476849	0.164641071631812	moderated_t
ADAMTS17	1.98373396174232	0.359388892827706	0.0746189580388229	0.164761324312508	moderated_t
ACOT13	1.9827830519842	0.384951135630901	0.0747380734489695	0.16490164071908	moderated_t
CTC-786C10.1	1.9823778471571	0.470778142467809	0.0747888854970761	0.164964691988348	moderated_t
TOMM20	1.98174713038091	0.315409317240432	0.0748680408839487	0.165090205177	moderated_t
GMIP	1.98045981990831	0.447569982929428	0.0750298432099271	0.165373264044697	moderated_t
