dataset	collection	pathway	NES	nom_pvalue	fdr	gene_set_size_in_data	n_leading_edge	leading_edge_genes
crispr	go_bp	GOBP_NUCLEOSOME_ORGANIZATION	1.0265947003992355	0.3818770226537217	0.7231304906792371	74	15	SMARCD1;BRD2;TSPY10;TSPYL2;ATAD2;TSPY3;SMARCA4;UBN1;DAXX;POLE3;ARID2;SMARCC1;SMYD3;HP1BP3;TSPY1
crispr	go_bp	GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	1.0265849511342273	0.39215686274509803	0.7306710268959474	63	14	TNNI1;DLL4;TNNI3;RBPJ;MECP2;DSP;TGFBR1;TNNC1;MBD3;IRX3;TGFB1;NOTCH1;HAND1;TGFBR3
crispr	go_bp	GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	-1.0265744032514417	0.43846153846153846	0.7585852957864551	73	18	IFT20;HSPD1;PEX6;SEC62;PEX26;TOMM20;ZFAND2B;PRF1;HPSE;GRPEL2;PEX5;GRPEL1;HSPA8;TOMM22;EDNRA;PEX10;DNAJC19;AP4M1
crispr	go_bp	GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	-1.0264445792038999	0.3816155988857939	0.7229771359932071	124	33	CITED2;RBM15;SMAD4;MYH7;GSK3A;PTCD2;FKBP1A;HECTD1;SFRP2;PKP2;FZD2;MDM2;TNNT2;SALL1;SALL4;NKX2-5;ZFPM1;EDNRA;MDM4;NOG;DCTN5;ACVR1;MYBPC3;NPY2R;GJA5;HEG1;ZMPSTE24;BMPR1A;NRG1;MED1;SUFU;GREB1L;PDE2A
crispr	go_bp	GOBP_REGULATION_OF_CELLULAR_RESPIRATION	-1.026278368421547	0.4217171717171717	0.7460701846418485	44	10	ARL2;COX7A2;NOS2;PNPT1;TNF;TRAP1;PIK3CA;VCP;COX7A1;PRELID1
crispr	go_bp	GOBP_PROTEIN_NEDDYLATION	1.0262700230243171	0.40672268907563025	0.7376371901073597	27	12	COPS7A;COPS2;COPS8;COPS6;RNF7;COPS4;COPS5;AKTIP;DCUN1D3;COPS7B;NAE1;NEDD8
crispr	go_bp	GOBP_ENDOTHELIAL_CELL_DEVELOPMENT	1.0262566795578307	0.3871499176276771	0.7270984657903129	68	11	CLDN3;RDX;RAPGEF3;VCL;PPP1R12A;PROC;CLIC4;MARVELD2;F2RL1;GSTM3;S1PR3
crispr	go_bp	GOBP_MOLTING_CYCLE_PROCESS	1.0259597532987839	0.41509433962264153	0.7422542204568024	98	9	NF1;NSUN2;PIAS4;FERMT1;HOXC13;LAMA5;RBPJ;EDAR;TMEM79
crispr	go_bp	GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	1.0259131120174017	0.4134453781512605	0.7409304644934896	32	11	RARB;THBS3;GHR;TRIP11;SERPINH1;COL2A1;HOXA11;NPPC;IFT80;STC1;NPR2
crispr	go_bp	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	1.0256175396890197	0.41968911917098445	0.7460371920675221	23	4	GGNBP2;VHL;PIBF1;BCL3
