collection	pathway	datasets_tested	datasets_tested_names	datasets_FDR05	datasets_nominal	NES_positive_count	NES_negative_count	direction_consistency	median_NES	mean_NES	leading_edge_overlap	consensus_category
go_bp	GOBP_IRON_ION_TRANSPORT	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.275064143701268	1.225964751172446	6.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2743172832264311	1.2667521638772556	2.0	LOW_EVIDENCE
go_bp	GOBP_CELL_PROJECTION_MORPHOGENESIS	1	gse118713	0	1	1	0	all_positive	1.2740045246853275	1.2740045246853275		LOW_EVIDENCE
go_bp	GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2734869236419282	1.2962289656319144	4.0	LOW_EVIDENCE
go_bp	GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.272288006311536	1.2323664237465441	0.0	LOW_EVIDENCE
go_bp	GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2717330457190843	1.2048793484827292	3.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2713305837494713	1.252156666139225	3.0	LOW_EVIDENCE
go_bp	GOBP_WALKING_BEHAVIOR	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2705999821671197	1.226889834022191	0.0	LOW_EVIDENCE
go_bp	GOBP_MACROMOLECULE_DEACYLATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.269469431327151	1.2240946452157357	1.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_ACTION_POTENTIAL	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2693552601297498	1.2782723410418668	2.0	LOW_EVIDENCE
go_bp	GOBP_AMINO_SUGAR_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2688937106560767	1.2039439544362622	3.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_PROTEIN_MATURATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.267467506819396	1.2583813958027426	4.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2671380060729969	1.201230077155123	1.0	LOW_EVIDENCE
go_bp	GOBP_FORELIMB_MORPHOGENESIS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2657403546662185	1.1884565143669141	5.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.265518380017538	1.3326588092656573	5.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2653280148081956	1.127922314580053	5.0	LOW_EVIDENCE
go_bp	GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2645378812200614	1.2740952187895096	2.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2644025714725524	1.358331926857767	7.0	LOW_EVIDENCE
reactome	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2639796058894153	1.2921847679809717	4.0	LOW_EVIDENCE
go_bp	GOBP_CELL_PROJECTION_ASSEMBLY	1	gse118713	0	1	1	0	all_positive	1.2633978564415371	1.2633978564415371		LOW_EVIDENCE
reactome	REACTOME_RA_BIOSYNTHESIS_PATHWAY	1	gse111151	0	0	1	0	all_positive	1.262454312414911	1.262454312414911		LOW_EVIDENCE
go_bp	GOBP_NEUROTRANSMITTER_TRANSPORT	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2620801201479184	1.2719443277713822	2.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2616680038048909	1.2468317338388522	3.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2616054340326308	1.2244119866100858	6.0	LOW_EVIDENCE
go_bp	GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	2	gse111151,gse240112	0	0	2	0	all_positive	1.2615411589971504	1.2615411589971504	2.0	LOW_EVIDENCE
go_bp	GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	2	gse111151,gse240112	0	0	2	0	all_positive	1.2613549786973435	1.2613549786973435	4.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2610751268936646	1.2485754171165706	6.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2610518392455212	1.267969487669196	3.0	LOW_EVIDENCE
go_bp	GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2608902357105511	1.242419434599839	2.0	LOW_EVIDENCE
reactome	REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	1	gse111151	0	0	1	0	all_positive	1.2607943253182616	1.2607943253182616		LOW_EVIDENCE
reactome	REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.260236920782462	1.290171300164728	2.0	LOW_EVIDENCE
go_bp	GOBP_TRABECULA_MORPHOGENESIS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2597701525236942	1.1708717121341448	2.0	LOW_EVIDENCE
go_bp	GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2592683973723144	1.091645995368895	2.0	LOW_EVIDENCE
go_bp	GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2586050946006675	1.20038461361316	3.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL	1	gse111151	0	0	1	0	all_positive	1.2584923398646777	1.2584923398646777		LOW_EVIDENCE
go_bp	GOBP_LUNG_ALVEOLUS_DEVELOPMENT	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2576217688235485	1.3005164390066914	2.0	LOW_EVIDENCE
go_bp	GOBP_TISSUE_HOMEOSTASIS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.25715225365558	1.214431299264139	7.0	LOW_EVIDENCE
reactome	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2569778060521946	1.289328674667565	2.0	LOW_EVIDENCE
go_bp	GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.256070962319655	1.265622705286	6.0	LOW_EVIDENCE
reactome	REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.254515112965685	1.186484795089343	2.0	LOW_EVIDENCE
go_bp	GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	2	gse111151,gse240112	0	1	2	0	all_positive	1.2544824444018652	1.2544824444018652	5.0	LOW_EVIDENCE
reactome	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2543914150207374	1.2086028584929507	2.0	LOW_EVIDENCE
go_bp	GOBP_MEGAKARYOCYTE_DIFFERENTIATION	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2543528417120489	1.3143656931725352	2.0	LOW_EVIDENCE
go_bp	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2540311049437902	1.1625007735277058	5.0	LOW_EVIDENCE
go_bp	GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2531274383343989	1.3030152374297017	12.0	LOW_EVIDENCE
go_bp	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	1	gse111151	0	0	1	0	all_positive	1.2506558768472622	1.2506558768472622		LOW_EVIDENCE
go_bp	GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	1	gse111151	0	0	1	0	all_positive	1.2503875579860884	1.2503875579860884		LOW_EVIDENCE
go_bp	GOBP_GLUCAN_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.248348497481319	1.2568078252672388	4.0	LOW_EVIDENCE
reactome	REACTOME_CHOLESTEROL_BIOSYNTHESIS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2473396088632496	1.130107464030827	3.0	LOW_EVIDENCE
go_bp	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2465681766808774	1.1059384877427245	2.0	LOW_EVIDENCE
go_bp	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	1	gse111151	0	0	1	0	all_positive	1.2449818638064096	1.2449818638064096		LOW_EVIDENCE
go_bp	GOBP_NEURON_CELLULAR_HOMEOSTASIS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2436864203975058	1.2747618633089857	2.0	LOW_EVIDENCE
reactome	REACTOME_XENOBIOTICS	1	gse111151	0	0	1	0	all_positive	1.243107515975674	1.243107515975674		LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2428274207144978	1.0769868246032452	1.0	LOW_EVIDENCE
go_bp	GOBP_RESPONSE_TO_PROGESTERONE	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2428045882239849	1.2434718911248943	2.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.242785450849004	1.22194109891002	10.0	LOW_EVIDENCE
go_bp	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2420668212129726	1.1267741656473111	3.0	LOW_EVIDENCE
go_bp	GOBP_RESPONSE_TO_CORTICOSTEROID	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2420278149852766	1.2337775841807146	2.0	LOW_EVIDENCE
go_bp	GOBP_REGULATED_EXOCYTOSIS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2419024772590046	1.1797311483739275	4.0	LOW_EVIDENCE
go_bp	GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2393095057930137	1.2674133791406565	3.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2388037486635195	1.2302704495858465	2.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	1	gse111151	0	0	1	0	all_positive	1.238703478954971	1.238703478954971		LOW_EVIDENCE
go_bp	GOBP_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2384941350034524	1.235857453672356	1.0	LOW_EVIDENCE
go_bp	GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2383008466790717	1.1571339250635344	3.0	LOW_EVIDENCE
go_bp	GOBP_AORTIC_VALVE_MORPHOGENESIS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2364004890220444	1.3617030488325594	1.0	LOW_EVIDENCE
reactome	REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	1	gse111151	0	0	1	0	all_positive	1.2363975139497632	1.2363975139497632		LOW_EVIDENCE
go_bp	GOBP_NUCLEOPHAGY	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2359388378205405	0.9938707354782322	1.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2358282118396633	1.2571450758450877	3.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2356729121009136	1.2333325459587474	6.0	LOW_EVIDENCE
go_bp	GOBP_RESPONSE_TO_PROSTAGLANDIN	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2356194214716365	1.377964953285117	1.0	LOW_EVIDENCE
reactome	REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2349527522268238	1.2595835408570972	3.0	LOW_EVIDENCE
reactome	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2347506010368448	1.0950504386595694	1.0	LOW_EVIDENCE
go_bp	GOBP_EMBRYONIC_FORELIMB_MORPHOGENESIS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.23452288815856	1.1421128403635639	4.0	LOW_EVIDENCE
go_bp	GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2343882666347374	1.3170810877749264	3.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	1	gse240112	0	0	1	0	all_positive	1.233331720664581	1.233331720664581		LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_FIBROBLAST_PROLIFERATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2329125757290986	1.1909672127572601	3.0	LOW_EVIDENCE
go_bp	GOBP_DECIDUALIZATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.23290020815908	1.1474669915695512	2.0	LOW_EVIDENCE
go_bp	GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	1	gse111151	0	0	1	0	all_positive	1.232581692532729	1.232581692532729		LOW_EVIDENCE
reactome	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.232037458674949	1.1353130657563755	2.0	LOW_EVIDENCE
go_bp	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.230957236926055	1.326376728508078	4.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	2	gse111151,gse240112	0	0	2	0	all_positive	1.2309569565381322	1.2309569565381322	1.0	LOW_EVIDENCE
go_bp	GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2302854619667822	1.2271579215665294	12.0	LOW_EVIDENCE
go_bp	GOBP_KERATINOCYTE_MIGRATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2301505684623144	1.1983792437930454	0.0	LOW_EVIDENCE
go_bp	GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION	2	gse111151,gse240112	0	0	2	0	all_positive	1.2297756293369282	1.2297756293369282	4.0	LOW_EVIDENCE
go_bp	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2288555147312732	1.2494860643026353	10.0	LOW_EVIDENCE
go_bp	GOBP_ELECTRON_TRANSPORT_CHAIN	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.228146022989637	1.0403545173244677	4.0	LOW_EVIDENCE
go_bp	GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2278198439362624	1.2861964319031822	4.0	LOW_EVIDENCE
reactome	REACTOME_POTASSIUM_CHANNELS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2275965215454236	1.2916681914315298	3.0	LOW_EVIDENCE
go_bp	GOBP_EXECUTION_PHASE_OF_APOPTOSIS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2271350458712909	1.137157069027594	6.0	LOW_EVIDENCE
go_bp	GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION	2	gse111151,gse240112	0	0	2	0	all_positive	1.2269912342104528	1.2269912342104528	2.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2269451925123924	1.3056541315030685	2.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2266717623428856	1.2642414482653663	7.0	LOW_EVIDENCE
go_bp	GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2263308452535804	1.2396183842345587	13.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	2	gse111151,gse240112	0	0	2	0	all_positive	1.2260364566755921	1.2260364566755921	2.0	LOW_EVIDENCE
go_bp	GOBP_DENDRITE_DEVELOPMENT	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2259883144554835	1.2162978691667305	9.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2257880027958856	1.270808123305069	1.0	LOW_EVIDENCE
reactome	REACTOME_LDL_CLEARANCE	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2256814828813931	1.1288721837952564	3.0	LOW_EVIDENCE
go_bp	GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.225463568639504	1.1835905681418286	1.0	LOW_EVIDENCE
go_bp	GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS	1	gse111151	0	0	1	0	all_positive	1.2248889201387694	1.2248889201387694		LOW_EVIDENCE
go_bp	GOBP_PALLIUM_DEVELOPMENT	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.22488243705621	1.1581121496919191	10.0	LOW_EVIDENCE
go_bp	GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.223663377245949	1.1075106404948307	9.0	LOW_EVIDENCE
go_bp	GOBP_MONOCYTE_CHEMOTAXIS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2236431582186698	1.2075738957726991	1.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2216752863521214	1.0880239146413404	1.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2216577398145123	1.261991217839924	4.0	LOW_EVIDENCE
go_bp	GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.221357905099911	1.2663354416455523	2.0	LOW_EVIDENCE
reactome	REACTOME_RHOA_GTPASE_CYCLE	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2208208328389	1.2229378887373947	5.0	LOW_EVIDENCE
go_bp	GOBP_CGMP_MEDIATED_SIGNALING	2	gse111151,gse240112	0	0	2	0	all_positive	1.2203888137183911	1.2203888137183911	2.0	LOW_EVIDENCE
go_bp	GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2198291308016067	1.1493520510129116	3.0	LOW_EVIDENCE
go_bp	GOBP_EXOCYTOSIS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.21918034924109	1.170969450649803	7.0	LOW_EVIDENCE
go_bp	GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2188533294449064	1.1501521703189912	3.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	2	gse111151,gse240112	0	1	2	0	all_positive	1.2185909631041587	1.2185909631041587	1.0	LOW_EVIDENCE
go_bp	GOBP_PEPTIDYL_TYROSINE_MODIFICATION	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2170975262947312	1.2392157153437457	15.0	LOW_EVIDENCE
go_bp	GOBP_BONE_GROWTH	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2165819306463266	1.1443605837203965	2.0	LOW_EVIDENCE
go_bp	GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	1	gse111151	0	0	1	0	all_positive	1.2163324909556594	1.2163324909556594		LOW_EVIDENCE
go_bp	GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2136293567651095	1.1333331965795745	0.0	LOW_EVIDENCE
go_bp	GOBP_MAINTENANCE_OF_CELL_NUMBER	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.213214780903355	1.1920562052378714	7.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2130893533863911	1.2895932232072342	5.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2126547439796675	1.2449201875698128	2.0	LOW_EVIDENCE
go_bp	GOBP_NEUROTRANSMITTER_SECRETION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.211793161566494	1.2104516682158393	1.0	LOW_EVIDENCE
go_bp	GOBP_PROTEIN_AUTOPHOSPHORYLATION	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.211736553196102	1.2353271564582737	7.0	LOW_EVIDENCE
go_bp	GOBP_SYNAPTIC_VESICLE_RECYCLING	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.2116075477454	1.2584315296074686	4.0	LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	1	gse111151	0	0	1	0	all_positive	1.210964410370488	1.210964410370488		LOW_EVIDENCE
go_bp	GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.210786933992961	1.1969324721361712	2.0	LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.210765762992521	1.2549622338566433	4.0	LOW_EVIDENCE
reactome	REACTOME_METABOLISM_OF_STEROIDS	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2107219585952478	1.1631671467141924	10.0	LOW_EVIDENCE
go_bp	GOBP_INTRACELLULAR_PROTEIN_TRANSMEMBRANE_TRANSPORT	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2104710449469949	1.17439399602193	3.0	LOW_EVIDENCE
go_bp	GOBP_TROPHOBLAST_CELL_MIGRATION	1	gse111151	0	0	1	0	all_positive	1.210054177392443	1.210054177392443		LOW_EVIDENCE
go_bp	GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	2	gse111151,gse240112	0	0	2	0	all_positive	1.209896613516694	1.209896613516694	2.0	LOW_EVIDENCE
reactome	REACTOME_SIGNALING_BY_TGFBR3	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.209654624303982	1.2025041169403732	1.0	LOW_EVIDENCE
go_bp	GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2095349921835223	1.1216441197430205	1.0	LOW_EVIDENCE
go_bp	GOBP_DETECTION_OF_BIOTIC_STIMULUS	2	gse111151,gse240112	0	1	2	0	all_positive	1.2094871269084146	1.2094871269084146	0.0	LOW_EVIDENCE
go_bp	GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	1	gse111151	0	0	1	0	all_positive	1.2085142281114751	1.2085142281114751		LOW_EVIDENCE
go_bp	GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2083300725802155	1.1232957933071142	8.0	LOW_EVIDENCE
go_bp	GOBP_STEROL_BIOSYNTHETIC_PROCESS	3	gse111151,gse118713,gse240112	0	1	3	0	all_positive	1.207818452248534	1.2588396684863954	3.0	LOW_EVIDENCE
go_bp	GOBP_RESPONSE_TO_LEPTIN	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2074586574792516	1.1297780095559633	1.0	LOW_EVIDENCE
go_bp	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY	3	gse111151,gse118713,gse240112	0	0	3	0	all_positive	1.2054048174010257	1.183455066386305	2.0	LOW_EVIDENCE
