gene	ranking_stat	log2fc	p_value	fdr	ranking_stat_method
HTR6	0.3977689614753206	0.1010581287948904	0.6953634571066719	0.9491912653605759	effect_size/se (Wald z)
HIST1H3D	0.3977100948932148	0.24894363073433645	0.6954061023346294	0.9491912653605759	effect_size/se (Wald z)
CDS1	0.3974618467421167	0.14812070930670185	0.6955859543714022	0.9493304626960704	effect_size/se (Wald z)
BOLA2	0.3971675743580079	0.14038191432647285	0.6957991742960487	0.9494745260745788	effect_size/se (Wald z)
CASR	0.3971411347285055	0.11806672138458918	0.6958183328426579	0.9494745260745788	effect_size/se (Wald z)
MICALCL	0.39690655028611166	0.11051510373424644	0.6959883254073004	0.9496082408582001	effect_size/se (Wald z)
KDSR	0.3965740059234623	0.14667164703605362	0.6962293333730893	0.9497871458388842	effect_size/se (Wald z)
NES	0.39638263142981794	0.13679021518753132	0.6963680450515318	0.9497871458388842	effect_size/se (Wald z)
LCE4A	0.39607139520232454	0.15940736606479966	0.6965936581608407	0.9498930867620153	effect_size/se (Wald z)
ESYT2	0.39600125623663995	0.13109870250989353	0.696644505453985	0.9498930867620153	effect_size/se (Wald z)
CCDC129	0.39589548167980887	0.1150438204095714	0.6967211895861655	0.9498930867620153	effect_size/se (Wald z)
SLC36A3	0.3958639250962924	0.10776240236543266	0.696744068036924	0.9498930867620153	effect_size/se (Wald z)
ACSL1	0.3956081787823318	0.14603076058430542	0.6969294945486421	0.9500102850265955	effect_size/se (Wald z)
RAPGEF2	0.395370937715295	0.13299686092812646	0.6971015215360957	0.9500126825530381	effect_size/se (Wald z)
EXO5	0.3952117750308452	0.10936780668266444	0.6972169421947296	0.9500126825530381	effect_size/se (Wald z)
REV1	0.39518101815580076	0.13049040083991947	0.6972392471594393	0.9500126825530381	effect_size/se (Wald z)
CTSA	0.3948362178737653	0.13103294423092304	0.6974893166012452	0.9500126825530381	effect_size/se (Wald z)
PAX2	0.39473925938100834	0.15463181076969867	0.6975596430145654	0.9500126825530381	effect_size/se (Wald z)
USF1	0.3947292058443297	0.12825913812859557	0.6975669352565066	0.9500126825530381	effect_size/se (Wald z)
GUCA2A	0.3945091027111449	0.12017451041810201	0.6977265926542136	0.9500618134759824	effect_size/se (Wald z)
TAF6	0.39417288318164234	0.20414385823640702	0.6979705060054616	0.9501411370499775	effect_size/se (Wald z)
SLC24A5	0.3940253954368372	0.08906936345713756	0.6980775129244359	0.9501464529021499	effect_size/se (Wald z)
CHST8	0.39366020739821206	0.13978602736119505	0.6983424961102256	0.9503766262872151	effect_size/se (Wald z)
ZP2	0.3929123490454829	0.1422930437940213	0.6988852720108566	0.9508409256825564	effect_size/se (Wald z)
MYCT1	0.3926895912849693	0.09926163047428638	0.6990469759735962	0.9508409256825564	effect_size/se (Wald z)
ZFHX4	0.39241559793026254	0.11486435924621041	0.6992458930792986	0.9508409256825564	effect_size/se (Wald z)
CDHR5	0.39238972580388315	0.1145549176322902	0.6992646772032196	0.9508409256825564	effect_size/se (Wald z)
NOX4	0.3923213445625442	0.11537202641439226	0.6993143254819958	0.9508409256825564	effect_size/se (Wald z)
RPL26	0.39214455046214924	0.18722622516459442	0.6994426934951891	0.9508409256825564	effect_size/se (Wald z)
TAC3	0.3921301609485179	0.10510601029547306	0.6994531419528743	0.9508409256825564	effect_size/se (Wald z)
ZFP64	0.3918815825512232	0.13831844582243846	0.6996336484599178	0.9508409256825564	effect_size/se (Wald z)
SLC12A6	0.39186083283259954	0.1350261914230888	0.6996487168084202	0.9508409256825564	effect_size/se (Wald z)
ST8SIA6	0.39185867317499234	0.11125438574129909	0.6996502851490219	0.9508409256825564	effect_size/se (Wald z)
LRRIQ1	0.39185777832653773	0.10479062684142004	0.699650934987236	0.9508409256825564	effect_size/se (Wald z)
LOC100287036	0.3914959305107996	0.10105218494623713	0.6999137280944803	0.9508409256825564	effect_size/se (Wald z)
FCN1	0.3914370741301066	0.11004371064708174	0.699956476406248	0.9508409256825564	effect_size/se (Wald z)
GALNT7	0.3911299831185579	0.12283957760866393	0.7001795381202957	0.9508409256825564	effect_size/se (Wald z)
POU4F3	0.3910316844128067	0.10185517020637036	0.7002509452758809	0.9508409256825564	effect_size/se (Wald z)
PTPRQ	0.39101786747913236	0.11116871861333877	0.7002609825448212	0.9508409256825564	effect_size/se (Wald z)
SLC22A9	0.39090570652321294	0.14027693790185936	0.7003424636240441	0.9508409256825564	effect_size/se (Wald z)
RNF103	0.3908671571492839	0.12152063398943547	0.7003704692817138	0.9508409256825564	effect_size/se (Wald z)
PCDHB5	0.39079103673362003	0.14357823098978706	0.7004257711461516	0.9508409256825564	effect_size/se (Wald z)
ETV6	0.3906423033415282	0.12703109648890454	0.7005338316662352	0.9508524787778947	effect_size/se (Wald z)
