gene_id	gene_symbol	log2fc	se	moderated_t	p_value	fdr	ave_expr	contrast	direction	crispr_direction	evidence_class	is_gate1_hit
ENSG00000196981	WDR5B	-0.30183822053151	0.134908988292156	-2.2373470022461	0.0485283063877026	0.119077726175084	2.54939642283648	TAMR_vs_MCF7	down			False
ENSG00000168615	ADAM9	0.835143462784861	0.373457081992754	2.23625016917222	0.0486195464109995	0.119272458619374	4.74004425090031	TAMR_vs_MCF7	up			False
ENSG00000101558	VAPA	-0.297500601492808	0.133038472737875	-2.23619976515343	0.0486237432395603	0.119272458619374	7.63616490242919	TAMR_vs_MCF7	down			False
ENSG00000062194	GPBP1	0.314245928302667	0.140555870992358	2.23573676491787	0.0486623107247633	0.119347333311411	5.66861304203144	TAMR_vs_MCF7	up			False
ENSG00000280164	CH507-254M2.3	-0.750389125273999	0.335672460526057	-2.2354801585391	0.0486836984940461	0.119380055900621	2.32815576904817	TAMR_vs_MCF7	down			False
ENSG00000135966	TGFBRAP1	0.526591328915779	0.23572081834873	2.23396190716057	0.0488104280622028	0.119671039588064	3.65892819732735	TAMR_vs_MCF7	up			False
ENSG00000273763	RP11-420C9.1	0.692889161999911	0.310293247448059	2.23301398821416	0.048889712722306	0.119845623223786	0.864738768106631	TAMR_vs_MCF7	up			False
ENSG00000115233	PSMD14	0.320603506719332	0.143628706586389	2.23216872406002	0.0489605159233914	0.119999361623932	6.48219007241772	TAMR_vs_MCF7	up			False
ENSG00000240204	SMKR1	-0.313886593588346	0.140673853737796	-2.23130727742344	0.049032776303378	0.120156620113877	3.38676732539499	TAMR_vs_MCF7	down			False
ENSG00000180488	FAM73A	0.656593705256864	0.294353959745362	2.23062637181734	0.049089965135456	0.120276899385716	1.77398309714327	TAMR_vs_MCF7	up			False
ENSG00000267508	ZNF285	0.319815282714483	0.143387850748617	2.2304210645794	0.0491072213673922	0.12029931494954	0.870893434962757	TAMR_vs_MCF7	up			False
ENSG00000201772	SNORA5C	1.56871825766356	0.703626616211362	2.22947543700128	0.049186777574203	0.120474315887426	1.04720136735832	TAMR_vs_MCF7	up			False
ENSG00000115616	SLC9A2	0.53552857116983	0.240243238514571	2.22910985749699	0.0492175672623562	0.120529833807368	2.51953386899049	TAMR_vs_MCF7	up			False
ENSG00000022840	RNF10	-0.294807330183834	0.132293060085116	-2.22844138607239	0.0492739150116219	0.120647912696773	6.59258233914923	TAMR_vs_MCF7	down			False
ENSG00000155755	TMEM237	0.322930017182558	0.144931623663357	2.22815427730701	0.0492981354667101	0.120687301444489	4.48122800847731	TAMR_vs_MCF7	up			False
ENSG00000100478	AP4S1	0.338294010806644	0.151908397766454	2.22696056163229	0.0493989601693041	0.120914181951853	3.55680128123869	TAMR_vs_MCF7	up			False
ENSG00000186007	LEMD1	0.388178041366024	0.174339816849549	2.22655987817752	0.0494328475611157	0.120937278171778	1.46205103392908	TAMR_vs_MCF7	up			False
ENSG00000169221	TBC1D10B	-0.340665890468409	0.152998251763878	-2.22659988948212	0.0494294626401163	0.120937278171778	4.91688723643083	TAMR_vs_MCF7	down			False
ENSG00000113645	WWC1	-0.310108464618414	0.139273177460614	-2.22662015955019	0.0494277478954698	0.120937278171778	5.18856485829625	TAMR_vs_MCF7	down			False
ENSG00000127580	WDR24	-0.526646426155127	0.236551301732661	-2.22635184121843	0.0494504509023386	0.120960161143278	3.37405812203647	TAMR_vs_MCF7	down			False
ENSG00000196591	HDAC2	0.309343639165326	0.138952368703133	2.22625668099424	0.0494585050314238	0.120960161143278	6.76416334819227	TAMR_vs_MCF7	up			False
ENSG00000105576	TNPO2	-0.381099727670407	0.171191671608344	-2.22615810740078	0.049466849391916	0.12096063139045	5.77089923596364	TAMR_vs_MCF7	down			False
ENSG00000033050	ABCF2	0.429755729432476	0.193065212568378	2.22596149619792	0.0494834967905581	0.120981401446416	5.32605025665066	TAMR_vs_MCF7	up			False
ENSG00000263639	MSMB	-0.363392725985612	0.163269535958104	-2.22572278320716	0.0495037162702094	0.121010896543224	3.93010128367834	TAMR_vs_MCF7	down			False
ENSG00000143942	CHAC2	-0.281699037356203	0.126602648569854	-2.22506432952525	0.0495595298969813	0.121127376809654	3.32597668194804	TAMR_vs_MCF7	down			False
ENSG00000131725	WDR44	-0.485394206286427	0.218252446393938	-2.22400350743518	0.0496495776387086	0.121327475791034	1.75976285891693	TAMR_vs_MCF7	down			False
ENSG00000007541	PIGQ	-0.466766966522962	0.209925192648082	-2.22349190506853	0.049693061227708	0.121393750822643	5.34016108626107	TAMR_vs_MCF7	down			False
ENSG00000116106	EPHA4	-0.351431163051601	0.158052533305297	-2.2235085746634	0.0496916438195093	0.121393750822643	2.65778910323034	TAMR_vs_MCF7	down			False
ENSG00000278202	RP11-152F13.8	0.598474525346778	0.269318368494261	2.22218235129229	0.049804533730342	0.121544810870856	1.66404859231234	TAMR_vs_MCF7	up			False
ENSG00000130270	ATP8B3	-0.471000227714861	0.211928181587892	-2.22245207874596	0.0497815541842427	0.121544810870856	0.957360280396395	TAMR_vs_MCF7	down			False
ENSG00000160214	RRP1	0.405034568814139	0.18224013893018	2.2225321556044	0.0497747339672319	0.121544810870856	5.78946429171356	TAMR_vs_MCF7	up			False
ENSG00000108666	C17orf75	-0.319589882706507	0.143819048078815	-2.22216658346513	0.0498058773930351	0.121544810870856	3.9719105219429	TAMR_vs_MCF7	down			False
ENSG00000164244	PRRC1	0.284450627390321	0.128004042219312	2.222200349759	0.0498030000253192	0.121544810870856	5.33814970219187	TAMR_vs_MCF7	up			False
ENSG00000100796	SMEK1	0.282610889211348	0.127156540669775	2.22254307739692	0.0497738038182006	0.121544810870856	6.54844496478459	TAMR_vs_MCF7	up			False
ENSG00000259959	RP11-121C2.2	0.282423816029331	0.127098168502724	2.22209194165752	0.0498122385028762	0.121544810870856	1.53032468566713	TAMR_vs_MCF7	up			False
ENSG00000263013	RP11-876N24.5	-0.581756534682444	0.261897766659294	-2.22131155260769	0.0498787915214539	0.121687193126493	1.68622943868666	TAMR_vs_MCF7	down			False
ENSG00000187627	RGPD1	0.50900938277633	0.229161273592093	2.22118412416561	0.0498896669809135	0.121693716696169	1.49783118970938	TAMR_vs_MCF7	up			False
ENSG00000181045	SLC26A11	0.46841065469797	0.210924626435105	2.22074900695432	0.0499268195362449	0.121764324174688	3.8184944227865	TAMR_vs_MCF7	up			False
ENSG00000176896	TCEANC	-0.295449273596908	0.133078836152114	-2.22010713453489	0.0499816745443285	0.121878075084428	1.02523412424543	TAMR_vs_MCF7	down			False
ENSG00000259366	CTD-2647L4.4	0.516013746466465	0.232498097147553	2.21943212782074	0.0500394238190484	0.121998844992941	0.885551052612058	TAMR_vs_MCF7	up			False
ENSG00000258232	RP11-161H23.5	0.802047796577085	0.361405769676203	2.21924458288441	0.050055480366169	0.122017942775294	2.16022422864859	TAMR_vs_MCF7	up			False
ENSG00000120322	PCDHB8	0.358917259323254	0.161800948489885	2.21826424797313	0.0501394918875644	0.122202657790355	1.23380313604508	TAMR_vs_MCF7	up			False
ENSG00000186448	ZNF197	0.315617585715684	0.142289797060131	2.21813223601904	0.0501508152454437	0.122210181739513	2.71164744497331	TAMR_vs_MCF7	up			False
ENSG00000010318	PHF7	-0.438269437939544	0.19767636442738	-2.21710592062487	0.0502389316761994	0.12240480594605	1.66581308145712	TAMR_vs_MCF7	down			False
ENSG00000138459	SLC35A5	-0.518318517007205	0.233798439176752	-2.21694601055636	0.0502526744938757	0.122418188169451	3.4523893788558	TAMR_vs_MCF7	down			False
ENSG00000145349	CAMK2D	0.606160615594729	0.273443493971775	2.21676737226484	0.0502680311098848	0.122435496652736	3.83641719867372	TAMR_vs_MCF7	up			False
ENSG00000269979	RP11-498E2.7	0.333480217620981	0.15045748964428	2.21644145738051	0.0502960599728995	0.122466414606783	1.10519500771665	TAMR_vs_MCF7	up			False
ENSG00000261777	RP11-529K1.2	-0.311312929800538	0.140457056800887	-2.21642783133252	0.0502972321481156	0.122466414606783	1.22490932241839	TAMR_vs_MCF7	down			False
ENSG00000140262	TCF12	0.415959546419224	0.187706449238323	2.2160109474507	0.0503331071205389	0.122533657662766	2.83471168562305	TAMR_vs_MCF7	up			False
ENSG00000137504	CREBZF	-0.421092791926599	0.190036312702262	-2.21585435929997	0.0503465886847126	0.122546371867416	5.20340605634703	TAMR_vs_MCF7	down			False
ENSG00000054116	TRAPPC3	0.296849052553296	0.134014160256894	2.21505736397005	0.0504152604041997	0.122693395748321	5.88393498103388	TAMR_vs_MCF7	up			False
ENSG00000144182	LIPT1	0.323913965074897	0.146290946177643	2.21417643086103	0.0504912693258661	0.122858224706002	2.12154441090099	TAMR_vs_MCF7	up			False
ENSG00000244968	LIFR-AS1	-0.265445522197171	0.119904745634406	-2.21380330522134	0.0505234966834883	0.122916485290966	0.833149653899956	TAMR_vs_MCF7	down			False
ENSG00000230715	RP11-274B21.4	0.522255747016031	0.235972065164699	2.21321005370495	0.0505747773505533	0.123000909084988	3.78476723248152	TAMR_vs_MCF7	up			False
ENSG00000112118	MCM3	-0.370469404394276	0.16738964096694	-2.21321583733754	0.0505742771717045	0.123000909084988	6.94586814476778	TAMR_vs_MCF7	down			False
ENSG00000271427	RP11-188D8.1	-0.709610995498461	0.320666223423815	-2.21292716121395	0.0505992482062576	0.123040256454351	1.31758704678898	TAMR_vs_MCF7	down			False
ENSG00000164088	PPM1M	0.565012547967806	0.255343468189429	2.21275504705155	0.0506141420519994	0.123041290894309	2.59787686813546	TAMR_vs_MCF7	up			False
ENSG00000166860	ZBTB39	0.418942493950111	0.189332806554046	2.21273059632442	0.0506162582301429	0.123041290894309	2.27695783691038	TAMR_vs_MCF7	up			False
ENSG00000049323	LTBP1	-0.635857430555074	0.287403524047072	-2.21242043800038	0.0506431094112644	0.123086397615781	5.65549200577791	TAMR_vs_MCF7	down			False
ENSG00000158156	XKR8	0.390880626804547	0.176722838631098	2.21182858894936	0.0506943852825165	0.123190843239761	2.23278154429052	TAMR_vs_MCF7	up			False
ENSG00000011295	TTC19	-0.328173433869595	0.148381257216484	-2.21169061393515	0.0507063461628819	0.123199732170434	4.93614776674213	TAMR_vs_MCF7	down			False
ENSG00000085840	ORC1	-0.454601587012607	0.205559893503163	-2.21152861711136	0.0507203929278156	0.12321368537376	3.22119644748584	TAMR_vs_MCF7	down			False
ENSG00000108561	C1QBP	-0.322840796950562	0.145996166541944	-2.21129639631881	0.0507405353495623	0.123242439600066	8.20754870148333	TAMR_vs_MCF7	down			False
ENSG00000131408	NR1H2	-0.39770244737961	0.179906263882629	-2.21060922947671	0.0508001840615233	0.123346936852378	4.90513897345395	TAMR_vs_MCF7	down			False
ENSG00000135930	EIF4E2	0.27254266139226	0.123285594706001	2.21066104310234	0.0507956840908823	0.123346936852378	6.52062843348079	TAMR_vs_MCF7	up			False
ENSG00000089057	SLC23A2	0.521514848407658	0.235926669255748	2.21049553258572	0.0508100598863555	0.123350731118086	2.63100230556665	TAMR_vs_MCF7	up			False
ENSG00000179933	C14orf119	0.407580027169176	0.184403911614534	2.21025694954429	0.0508307894486108	0.123360689211398	6.29783244150662	TAMR_vs_MCF7	up			False
ENSG00000061936	SFSWAP	-0.302822523418591	0.137002684196333	-2.21034007614499	0.0508235659751928	0.123360689211398	4.69457975321347	TAMR_vs_MCF7	down			False
ENSG00000198369	SPRED2	0.405154932775937	0.183328590064211	2.20999317473631	0.0508537172927317	0.123396149990115	4.06098458990111	TAMR_vs_MCF7	up	tolerance_associated_knockout	not_applicable_not_a_sensitising_knockout	True
ENSG00000224287	MSL3P1	0.403802613361477	0.182760594632516	2.20946213363673	0.0508999066358646	0.123488033790543	3.01087061475748	TAMR_vs_MCF7	up			False
ENSG00000130826	DKC1	0.317194097022438	0.143575683355495	2.2092466468508	0.0509186609319337	0.123497081033915	6.73911616818159	TAMR_vs_MCF7	up			False
ENSG00000228889	UBAC2-AS1	-0.29279890496354	0.132534487826576	-2.2092280263434	0.0509202818281098	0.123497081033915	1.20019974975404	TAMR_vs_MCF7	down			False
ENSG00000128283	CDC42EP1	0.630154720967691	0.285390745461152	2.20804188989887	0.051023636094906	0.123707305943826	4.15797964115114	TAMR_vs_MCF7	up			False
ENSG00000267750	AC003102.3	-0.386503481648379	0.175038611490768	-2.20810413403424	0.0510182074273316	0.123707305943826	1.82761460176072	TAMR_vs_MCF7	down			False
ENSG00000171723	GPHN	0.503984054192105	0.228283839503986	2.20770798006183	0.0510527677664549	0.123732331968194	4.47389178154636	TAMR_vs_MCF7	up			False
ENSG00000126934	MAP2K2	-0.410495402300519	0.185943354253939	-2.20763685772772	0.0510589748376634	0.123732331968194	6.57462000326887	TAMR_vs_MCF7	down			False
ENSG00000102786	INTS6	0.273639451408264	0.123944315908468	2.20776119826539	0.0510481237198955	0.123732331968194	4.01587901618514	TAMR_vs_MCF7	up			False
ENSG00000185379	RAD51D	-0.55387245460349	0.25097309543227	-2.20689972225713	0.0511233497249962	0.123868103073072	3.01787782531092	TAMR_vs_MCF7	down			False
ENSG00000160318	CLDND2	0.656214585321572	0.297572216531679	2.20522800471768	0.0512696319787151	0.124202252946967	2.27886691902389	TAMR_vs_MCF7	up			False
ENSG00000259244	RP11-182J1.12	0.585440973855419	0.265558401495518	2.20456581512184	0.0513276875047872	0.124322596669284	1.6539770334346	TAMR_vs_MCF7	up			False
ENSG00000145990	GFOD1	-0.421926693716899	0.191482050681229	-2.20347908441458	0.05142310037715	0.124533370882349	1.6823638746605	TAMR_vs_MCF7	down			False
ENSG00000152457	DCLRE1C	-0.577599183429615	0.262157813693892	-2.20324992526847	0.0514432418607321	0.124561818330539	2.57282283095875	TAMR_vs_MCF7	down			False
ENSG00000150779	TIMM8B	0.446177494406417	0.202528380142232	2.20303689830074	0.0514619722382187	0.124586840279114	6.157225731377	TAMR_vs_MCF7	up			False
ENSG00000262074	SNORD3B-2	-0.456805245431261	0.207383440723852	-2.2027083929017	0.0514908688924641	0.124612513288263	0.891770555814254	TAMR_vs_MCF7	down			False
ENSG00000121753	BAI2	-0.350049832530565	0.158923577949303	-2.20262994986327	0.0514977713629619	0.124612513288263	1.82756730183038	TAMR_vs_MCF7	down			False
ENSG00000171953	ATPAF2	-0.347930959754543	0.157958878976754	-2.20266794755961	0.0514944277050341	0.124612513288263	5.38770580339811	TAMR_vs_MCF7	down			False
ENSG00000256223	ZNF10	-0.432419504383033	0.196373782763552	-2.20202258314541	0.0515512457342532	0.124721569249119	2.06685734018626	TAMR_vs_MCF7	down			False
ENSG00000184014	DENND5A	-0.450158415068039	0.204456522189089	-2.20173174349369	0.0515768710096027	0.124763223351889	4.30992781864899	TAMR_vs_MCF7	down			False
ENSG00000111344	RASAL1	-0.348220392683845	0.158184549726409	-2.20135527323064	0.0516100591949995	0.124823155392894	1.20351446714439	TAMR_vs_MCF7	down			False
ENSG00000113360	DROSHA	0.392941563365804	0.178613281676368	2.19995713464232	0.0517334934598751	0.125101299862716	5.91887769753272	TAMR_vs_MCF7	up			False
ENSG00000176225	RTTN	-0.336672681601583	0.15312124853478	-2.19873260454189	0.0518418336776997	0.125342859395422	2.11435653943301	TAMR_vs_MCF7	down			False
ENSG00000164611	PTTG1	-0.450581173467842	0.20497647543198	-2.19820919702254	0.0518882085807869	0.125434545278872	7.16162246192033	TAMR_vs_MCF7	down			False
ENSG00000184988	TMEM106A	-0.587821132114427	0.267425336128773	-2.19807569702885	0.051900043310815	0.125442717485889	0.789381784940815	TAMR_vs_MCF7	down			False
ENSG00000089289	IGBP1	0.290236656759173	0.132061816409241	2.19773333920965	0.0519304050686217	0.125495659675604	4.84786916187698	TAMR_vs_MCF7	up			False
ENSG00000110429	FBXO3	0.56086645811996	0.2552352073553	2.19744941903413	0.0519555972655926	0.125536093832741	4.36256106086273	TAMR_vs_MCF7	up			False
ENSG00000072682	P4HA2	0.800709858645077	0.364412392601444	2.1972629770602	0.0519721466198034	0.12555563522381	4.6798054228745	TAMR_vs_MCF7	up			False
ENSG00000176700	SCAND2P	0.401713454911804	0.182833012986093	2.19716039434497	0.0519812544413696	0.125557195735153	2.18050670940306	TAMR_vs_MCF7	up			False
ENSG00000169083	AR	-0.303768527175105	0.138276718978957	-2.19681613375085	0.0520118308748135	0.125610603274818	2.14014099878168	TAMR_vs_MCF7	down			False
ENSG00000067082	KLF6	-0.748034863610052	0.340559603203874	-2.19648735954817	0.0520410479673918	0.125640265170869	3.51510749173684	TAMR_vs_MCF7	down			False
ENSG00000139291	TMEM19	-0.465054949350952	0.211718753665671	-2.19656946443832	0.0520337500969392	0.125640265170869	4.49649600505182	TAMR_vs_MCF7	down			False
ENSG00000131037	EPS8L1	0.384746171255999	0.175199740539159	2.19604304248387	0.0520805580227485	0.125715197647884	5.71305483639836	TAMR_vs_MCF7	up			False
ENSG00000240344	PPIL3	0.317290278132113	0.144521854796205	2.19544842252082	0.0521334785525197	0.125822471496794	5.43180758962927	TAMR_vs_MCF7	up			False
ENSG00000254419	RP11-261P9.4	-0.637435763813108	0.290555910992444	-2.1938488934396	0.0522760912964186	0.126125632952237	1.23873423444016	TAMR_vs_MCF7	down			False
ENSG00000125648	SLC25A23	-0.426866146924293	0.19456834462369	-2.19391364895396	0.0522703104779027	0.126125632952237	5.22597483993902	TAMR_vs_MCF7	down			False
ENSG00000162378	ZYG11B	0.295775975556596	0.134836158113793	2.19359539528692	0.0522987273489339	0.126159732791982	2.06226370541241	TAMR_vs_MCF7	up			False
ENSG00000167996	FTH1	0.371673358402969	0.169444488046237	2.19348155073388	0.0523088961309087	0.12616375175397	12.093035292982	TAMR_vs_MCF7	up			False
ENSG00000197903	HIST1H2BK	0.552773462607147	0.252042583909856	2.19317487557915	0.052336298303164	0.126183917608964	7.03313221544657	TAMR_vs_MCF7	up			False
ENSG00000137747	TMPRSS13	-0.50425588524593	0.229909845370608	-2.19327660558897	0.05232720695174	0.126183917608964	3.66210739457968	TAMR_vs_MCF7	down			False
ENSG00000248932	RP11-319G6.1	-0.334748794995531	0.152637096867214	-2.19310247551908	0.0523427694354477	0.126183917608964	2.00450914365289	TAMR_vs_MCF7	down			False
ENSG00000141956	PRDM15	0.353100194417372	0.16102334400728	2.19285095955657	0.0523652559540235	0.126197120000942	2.87266385399362	TAMR_vs_MCF7	up			False
ENSG00000181472	ZBTB2	-0.302621072860676	0.1380002355615	-2.19290258186415	0.0523606399599559	0.126197120000942	4.5316509688473	TAMR_vs_MCF7	down			False
ENSG00000258056	RP11-644F5.11	-0.372156515852858	0.169730322107622	-2.19263424019712	0.052384638957112	0.12622333108893	2.97975031196113	TAMR_vs_MCF7	down			False
ENSG00000188554	NBR1	0.398480541613011	0.18178870760262	2.19199831974199	0.0524415543428394	0.126339955080216	4.76579557973041	TAMR_vs_MCF7	up			False
ENSG00000120915	EPHX2	-0.506775418785669	0.231226018870529	-2.19168855330865	0.052469300180711	0.126386278584641	2.62139658290939	TAMR_vs_MCF7	down			False
ENSG00000116035	VAX2	0.403672821011094	0.184191598986588	2.1915919251045	0.0524779580702347	0.126386616108772	2.69491472217661	TAMR_vs_MCF7	up			False
ENSG00000179295	PTPN11	-0.316678078241366	0.144548133611621	-2.19081402387548	0.0525477080148123	0.126534062240147	5.2813615401804	TAMR_vs_MCF7	down			False
ENSG00000166896	XRCC6BP1	0.444303075815075	0.202816540321596	2.19066489897996	0.0525610893499248	0.126545747813432	4.0783538873842	TAMR_vs_MCF7	up			False
ENSG00000238795	SCARNA12	0.703765338017256	0.32127291269439	2.19055298535769	0.0525711337763252	0.126549396978117	2.27256684599064	TAMR_vs_MCF7	up			False
ENSG00000167632	TRAPPC9	-0.36570700403736	0.166998530222542	-2.18988157290977	0.0526314328084228	0.126673998379785	3.85138558861996	TAMR_vs_MCF7	down			False
ENSG00000224080	UBE2FP1	-0.51774283142795	0.236467308012997	-2.18949010659644	0.0526666207230256	0.126738131412302	1.17662397301258	TAMR_vs_MCF7	down			False
ENSG00000162994	CLHC1	0.815965368438569	0.372721704778949	2.18920808199913	0.0526919851901445	0.12674460015571	2.06029819241774	TAMR_vs_MCF7	up			False
ENSG00000253910	PCDHGB2	0.351392082396154	0.160513451271222	2.1891752972304	0.0526949345168198	0.12674460015571	0.919456054768862	TAMR_vs_MCF7	up			False
ENSG00000085377	PREP	0.286975262972035	0.131082407474542	2.18927366761837	0.0526860855655147	0.12674460015571	4.7192267275773	TAMR_vs_MCF7	up			False
ENSG00000267131	RP11-332H18.5	-0.646885456915573	0.295548609028174	-2.18876163566687	0.0527321612359656	0.126813583212197	2.09666724902842	TAMR_vs_MCF7	down			False
ENSG00000176046	NUPR1	-0.523962357415214	0.23944913168157	-2.18819902889438	0.0527828325143552	0.12691487098493	3.99008448170422	TAMR_vs_MCF7	down			False
ENSG00000124802	EEF1E1	0.285319723740619	0.130428050002511	2.18756413007114	0.0528400709035178	0.127031913815035	5.74733158535014	TAMR_vs_MCF7	up			False
ENSG00000162627	SNX7	0.493081727809201	0.225468615845214	2.18691956732332	0.0528982414523464	0.127151159350383	3.20020763589296	TAMR_vs_MCF7	up			False
ENSG00000180398	MCFD2	0.589833648100307	0.269743064337655	2.1866499127554	0.0529225954838849	0.127168497455852	5.06565691642034	TAMR_vs_MCF7	up			False
ENSG00000101997	CCDC22	-0.453776943684342	0.207516752450197	-2.18670029444127	0.0529180444113729	0.127168497455852	3.57770889171425	TAMR_vs_MCF7	down			False
ENSG00000124733	MEA1	0.325852933734199	0.149091946233355	2.18558374188892	0.0530189928076806	0.127379503769489	7.31150325575547	TAMR_vs_MCF7	up			False
ENSG00000128872	TMOD2	0.570752856780721	0.261193292744393	2.18517424694847	0.0530560618501982	0.127447927105916	1.93116099057908	TAMR_vs_MCF7	up			False
ENSG00000108439	PNPO	0.386223681322702	0.176761515318835	2.18499870079778	0.0530719605694042	0.127465482507093	4.84257515962151	TAMR_vs_MCF7	up			False
ENSG00000115648	MLPH	0.390179454341561	0.178589931039872	2.18477857105197	0.0530919035576961	0.127492743969752	6.39208636516989	TAMR_vs_MCF7	up			False
ENSG00000118600	TMEM5	0.388896400194033	0.178032178619565	2.1844163409642	0.0531247359903856	0.127550943790508	4.6254175656207	TAMR_vs_MCF7	up			False
ENSG00000030066	NUP160	-0.330095329810824	0.15116684502607	-2.18364899891836	0.0531943519965217	0.127697426779548	4.89308086045456	TAMR_vs_MCF7	down			False
ENSG00000271895	RP4-635E18.8	0.671377305723564	0.307507667395411	2.1832863922065	0.0532272794064448	0.127755802625821	2.2126239212037	TAMR_vs_MCF7	up			False
ENSG00000134825	TMEM258	-0.284833638727963	0.130466836623155	-2.18318805069741	0.0532362129226409	0.127756578901204	7.96131144578262	TAMR_vs_MCF7	down			False
ENSG00000132510	KDM6B	0.495808518853147	0.227131977659141	2.18290935500598	0.053261537944182	0.127796684996082	3.51684239682664	TAMR_vs_MCF7	up			False
ENSG00000148296	SURF6	-0.353718199454524	0.162065231769631	-2.18256683183793	0.0532926787828602	0.127850730441403	4.6919079275231	TAMR_vs_MCF7	down			False
ENSG00000278952	RP11-399J13.2	-0.360239871497407	0.165088716880791	-2.18209868187135	0.0533352693526873	0.127932222220364	2.13800186341213	TAMR_vs_MCF7	down			False
ENSG00000130640	TUBGCP2	-0.360708782897264	0.165347915470652	-2.18151394210523	0.0533885126858491	0.128039235693006	5.35776796296067	TAMR_vs_MCF7	down			False
ENSG00000117640	MTFR1L	0.315940180634323	0.144874018334975	2.18079255525178	0.0534542686160634	0.128176218119772	4.51633263413954	TAMR_vs_MCF7	up			False
ENSG00000166145	SPINT1	0.57248092193664	0.262543244989416	2.18052047753016	0.0534790892360665	0.128215014717201	6.76938616347033	TAMR_vs_MCF7	up			False
ENSG00000100625	SIX4	0.492435388762975	0.225942060050256	2.17947640493958	0.0535744386311071	0.128339929029442	3.29311861420974	TAMR_vs_MCF7	up			False
ENSG00000091542	ALKBH5	-0.399261441690007	0.183187075882572	-2.17952843980077	0.0535696827171871	0.128339929029442	5.54983166993719	TAMR_vs_MCF7	down			False
ENSG00000134882	UBAC2	0.313633672339376	0.143878604611161	2.1798492777087	0.0535403675200315	0.128339929029442	5.08267436775306	TAMR_vs_MCF7	up			False
ENSG00000115520	COQ10B	0.305636845639162	0.140222758993964	2.17965220362208	0.053558372502417	0.128339929029442	4.41468309137188	TAMR_vs_MCF7	up			False
ENSG00000187531	SIRT7	0.281200193579012	0.129013507844189	2.17961822973312	0.0535614769941685	0.128339929029442	4.79110592691625	TAMR_vs_MCF7	up			False
ENSG00000137714	FDX1	0.300637953996172	0.137986968905604	2.17874163321782	0.0536416389765278	0.128480167737485	3.31186631704866	TAMR_vs_MCF7	up			False
ENSG00000185420	SMYD3	0.531064194404604	0.243795651427995	2.17831692769735	0.0536805183053544	0.128552538833901	3.41382670971016	TAMR_vs_MCF7	up			False
ENSG00000143418	CERS2	0.38811994595765	0.178192594397763	2.17809245815955	0.0537010781013645	0.128581022570283	9.12369314851343	TAMR_vs_MCF7	up			False
ENSG00000138688	KIAA1109	0.448517182300337	0.205932866939288	2.177977653429	0.0537115963068873	0.128585457567214	3.40081447131902	TAMR_vs_MCF7	up			False
ENSG00000158941	CCAR2	0.425276724233151	0.19527885219291	2.17779201105214	0.0537286087106186	0.128605435723207	6.6875541958081	TAMR_vs_MCF7	up			False
ENSG00000091164	TXNL1	0.332634866338274	0.152750617770248	2.17763352576805	0.0537431365055572	0.128619461204751	5.85918391903661	TAMR_vs_MCF7	up			False
ENSG00000134508	CABLES1	-0.386668585954193	0.177572043201725	-2.17753075868442	0.0537525588192138	0.128621265563537	3.86019601452206	TAMR_vs_MCF7	down			False
ENSG00000138036	DYNC2LI1	0.366937197243085	0.168563366979795	2.17685018884956	0.0538149975952332	0.128729825766769	3.55585001898069	TAMR_vs_MCF7	up			False
ENSG00000075413	MARK3	0.297495589311159	0.136669452676504	2.17675262090446	0.0538239546473269	0.128729825766769	6.37668442207366	TAMR_vs_MCF7	up			False
ENSG00000144635	DYNC1LI1	0.27157569391293	0.124759768789708	2.17678901257578	0.0538206136074246	0.128729825766769	5.21382944168075	TAMR_vs_MCF7	up			False
ENSG00000131979	GCH1	-0.255168195357001	0.117249183300637	-2.17628974611046	0.0538664675203006	0.128810740542501	4.31488501077969	TAMR_vs_MCF7	down			False
ENSG00000097096	SYDE2	0.521362449771152	0.239676893398682	2.17527206055659	0.0539600503478735	0.128994494238094	1.89410735203849	TAMR_vs_MCF7	up			False
ENSG00000121690	DEPDC7	-0.276347488572678	0.127040836199578	-2.17526503161977	0.0539606972459798	0.128994494238094	0.640034862945355	TAMR_vs_MCF7	down			False
ENSG00000256663	RP11-424C20.2	-0.609095998659732	0.280048214303873	-2.17496833598381	0.0539880099819462	0.129038996796411	3.29494910616516	TAMR_vs_MCF7	down			False
ENSG00000147684	NDUFB9	0.29418669994481	0.135345798465887	2.17359314643932	0.0541147781036719	0.129321159204748	9.51307455235554	TAMR_vs_MCF7	up			False
ENSG00000231890	DARS-AS1	0.295282337895542	0.13587958360691	2.17311777131855	0.0541586655746077	0.129405198034787	1.79451097169947	TAMR_vs_MCF7	up			False
ENSG00000267277	CTD-2342J14.6	-0.484843489818096	0.223143892643761	-2.17278404563878	0.0541894960917439	0.129458016906987	1.00323046365627	TAMR_vs_MCF7	down			False
ENSG00000126602	TRAP1	-0.399245458594114	0.183775132614484	-2.17246725884091	0.0542187773041176	0.129507118100209	7.67934655624221	TAMR_vs_MCF7	down			False
ENSG00000240342	RPS2P5	-0.53037321629084	0.244253601007091	-2.17140387738006	0.0543171785829157	0.129721277291695	9.27651390001813	TAMR_vs_MCF7	down			False
ENSG00000134987	WDR36	0.366975863756491	0.169028169602484	2.17109292859015	0.0543459849167074	0.129769186384632	3.31480035098784	TAMR_vs_MCF7	up			False
