gene	crispr_effect	crispr_p	crispr_fdr	crispr_direction	crispr_fdr_significant	crispr_evidence_percentile
SDK2	-0.2348420517393004	0.4642749855278205	0.8925274276479779	sensitising_KO	False	0.4798450424039368
TSACC	-0.3157723381894755	0.4644048532590832	0.8926872521441204	sensitising_KO	False	0.4797926918647262
HRK	-0.1861881312184561	0.4644963575381697	0.8927095045836237	sensitising_KO	False	0.4797403413255157
GPR22	0.2464607176688469	0.4645098924546521	0.8927095045836237	tolerance_associated_KO	False	0.4796879907863051
KIF11	-0.2928661739871367	0.4645872915135571	0.892768436755204	sensitising_KO	False	0.4796356402470946
KRTAP9-1	0.3279569315877104	0.4646591714675924	0.8928167524185695	tolerance_associated_KO	False	0.479583289707884
HCN3	-0.2677863069561264	0.4647302230562799	0.8928634668655451	sensitising_KO	False	0.4795309391686734
ATP13A4	0.2662416635631697	0.464797986974483	0.8929038561115796	tolerance_associated_KO	False	0.4794785886294629
EIF1B	0.2183329221336096	0.4651567539206176	0.8935032146953805	tolerance_associated_KO	False	0.4794262380902523
MTF2	0.316471856443588	0.4652224215422987	0.8935108602105782	tolerance_associated_KO	False	0.4793738875510418
PGR	0.2075966812128884	0.4652542808205319	0.8935108602105782	tolerance_associated_KO	False	0.4793215370118312
CCDC85A	0.2550609611142995	0.4653203321187723	0.8935478794194719	tolerance_associated_KO	False	0.4792691864726206
RTN4	-0.312928986415999	0.4654182154969717	0.8935560229416174	sensitising_KO	False	0.4792168359334101
ATXN2	0.2211022213613684	0.4654430872118822	0.8935560229416174	tolerance_associated_KO	False	0.4791644853941995
ANKRD28	0.2597350997689114	0.4654669042283782	0.8935560229416174	tolerance_associated_KO	False	0.479112134854989
ATP5H	-0.2892134053204049	0.4655116756695271	0.8935560229416174	sensitising_KO	False	0.4790597843157784
DPM3	0.2379113119316338	0.4656010999506205	0.8935788334240293	tolerance_associated_KO	False	0.4790074337765678
ZNF385B	-0.2512002613588135	0.4659407944603688	0.8935788334240293	sensitising_KO	False	0.4789550832373573
SLC39A10	-0.2106343324133401	0.4660398813641351	0.8935788334240293	sensitising_KO	False	0.4789027326981467
RP1L1	0.3374000738334768	0.4660461639697273	0.8935788334240293	tolerance_associated_KO	False	0.4788503821589362
GRAMD1C	0.2652782958270769	0.4662091843386892	0.8935788334240293	tolerance_associated_KO	False	0.4787980316197257
MFSD2B	-0.1900199235624482	0.4662144868602752	0.8935788334240293	sensitising_KO	False	0.4787456810805152
NRG4	-0.1789239851308846	0.4662162882078339	0.8935788334240293	sensitising_KO	False	0.4786933305413046
APOBEC4	0.3242542220394622	0.4662916737276762	0.8935788334240293	tolerance_associated_KO	False	0.478640980002094
TSGA13	0.3219730972212931	0.4663014259271611	0.8935788334240293	tolerance_associated_KO	False	0.4785886294628835
SLC25A11	-0.1854579420085054	0.4663576649606038	0.8935788334240293	sensitising_KO	False	0.4785362789236729
UMAD1	0.254624816517019	0.4664108291978421	0.8935788334240293	tolerance_associated_KO	False	0.4784839283844624
LRRC24	0.2221531409523152	0.4664110851404225	0.8935788334240293	tolerance_associated_KO	False	0.4784315778452518
NFKBID	0.2357184309136517	0.4664142282483373	0.8935788334240293	tolerance_associated_KO	False	0.4783792273060412
SCT	0.2332660396244001	0.4664483152735534	0.8935788334240293	tolerance_associated_KO	False	0.4783268767668307
DAZL	0.2514853308023763	0.4665167077219582	0.8935788334240293	tolerance_associated_KO	False	0.4782745262276201
CEP85	-0.2457544940952356	0.4665618286723506	0.8935788334240293	sensitising_KO	False	0.4782221756884096
ELF5	0.2511564944621742	0.4665669505271517	0.8935788334240293	tolerance_associated_KO	False	0.478169825149199
STAG2	0.2042497528836051	0.4666038469387357	0.8935788334240293	tolerance_associated_KO	False	0.4781174746099884
ECHDC3	0.2544393538283049	0.4666235328818005	0.8935788334240293	tolerance_associated_KO	False	0.4780651240707779
TFAP4	-0.2170745915995402	0.466643569669749	0.8935788334240293	sensitising_KO	False	0.4780127735315673
CEP97	-0.1949539279266643	0.4666497999865437	0.8935788334240293	sensitising_KO	False	0.4779604229923568
CYS1	0.1948469414733802	0.4668009610066957	0.8935788334240293	tolerance_associated_KO	False	0.4779080724531462
AFP	-0.3220961879770225	0.4668214186867529	0.8935788334240293	sensitising_KO	False	0.4778557219139356
CHID1	-0.2152276965936694	0.4668791976905623	0.8935788334240293	sensitising_KO	False	0.4778033713747251
DMXL2	-0.2878134086711243	0.4668883231900552	0.8935788334240293	sensitising_KO	False	0.4777510208355146
GMIP	-0.1783580522489165	0.4669366688184299	0.8935788334240293	sensitising_KO	False	0.4776986702963041
SRL	-0.2268302585555774	0.466993282897251	0.8935788334240293	sensitising_KO	False	0.4776463197570935
SCGB3A1	-0.1993175935646478	0.4671596259905399	0.8935788334240293	sensitising_KO	False	0.477593969217883
FAM213A	0.2581953535828125	0.4671656903430149	0.8935788334240293	tolerance_associated_KO	False	0.4775416186786724
CEP63	0.1989404783705826	0.467261511589518	0.8935788334240293	tolerance_associated_KO	False	0.4774892681394618
RFX7	0.2550303089958667	0.4672752931211253	0.8935788334240293	tolerance_associated_KO	False	0.4774369176002513
KRT26	-0.2284598587823749	0.4673176812431397	0.8935788334240293	sensitising_KO	False	0.4773845670610407
MMADHC	-0.2324889201806064	0.46733317426309	0.8935788334240293	sensitising_KO	False	0.4773322165218302
PLS3	-0.2374598586977416	0.4673389498138699	0.8935788334240293	sensitising_KO	False	0.4772798659826196
SAMD3	0.1974217034357881	0.4673680897427662	0.8935788334240293	tolerance_associated_KO	False	0.477227515443409
ZNF257	0.2030791826475413	0.4673739442040094	0.8935788334240293	tolerance_associated_KO	False	0.4771751649041985
FN3K	-0.1689604722057094	0.4673855065379799	0.8935788334240293	sensitising_KO	False	0.4771228143649879
CCT8	-0.2102812431024832	0.4673994593334117	0.8935788334240293	sensitising_KO	False	0.4770704638257774
LSS	-0.205405234188742	0.4674118412003928	0.8935788334240293	sensitising_KO	False	0.4770181132865668
CHRAC1	-0.2065855764419266	0.4674358624208717	0.8935788334240293	sensitising_KO	False	0.4769657627473562
APOBEC3D	0.2635473419192076	0.4674414114226208	0.8935788334240293	tolerance_associated_KO	False	0.4769134122081457
ALB	0.2176710098227232	0.4675406294936448	0.8936624486026268	tolerance_associated_KO	False	0.4768610616689351
MAPK1IP1L	-0.2313381810355039	0.4675991677715359	0.8936624486026268	sensitising_KO	False	0.4768087111297246
KATNAL1	-0.196344070875619	0.4676650027271032	0.8936624486026268	sensitising_KO	False	0.476756360590514
STK10	0.255546187386197	0.467784272515245	0.8936624486026268	tolerance_associated_KO	False	0.4767040100513036
UBE2T	-0.1996615629154767	0.4678405891966691	0.8936624486026268	sensitising_KO	False	0.476651659512093
MRS2	-0.25040858855363	0.4678808279494401	0.8936624486026268	sensitising_KO	False	0.4765993089728824
TP53TG3B	-0.2170103360992321	0.4679204202931579	0.8936624486026268	sensitising_KO	False	0.4765469584336719
MAGEC2	0.3341063984663552	0.4679530050549347	0.8936624486026268	tolerance_associated_KO	False	0.4764946078944613
SRGAP2C	0.1846506639562015	0.4681030992372478	0.8936624486026268	tolerance_associated_KO	False	0.4764422573552508
POLR2J3	-0.2414697592510011	0.4681108069884878	0.8936624486026268	sensitising_KO	False	0.4763899068160402
RNASE4	0.1616757239517392	0.4681776242112996	0.8936624486026268	tolerance_associated_KO	False	0.4763375562768296
JUP	0.2064775748222764	0.4683310016841026	0.8936624486026268	tolerance_associated_KO	False	0.4762852057376191
GRAPL	-0.1864995894115839	0.4683718536133011	0.8936624486026268	sensitising_KO	False	0.4762328551984085
GNB4	0.2682016026186185	0.4684709172581618	0.8936624486026268	tolerance_associated_KO	False	0.476180504659198
ALDH9A1	0.2410028533633541	0.4684983551953565	0.8936624486026268	tolerance_associated_KO	False	0.4761281541199874
TBCC	0.3656824841378219	0.468576586142243	0.8936624486026268	tolerance_associated_KO	False	0.4760758035807768
NOTUM	0.3229660079474605	0.4686436956041014	0.8936624486026268	tolerance_associated_KO	False	0.4760234530415663
CXorf38	-0.2007068210458351	0.4687280959116236	0.8936624486026268	sensitising_KO	False	0.4759711025023557
DMRTA2	0.3093450337688628	0.468800062347434	0.8936624486026268	tolerance_associated_KO	False	0.4759187519631452
ZNF214	-0.2112278897471746	0.4688382008951918	0.8936624486026268	sensitising_KO	False	0.4758664014239346
OR56A1	0.3064914218094072	0.468840327799871	0.8936624486026268	tolerance_associated_KO	False	0.475814050884724
NMT2	0.2375064227794823	0.4688467215341917	0.8936624486026268	tolerance_associated_KO	False	0.4757617003455135
SH3GL3	-0.3365456143677483	0.4689101158376679	0.8936624486026268	sensitising_KO	False	0.475709349806303
LSR	0.1894047555238671	0.469024239383733	0.8936624486026268	tolerance_associated_KO	False	0.4756569992670925
IFT57	0.2307931433209908	0.4690548708335012	0.8936624486026268	tolerance_associated_KO	False	0.4756046487278819
PLXNB2	0.2093644551662148	0.4690629299089238	0.8936624486026268	tolerance_associated_KO	False	0.4755522981886714
MRPL11	-0.1870475226334127	0.4690719130134758	0.8936624486026268	sensitising_KO	False	0.4754999476494608
ISL2	0.2226445894568716	0.469113172986306	0.8936624486026268	tolerance_associated_KO	False	0.4754475971102502
Mar.10	-0.1954434160248546	0.4691661879764962	0.8936624486026268	sensitising_KO	False	0.4753952465710397
CRYGS	0.3344983089939317	0.4691803933351056	0.8936624486026268	tolerance_associated_KO	False	0.4753428960318291
CDH17	0.2796054743248177	0.4691911203431748	0.8936624486026268	tolerance_associated_KO	False	0.4752905454926186
XKRX	-0.1802440961502602	0.4692443622420069	0.8936624486026268	sensitising_KO	False	0.475238194953408
ADGRE5	0.2875378175060374	0.4693395665656464	0.8936624486026268	tolerance_associated_KO	False	0.4751858444141974
KCNJ13	0.2186620041369984	0.4694002507130754	0.8936624486026268	tolerance_associated_KO	False	0.4751334938749869
TANGO2	0.2743245163091359	0.4694104985256832	0.8936624486026268	tolerance_associated_KO	False	0.4750811433357763
NSDHL	-0.1874121468673344	0.4694215600077451	0.8936624486026268	sensitising_KO	False	0.4750287927965658
MYL12A	0.2262076688451175	0.4695104882573712	0.8936624486026268	tolerance_associated_KO	False	0.4749764422573552
BPI	0.2129556058649413	0.4695763364453756	0.8936624486026268	tolerance_associated_KO	False	0.4749240917181446
LOC554223	-0.2095147159252688	0.4695835464447944	0.8936624486026268	sensitising_KO	False	0.4748717411789341
IGFBP7	-0.1926493521182699	0.4696053059918448	0.8936624486026268	sensitising_KO	False	0.4748193906397235
PINX1	0.2151897794787958	0.4696796070780225	0.8936624486026268	tolerance_associated_KO	False	0.474767040100513
LEO1	-0.256257465819421	0.4696927441950797	0.8936624486026268	sensitising_KO	False	0.4747146895613024
LRP2BP	-0.323111646753083	0.4697130966845745	0.8936624486026268	sensitising_KO	False	0.4746623390220919
RUNDC3A	0.2402014072019431	0.4698919188296952	0.8936624486026268	tolerance_associated_KO	False	0.4746099884828814
SPN	-0.1953601739050094	0.4699556502863666	0.8936624486026268	sensitising_KO	False	0.4745576379436708
ZNF623	-0.2032097673534885	0.4700871183459246	0.8936624486026268	sensitising_KO	False	0.4745052874044603
DCLRE1C	0.1874050950419121	0.4701888920779444	0.8936624486026268	tolerance_associated_KO	False	0.4744529368652497
SH2D4A	0.2050441205722597	0.4702105972193124	0.8936624486026268	tolerance_associated_KO	False	0.4744005863260392
GIMAP2	0.2156041648963462	0.4702560595615619	0.8936624486026268	tolerance_associated_KO	False	0.4743482357868286
NDUFS7	-0.2579427786023842	0.4702676307407226	0.8936624486026268	sensitising_KO	False	0.474295885247618
YPEL2	-0.3436337882603562	0.4703118498061115	0.8936624486026268	sensitising_KO	False	0.4742435347084075
DRICH1	0.2293706642767734	0.470315838550145	0.8936624486026268	tolerance_associated_KO	False	0.4741911841691969
OR4N4	0.2622408027795027	0.4703407740102977	0.8936624486026268	tolerance_associated_KO	False	0.4741388336299864
MGC57346-CRHR1	-0.3492365431875184	0.4703894192431707	0.8936624486026268	sensitising_KO	False	0.4740864830907758
RNF5	-0.2120531256922477	0.4704608258775615	0.8936624486026268	sensitising_KO	False	0.4740341325515652
ATP6V0D1	-0.3847576810761159	0.4705026773989546	0.8936624486026268	sensitising_KO	False	0.4739817820123547
NECAB3	-0.2863944232545448	0.47052997152036	0.8936624486026268	sensitising_KO	False	0.4739294314731441
ERCC3	0.2612037755202285	0.4705903845882562	0.8936624486026268	tolerance_associated_KO	False	0.4738770809339336
FMNL1	0.3058413798061927	0.470600851984311	0.8936624486026268	tolerance_associated_KO	False	0.473824730394723
GNPDA2	0.2305723519496254	0.4706586489598299	0.8936624486026268	tolerance_associated_KO	False	0.4737723798555124
TPD52L3	0.2599092617635188	0.4706755232841953	0.8936624486026268	tolerance_associated_KO	False	0.4737200293163019
NOXO1	-0.2011072132359253	0.4707238180311198	0.8936624486026268	sensitising_KO	False	0.4736676787770913
LPAR5	0.1814650746123973	0.4707310129877993	0.8936624486026268	tolerance_associated_KO	False	0.4736153282378809
CAV1	0.266702275171319	0.4707422528999249	0.8936624486026268	tolerance_associated_KO	False	0.4735629776986703
GAR1	-0.1890500915744093	0.4708455165841003	0.8936624486026268	sensitising_KO	False	0.4735106271594598
BCAM	0.2231084740459614	0.4708672870512703	0.8936624486026268	tolerance_associated_KO	False	0.4734582766202492
OR10K1	0.1767857400024546	0.4709232447168573	0.8936624486026268	tolerance_associated_KO	False	0.4734059260810386
C19orf70	-0.231014480637941	0.4709762766720125	0.8936624486026268	sensitising_KO	False	0.4733535755418281
ARID3C	0.1780416683710335	0.4709987755938038	0.8936624486026268	tolerance_associated_KO	False	0.4733012250026175
FBXO9	-0.3687630042020675	0.4710122914295092	0.8936624486026268	sensitising_KO	False	0.473248874463407
ATXN7	-0.4185594993235177	0.4710462056142091	0.8936624486026268	sensitising_KO	False	0.4731965239241964
SPHK2	-0.2074255766967798	0.4710725888824317	0.8936624486026268	sensitising_KO	False	0.4731441733849858
PRRC1	0.3169999280074931	0.4710912674760671	0.8936624486026268	tolerance_associated_KO	False	0.4730918228457753
SEMA3C	0.2205521308645268	0.4711295973214485	0.8936624486026268	tolerance_associated_KO	False	0.4730394723065647
RGS9BP	0.2353515183641183	0.4711342644245792	0.8936624486026268	tolerance_associated_KO	False	0.4729871217673542
SOX21	0.1642152898412305	0.4711735906125582	0.8936624486026268	tolerance_associated_KO	False	0.4729347712281436
TMEM254	0.2196170430911426	0.4711758599560646	0.8936624486026268	tolerance_associated_KO	False	0.472882420688933
WEE2	-0.1839191093596657	0.4711800011978007	0.8936624486026268	sensitising_KO	False	0.4728300701497225
DCBLD2	0.2063261477307225	0.4712234149006845	0.8936624486026268	tolerance_associated_KO	False	0.4727777196105119
STX7	-0.2743076487616918	0.4712828422184923	0.8936624486026268	sensitising_KO	False	0.4727253690713014
JPH3	0.221030550309071	0.4712861023369584	0.8936624486026268	tolerance_associated_KO	False	0.4726730185320908
ANP32B	-0.2049321452394057	0.4713290785105143	0.8936624486026268	sensitising_KO	False	0.4726206679928803
PGM2L1	-0.213109038257655	0.4713679962372437	0.8936624486026268	sensitising_KO	False	0.4725683174536698
EGLN2	-0.2055329160223813	0.4715444783587449	0.893834851358712	sensitising_KO	False	0.4725159669144592
KLHDC8B	0.2160750753506937	0.4715626801720975	0.893834851358712	tolerance_associated_KO	False	0.4724636163752487
RITA1	-0.2351322338755173	0.4716152499698501	0.893834851358712	sensitising_KO	False	0.4724112658360381
KLHL11	0.2027517789352746	0.4716460923255937	0.893834851358712	tolerance_associated_KO	False	0.4723589152968276
NHSL1	-0.2768851138663866	0.4717955288038166	0.8939697300217082	sensitising_KO	False	0.472306564757617
TRIM37	0.4150523553172518	0.4718663072384637	0.8939697300217082	tolerance_associated_KO	False	0.4722542142184064
CYP2A13	-0.1739190672755945	0.472101139327207	0.8939697300217082	sensitising_KO	False	0.4722018636791959
MT2A	-0.2736133954241788	0.4721083625384948	0.8939697300217082	sensitising_KO	False	0.4721495131399853
ABCA4	0.2314566596136291	0.4721783706979375	0.8939697300217082	tolerance_associated_KO	False	0.4720971626007748
EIF5A	-0.2465780355415981	0.4721815839445054	0.8939697300217082	sensitising_KO	False	0.4720448120615642
SLC22A25	0.2013786172291958	0.4721836140116814	0.8939697300217082	tolerance_associated_KO	False	0.4719924615223536
CCR1	-0.197356361315693	0.4722239074375475	0.8939697300217082	sensitising_KO	False	0.4719401109831431
ATF5	0.2501440921864297	0.4722434331155224	0.8939697300217082	tolerance_associated_KO	False	0.4718877604439325
SLC6A5	-0.2239386985118692	0.4722456438494188	0.8939697300217082	sensitising_KO	False	0.471835409904722
PLCZ1	-0.2006760728622083	0.4722746632218173	0.8939697300217082	sensitising_KO	False	0.4717830593655114
KLHDC9	-0.2664326238821077	0.4722788313552363	0.8939697300217082	sensitising_KO	False	0.4717307088263008
Sep.14	-0.1990696956436153	0.4724040809615165	0.8940454714836966	sensitising_KO	False	0.4716783582870903
IP6K2	0.1766828206591233	0.4724124477389118	0.8940454714836966	tolerance_associated_KO	False	0.4716260077478797
CCAR1	0.1837639119736192	0.4724632914670838	0.894053121039693	tolerance_associated_KO	False	0.4715736572086693
SSRP1	0.1745061623687656	0.4725862965529229	0.894197308146839	tolerance_associated_KO	False	0.4715213066694587
YWHAZ	0.3517325705747014	0.4726339728240376	0.8941989484854501	tolerance_associated_KO	False	0.4714689561302482
DHX8	-0.2648828606067908	0.4727166809538978	0.8942668603943662	sensitising_KO	False	0.4714166055910376
CHD8	-0.4469922293643744	0.4727922798823821	0.8943213112776656	sensitising_KO	False	0.471364255051827
TJP2	0.2358102355535081	0.4728963264871255	0.8943438137426255	tolerance_associated_KO	False	0.4713119045126165
BHLHE40	0.2120842630555195	0.4729592307846266	0.8943438137426255	tolerance_associated_KO	False	0.4712595539734059
C11orf96	0.2067105895075398	0.4729626587404988	0.8943438137426255	tolerance_associated_KO	False	0.4712072034341954
HOXD10	-0.2689173575009902	0.4730284820054422	0.8943438137426255	sensitising_KO	False	0.4711548528949848
PHF23	0.3440693315469243	0.4730781311786842	0.8943438137426255	tolerance_associated_KO	False	0.4711025023557742
E2F5	0.3192410478835654	0.4730943342691072	0.8943438137426255	tolerance_associated_KO	False	0.4710501518165637
LEKR1	0.2537527451583354	0.4731318945549376	0.8943438137426255	tolerance_associated_KO	False	0.4709978012773531
MNS1	0.188502260547227	0.473201972101758	0.8943877780805267	tolerance_associated_KO	False	0.4709454507381426
DNAJC11	-0.3384023294434231	0.4732768919405697	0.8943932209368671	sensitising_KO	False	0.470893100198932
HECTD3	0.2237427577590054	0.4733836815376063	0.8943932209368671	tolerance_associated_KO	False	0.4708407496597214
VCAN	0.1996658805932103	0.4734349822529357	0.8943932209368671	tolerance_associated_KO	False	0.4707883991205109
CD82	0.2013522687697317	0.4734936998690619	0.8943932209368671	tolerance_associated_KO	False	0.4707360485813003
ZNF121	0.1994347575258759	0.4735520473826841	0.8943932209368671	tolerance_associated_KO	False	0.4706836980420898
HOXD3	-0.3127110158667348	0.4735633095864049	0.8943932209368671	sensitising_KO	False	0.4706313475028792
PADI4	0.231423186640562	0.4736160139220091	0.8943932209368671	tolerance_associated_KO	False	0.4705789969636686
DEFB129	0.3197808916223756	0.4737813868041237	0.8943932209368671	tolerance_associated_KO	False	0.4705266464244582
EI24	0.2912928448072041	0.4737874391853889	0.8943932209368671	tolerance_associated_KO	False	0.4704742958852476
SLC6A1	0.2731711369725609	0.4737960353629361	0.8943932209368671	tolerance_associated_KO	False	0.4704219453460371
CCL20	0.1905811883331996	0.4738272722655733	0.8943932209368671	tolerance_associated_KO	False	0.4703695948068265
KIAA0226	0.2055643524047701	0.4739149544438408	0.8943932209368671	tolerance_associated_KO	False	0.470317244267616
CDK18	-0.2687875058201827	0.4739754376399296	0.8943932209368671	sensitising_KO	False	0.4702648937284054
PON2	-0.2590515290948714	0.474012611148368	0.8943932209368671	sensitising_KO	False	0.4702125431891948
GPC2	-0.1803161510217013	0.4740229688007393	0.8943932209368671	sensitising_KO	False	0.4701601926499843
ITPR3	0.2630796015357264	0.4740423509397233	0.8943932209368671	tolerance_associated_KO	False	0.4701078421107737
ITGA1	-0.2160052494575044	0.4741500496278619	0.8943932209368671	sensitising_KO	False	0.4700554915715632
SLC30A8	-0.1698056467821143	0.4741512275279665	0.8943932209368671	sensitising_KO	False	0.4700031410323526
CTSC	-0.3066552368845521	0.4741542262134939	0.8943932209368671	sensitising_KO	False	0.469950790493142
TMEM185A	0.1760847551539708	0.4742572653762394	0.8943932209368671	tolerance_associated_KO	False	0.4698984399539315
HERC4	0.2698570395076229	0.4742602749193619	0.8943932209368671	tolerance_associated_KO	False	0.4698460894147209
LRP5	-0.2193493873844509	0.4742622993303422	0.8943932209368671	sensitising_KO	False	0.4697937388755104
ANO10	0.2269059699455375	0.4743214568587008	0.8943932209368671	tolerance_associated_KO	False	0.4697413883362998
SLC25A3	-0.2709106996687369	0.4743527202571512	0.8943932209368671	sensitising_KO	False	0.4696890377970892
HSH2D	-0.2369822396027654	0.4743753397127329	0.8943932209368671	sensitising_KO	False	0.4696366872578787
SLC2A5	-0.2135177779632275	0.4744561636034133	0.8944573268840428	sensitising_KO	False	0.4695843367186681
ARF4	0.2553804049169335	0.4745089704066627	0.8944686068362421	tolerance_associated_KO	False	0.4695319861794577
IGF1	0.2293064599301857	0.4746248090231562	0.8945941043111733	tolerance_associated_KO	False	0.4694796356402471
IDH2	-0.2391625775507071	0.4747141397239394	0.8945941043111733	sensitising_KO	False	0.4694272851010366
TMEM129	-0.2235067597724889	0.4747160359840006	0.8945941043111733	sensitising_KO	False	0.469374934561826
GJD3	-0.2001222853262287	0.4749064228853724	0.8948646080468801	sensitising_KO	False	0.4693225840226154
SEC14L1	0.2491095270800398	0.4749557481806177	0.8948646907415339	tolerance_associated_KO	False	0.4692702334834049
AKAP12	-0.2809493490754864	0.475000155165113	0.8948646907415339	sensitising_KO	False	0.4692178829441943
CCT4	0.2809186058870301	0.4750518953085704	0.8948710643795111	tolerance_associated_KO	False	0.4691655324049838
DEFB106A	0.43159641483612	0.4751555625747479	0.8948710643795111	tolerance_associated_KO	False	0.4691131818657732
NGFR	-0.2084630853063966	0.4752049502706299	0.8948710643795111	sensitising_KO	False	0.4690608313265626
PATE3	0.2108205873191231	0.4752974575025381	0.8948710643795111	tolerance_associated_KO	False	0.4690084807873521
ZSWIM2	0.2745837904338639	0.4753210740986384	0.8948710643795111	tolerance_associated_KO	False	0.4689561302481415
CLIC1	0.2231295954480074	0.4754938664116127	0.8948710643795111	tolerance_associated_KO	False	0.468903779708931
ZAP70	-0.2575561801783959	0.4755219440104833	0.8948710643795111	sensitising_KO	False	0.4688514291697204
SFSWAP	0.291034486786013	0.4755370268863915	0.8948710643795111	tolerance_associated_KO	False	0.4687990786305098
LPAR6	0.2072403628043897	0.4755400587987842	0.8948710643795111	tolerance_associated_KO	False	0.4687467280912993
INPPL1	-0.203212883157275	0.4755524495740826	0.8948710643795111	sensitising_KO	False	0.4686943775520887
APEX1	-0.2146229456487081	0.4755544674141935	0.8948710643795111	sensitising_KO	False	0.4686420270128782
AS3MT	-0.1764390459856075	0.4756964051993781	0.8948710643795111	sensitising_KO	False	0.4685896764736676
VIPR2	-0.2118379736630196	0.4757386663895996	0.8948710643795111	sensitising_KO	False	0.468537325934457
GAGE2A	0.3256887374034427	0.4757912983895727	0.8948710643795111	tolerance_associated_KO	False	0.4684849753952466
ZSWIM1	-0.3680522109558142	0.4757932658289537	0.8948710643795111	sensitising_KO	False	0.468432624856036
APOBR	0.2170395843950574	0.4758229741872957	0.8948710643795111	tolerance_associated_KO	False	0.4683802743168255
ZNF223	0.2607320834684739	0.475842596450698	0.8948710643795111	tolerance_associated_KO	False	0.4683279237776149
NLGN1	0.3935186937287254	0.4758467398820643	0.8948710643795111	tolerance_associated_KO	False	0.4682755732384044
GLTSCR2	0.4514535062599734	0.4759728737423321	0.8949430753995159	tolerance_associated_KO	False	0.4682232226991938
COPG1	-0.1963762505375808	0.4759892964855314	0.8949430753995159	sensitising_KO	False	0.4681708721599832
NID1	0.1730255633322137	0.4760550825954857	0.8949430753995159	tolerance_associated_KO	False	0.4681185216207727
HMGA2	0.3035488314084924	0.4761138330689161	0.8949430753995159	tolerance_associated_KO	False	0.4680661710815621
DAB2	-0.1576969090145024	0.4763543434331645	0.8949430753995159	sensitising_KO	False	0.4680138205423516
SMAD6	0.2751928667760763	0.4763807003661467	0.8949430753995159	tolerance_associated_KO	False	0.467961470003141
MS4A6E	0.2109951402206409	0.4765330191847767	0.8949430753995159	tolerance_associated_KO	False	0.4679091194639304
GAS2L1	0.3252530566788252	0.4765800139016855	0.8949430753995159	tolerance_associated_KO	False	0.4678567689247199
RPP38	-0.2189620555932254	0.4766271925815881	0.8949430753995159	sensitising_KO	False	0.4678044183855093
NIT1	0.2060883361514456	0.4766279506224019	0.8949430753995159	tolerance_associated_KO	False	0.4677520678462988
OR6M1	-0.2095653736339278	0.4767314618328972	0.8949430753995159	sensitising_KO	False	0.4676997173070882
USP17L3	0.1719788077025983	0.4767443722432831	0.8949430753995159	tolerance_associated_KO	False	0.4676473667678776
PDCD6	-0.2057588491131809	0.4767667562363556	0.8949430753995159	sensitising_KO	False	0.4675950162286671
ZNF385D	0.3360567363396187	0.4767808010049844	0.8949430753995159	tolerance_associated_KO	False	0.4675426656894565
ALG1L2	-0.2457457057442802	0.4768038754648805	0.8949430753995159	sensitising_KO	False	0.4674903151502461
SENP7	0.2297571633099346	0.4768124631396797	0.8949430753995159	tolerance_associated_KO	False	0.4674379646110355
FAM198A	0.2678649450278358	0.4768983064740306	0.8949430753995159	tolerance_associated_KO	False	0.467385614071825
TEX37	-0.2205523485234017	0.4769408154680234	0.8949430753995159	sensitising_KO	False	0.4673332635326144
NEIL1	0.2213946128999238	0.4769513321213262	0.8949430753995159	tolerance_associated_KO	False	0.4672809129934038
GALNTL5	0.2054669606616954	0.4770743107190998	0.8949430753995159	tolerance_associated_KO	False	0.4672285624541933
SEMA3B	0.2022349980874818	0.4770752775702297	0.8949430753995159	tolerance_associated_KO	False	0.4671762119149827
MLANA	-0.2152429653726111	0.4772195207152668	0.8949430753995159	sensitising_KO	False	0.4671238613757722
TFDP2	0.2469405825198753	0.4774113355327621	0.8949430753995159	tolerance_associated_KO	False	0.4670715108365616
GPX3	-0.1753451655281237	0.4774295142465186	0.8949430753995159	sensitising_KO	False	0.467019160297351
BCL11B	0.2575155119197392	0.4774449315775543	0.8949430753995159	tolerance_associated_KO	False	0.4669668097581405
OLR1	-0.153231210687478	0.4774652460863335	0.8949430753995159	sensitising_KO	False	0.4669144592189299
MRPL12	0.3589606140051629	0.477484923110316	0.8949430753995159	tolerance_associated_KO	False	0.4668621086797194
GHDC	0.2695630516801506	0.4775231966175641	0.8949430753995159	tolerance_associated_KO	False	0.4668097581405088
UHRF1BP1	0.2588041047110305	0.4775342658925151	0.8949430753995159	tolerance_associated_KO	False	0.4667574076012982
EXOC6B	-0.223144439534999	0.4775729430582182	0.8949430753995159	sensitising_KO	False	0.4667050570620877
RAPGEF4	-0.2736901199871822	0.4777119081129918	0.8949430753995159	sensitising_KO	False	0.4666527065228771
CDS2	-0.2670831986873949	0.4777527498671399	0.8949430753995159	sensitising_KO	False	0.4666003559836666
HAMP	0.229482573157747	0.4777745054473902	0.8949430753995159	tolerance_associated_KO	False	0.466548005444456
YPEL1	0.2255587172475461	0.4777783635437804	0.8949430753995159	tolerance_associated_KO	False	0.4664956549052454
VSNL1	-0.2834361081341985	0.4778104354263074	0.8949430753995159	sensitising_KO	False	0.466443304366035
AGFG2	0.1830896137211315	0.4779409130365182	0.8949430753995159	tolerance_associated_KO	False	0.4663909538268244
MPDZ	-0.2014101181255032	0.4779648971490968	0.8949430753995159	sensitising_KO	False	0.4663386032876139
