gene	global_rank_original	global_rank_anonymized	ranks_match
MRTO4	10939	10939	True
MRVI1	15062	15062	True
MS4A7	13568	13568	True
MSANTD1	13007	13007	True
MSANTD2	6746	6746	True
MSANTD3	5264	5264	True
MSANTD3-TMEFF1	14557	14557	True
MSANTD4	3705	3705	True
MSH2	7748	7748	True
MSH3	8199	8199	True
MSH4	14495	14495	True
MSH5	5842	5842	True
MSH6	7463	7463	True
MSI1	3584	3584	True
MSI2	5837	5837	True
MSL1	5348	5348	True
MSL2	6760	6760	True
MSL3	3121	3121	True
MSLN	13296	13296	True
MSMB	4730	4730	True
MSMO1	17	17	True
MSMP	14094	14094	True
MSN	15127	15127	True
MSR1	13861	13861	True
MSRA	3326	3326	True
MSRB1	9776	9776	True
MSRB2	4009	4009	True
MSRB3	11367	11367	True
MSS51	10620	10620	True
MST1	4386	4386	True
MST1L	14968	14968	True
MST1R	9042	9042	True
MSTO1	10340	10340	True
MSX1	3318	3318	True
MSX2	10973	10973	True
MT-ATP6	12782	12782	True
MT-ATP8	12585	12585	True
MT-CO1	12108	12108	True
MT-CO2	12707	12707	True
MT-CO3	12904	12904	True
MT-CYB	12146	12146	True
MT-ND1	12545	12545	True
MT-ND2	12912	12912	True
MT-ND3	12692	12692	True
MT-ND4	12909	12909	True
MT-ND4L	12660	12660	True
MT-ND5	12653	12653	True
MT-ND6	12270	12270	True
MT1A	14143	14143	True
MT1F	5855	5855	True
MT1X	5138	5138	True
MT2A	719	719	True
MTA1	6622	6622	True
MTA2	10830	10830	True
MTA3	6693	6693	True
MTAP	12220	12220	True
MTBP	1115	1115	True
MTCH1	10477	10477	True
MTCH2	8676	8676	True
MTCL1	1763	1763	True
MTCP1	10144	10144	True
MTDH	10035	10035	True
MTERF1	4017	4017	True
MTERF2	9541	9541	True
MTERF3	10019	10019	True
MTERF4	3481	3481	True
MTF1	5943	5943	True
MTF2	8437	8437	True
MTFMT	9760	9760	True
MTFP1	7125	7125	True
MTFR1	6981	6981	True
MTFR1L	2034	2034	True
MTFR2	3551	3551	True
MTG1	8101	8101	True
MTG2	5627	5627	True
MTHFD1	1258	1258	True
MTHFD1L	2193	2193	True
MTHFD2	9200	9200	True
MTHFD2L	855	855	True
MTHFR	5181	5181	True
MTHFS	12076	12076	True
MTHFSD	9610	9610	True
MTIF2	10553	10553	True
MTIF3	9118	9118	True
MTL5	13370	13370	True
MTM1	7557	7557	True
MTMR1	7053	7053	True
MTMR10	9004	9004	True
MTMR11	3905	3905	True
MTMR12	6247	6247	True
MTMR14	7443	7443	True
MTMR2	3458	3458	True
MTMR3	10502	10502	True
MTMR4	11048	11048	True
MTMR6	3297	3297	True
MTMR7	204	204	True
MTMR8	13096	13096	True
MTMR9	3564	3564	True
MTO1	10640	10640	True
MTOR	7474	7474	True
MTPAP	4008	4008	True
MTPN	7256	7256	True
MTR	6148	6148	True
MTRF1	10785	10785	True
MTRF1L	2608	2608	True
MTRNR2L1	13774	13774	True
MTRNR2L10	12072	12072	True
MTRNR2L12	13652	13652	True
MTRNR2L3	14285	14285	True
MTRNR2L6	14039	14039	True
MTRNR2L8	12078	12078	True
MTRR	8125	8125	True
MTSS1	9618	9618	True
MTSS1L	12497	12497	True
MTURN	1303	1303	True
MTUS1	8612	8612	True
MTUS2	12198	12198	True
MTX1	10608	10608	True
MTX2	2667	2667	True
MTX3	9698	9698	True
MUC1	462	462	True
MUC15	14288	14288	True
MUC16	13621	13621	True
MUC20	1552	1552	True
MUC3A	12842	12842	True
MUC4	14695	14695	True
MUC5AC	13634	13634	True
MUC5B	109	109	True
MUC6	12702	12702	True
MUCL1	88	88	True
MUL1	6071	6071	True
MUM1	11887	11887	True
MUM1L1	13668	13668	True
MUS81	10321	10321	True
MUT	11677	11677	True
MUTYH	3628	3628	True
MVB12A	7026	7026	True
MVB12B	1610	1610	True
MVD	2799	2799	True
MVK	1160	1160	True
MVP	2121	2121	True
MX1	2407	2407	True
MX2	11362	11362	True
MXD1	984	984	True
MXD3	4113	4113	True
MXD4	3533	3533	True
MXI1	2634	2634	True
MXRA5	12186	12186	True
MXRA7	4294	4294	True
MXRA8	14127	14127	True
MYADM	6630	6630	True
MYB	28	28	True
MYBBP1A	6946	6946	True
MYBL1	7	7	True
MYBL2	2647	2647	True
MYBPC1	12834	12834	True
MYC	4888	4888	True
MYCBP	5106	5106	True
MYCBP2	7362	7362	True
MYCBPAP	14924	14924	True
MYCL	11829	11829	True
MYD88	2579	2579	True
MYDGF	12111	12111	True
MYEF2	3436	3436	True
MYEOV	1720	1720	True
MYEOV2	13511	13511	True
MYH10	10315	10315	True
MYH11	12695	12695	True
MYH14	2251	2251	True
MYH15	14251	14251	True
MYH3	12610	12610	True
MYH7B	12553	12553	True
MYH9	6210	6210	True
MYL12A	8466	8466	True
MYL12B	8019	8019	True
MYL5	10297	10297	True
MYL6	10865	10865	True
MYL6B	4686	4686	True
MYL9	14054	14054	True
MYLIP	4822	4822	True
MYLK	12680	12680	True
MYLK-AS1	12792	12792	True
MYLK3	15069	15069	True
MYLK4	14822	14822	True
MYLPF	14036	14036	True
MYNN	8772	8772	True
MYO10	564	564	True
MYO15A	12366	12366	True
MYO15B	12796	12796	True
MYO16	11423	11423	True
MYO18A	1697	1697	True
MYO19	5763	5763	True
MYO1B	5080	5080	True
MYO1C	9542	9542	True
MYO1D	6429	6429	True
MYO1E	3958	3958	True
MYO1F	13018	13018	True
MYO1G	14358	14358	True
MYO1H	14277	14277	True
MYO3B	12103	12103	True
MYO5A	960	960	True
MYO5B	3072	3072	True
MYO5C	5891	5891	True
MYO6	4910	4910	True
MYO7A	12213	12213	True
MYO9A	8539	8539	True
MYO9B	8061	8061	True
MYOF	40	40	True
MYOM1	12753	12753	True
MYPN	11725	11725	True
MYPOP	11050	11050	True
MYRF	15117	15117	True
MYRFL	11162	11162	True
MYRIP	11680	11680	True
MYSM1	10442	10442	True
MYT1	11645	11645	True
MYZAP	1511	1511	True
MZB1	834	834	True
MZF1	6519	6519	True
MZF1-AS1	11347	11347	True
MZT1	9460	9460	True
MZT2A	8193	8193	True
MZT2B	10951	10951	True
N4BP1	6776	6776	True
N4BP2	3834	3834	True
N4BP2L1	3095	3095	True
N4BP2L2	6947	6947	True
N4BP3	7568	7568	True
N6AMT1	6448	6448	True
N6AMT2	14674	14674	True
NAA10	6041	6041	True
NAA15	5160	5160	True
NAA16	6032	6032	True
NAA20	8190	8190	True
NAA25	9469	9469	True
NAA30	6920	6920	True
NAA35	9917	9917	True
NAA38	7088	7088	True
NAA40	4563	4563	True
NAA50	10665	10665	True
NAA60	9587	9587	True
NAAA	7327	7327	True
NAALAD2	13862	13862	True
NAALADL2	45	45	True
NAB1	353	353	True
NAB2	965	965	True
NABP1	1843	1843	True
NABP2	9727	9727	True
NACA	8711	8711	True
NACA2	12244	12244	True
NACC1	8586	8586	True
NACC2	3851	3851	True
NADK	9813	9813	True
NADK2	11023	11023	True
NADSYN1	4313	4313	True
NAE1	6636	6636	True
NAF1	9835	9835	True
NAGA	2760	2760	True
NAGK	4149	4149	True
NAGLU	2152	2152	True
NAGPA	6125	6125	True
NAGS	11748	11748	True
NAIF1	1734	1734	True
NAIP	7345	7345	True
NALCN	14443	14443	True
NAMPT	4615	4615	True
NANOS1	10853	10853	True
NANOS3	13799	13799	True
NANP	10279	10279	True
NANS	4928	4928	True
NAP1L1	10246	10246	True
NAP1L2	12402	12402	True
NAP1L3	14149	14149	True
NAP1L4	10391	10391	True
NAP1L5	11825	11825	True
NAPA	5760	5760	True
NAPA-AS1	11633	11633	True
NAPB	4559	4559	True
NAPEPLD	1901	1901	True
NAPG	10328	10328	True
NAPRT	10549	10549	True
NAPSA	11077	11077	True
NARF	1104	1104	True
NARFL	12933	12933	True
NARS	8962	8962	True
NARS2	6909	6909	True
NASP	6232	6232	True
NAT1	1509	1509	True
NAT10	6768	6768	True
NAT14	6882	6882	True
NAT2	14121	14121	True
NAT6	14627	14627	True
NAT8L	7863	7863	True
NAT9	12679	12679	True
NATD1	2713	2713	True
NAV1	12642	12642	True
NAV2	535	535	True
NAV3	12788	12788	True
NBAS	7538	7538	True
NBEA	7636	7636	True
NBEAL1	6537	6537	True
NBEAL2	4672	4672	True
NBL1	1046	1046	True
NBN	6297	6297	True
NBPF1	11164	11164	True
NBPF10	1878	1878	True
NBPF11	10609	10609	True
NBPF12	9834	9834	True
NBPF14	11827	11827	True
NBPF15	8356	8356	True
NBPF19	13213	13213	True
NBPF20	11798	11798	True
NBPF26	13253	13253	True
NBPF3	6705	6705	True
NBPF8	15089	15089	True
NBPF9	10991	10991	True
NBR1	6155	6155	True
NBR2	15031	15031	True
NCALD	12376	12376	True
NCAM1	11443	11443	True
NCAM2	139	139	True
NCAPD2	8594	8594	True
NCAPD3	10565	10565	True
NCAPG	4693	4693	True
NCAPG2	5257	5257	True
NCAPH	10529	10529	True
NCAPH2	8822	8822	True
NCBP1	4891	4891	True
NCBP2	4434	4434	True
NCBP2-AS2	14724	14724	True
NCCRP1	14509	14509	True
NCDN	2880	2880	True
NCEH1	5605	5605	True
NCF2	188	188	True
NCK1	9210	9210	True
NCK2	736	736	True
NCKAP1	5107	5107	True
NCKAP5	11384	11384	True
NCKAP5L	1544	1544	True
NCKIPSD	6596	6596	True
NCL	3515	3515	True
NCLN	7394	7394	True
NCMAP	511	511	True
NCOA1	2943	2943	True
NCOA2	9448	9448	True
NCOA3	10473	10473	True
NCOA4	7072	7072	True
NCOA5	10068	10068	True
NCOA6	5453	5453	True
NCOA7	8931	8931	True
NCOR1	7341	7341	True
NCOR2	2318	2318	True
NCR3LG1	12948	12948	True
NCS1	5010	5010	True
NCSTN	5546	5546	True
NDC1	9737	9737	True
NDC80	2108	2108	True
NDE1	9179	9179	True
NDEL1	9532	9532	True
NDFIP1	2192	2192	True
NDFIP2	10521	10521	True
NDN	14961	14961	True
NDNF	13866	13866	True
NDNL2	14983	14983	True
NDOR1	8701	8701	True
NDRG1	1013	1013	True
NDRG2	1179	1179	True
NDRG3	7459	7459	True
NDRG4	5502	5502	True
NDST1	8351	8351	True
NDST2	4916	4916	True
NDST3	11673	11673	True
NDUFA1	8902	8902	True
NDUFA10	4694	4694	True
NDUFA11	9752	9752	True
NDUFA12	4125	4125	True
NDUFA13	6680	6680	True
NDUFA2	5401	5401	True
NDUFA3	9861	9861	True
NDUFA4	8212	8212	True
NDUFA4L2	5036	5036	True
NDUFA5	5563	5563	True
NDUFA6	9464	9464	True
NDUFA7	10173	10173	True
NDUFA8	8610	8610	True
NDUFA9	7755	7755	True
NDUFAB1	5581	5581	True
NDUFAF1	4837	4837	True
NDUFAF2	6316	6316	True
NDUFAF3	7910	7910	True
NDUFAF4	8878	8878	True
NDUFAF5	10801	10801	True
NDUFAF6	1888	1888	True
NDUFAF7	5932	5932	True
NDUFB1	9540	9540	True
NDUFB10	9113	9113	True
NDUFB11	10084	10084	True
NDUFB2	5372	5372	True
NDUFB2-AS1	12316	12316	True
NDUFB3	8707	8707	True
NDUFB4	5813	5813	True
NDUFB5	8553	8553	True
NDUFB6	9342	9342	True
NDUFB7	5665	5665	True
NDUFB8	12775	12775	True
NDUFB9	8641	8641	True
NDUFC1	9034	9034	True
NDUFC2	8704	8704	True
NDUFS1	9172	9172	True
NDUFS2	10180	10180	True
NDUFS3	11014	11014	True
NDUFS4	9779	9779	True
NDUFS5	8158	8158	True
NDUFS6	8776	8776	True
NDUFS7	8904	8904	True
NDUFS8	6749	6749	True
NDUFV1	5426	5426	True
NDUFV2	3223	3223	True
NDUFV2-AS1	12992	12992	True
NDUFV3	9431	9431	True
NEAT1	11697	11697	True
NEB	11536	11536	True
NEBL	6781	6781	True
NEBL-AS1	11205	11205	True
NECAB1	11147	11147	True
NECAB2	7843	7843	True
NECAB3	3036	3036	True
NECAP1	10614	10614	True
NECAP2	6962	6962	True
NEDD1	5735	5735	True
NEDD4	5545	5545	True
NEDD4L	3038	3038	True
NEDD8	7954	7954	True
NEDD8-MDP1	15197	15197	True
NEDD9	18	18	True
NEGR1	13000	13000	True
NEIL1	8541	8541	True
NEIL2	2455	2455	True
NEIL3	2031	2031	True
NEK1	1306	1306	True
NEK10	12405	12405	True
NEK11	6670	6670	True
NEK2	4513	4513	True
NEK3	2262	2262	True
NEK4	10066	10066	True
NEK5	6252	6252	True
NEK6	3139	3139	True
NEK7	10371	10371	True
NEK8	5245	5245	True
NEK9	3180	3180	True
NELFA	9884	9884	True
NELFB	5536	5536	True
NELFCD	7347	7347	True
NELFE	6564	6564	True
NELL2	10744	10744	True
NEMF	7882	7882	True
NEMP1	14008	14008	True
NEMP2	15244	15244	True
NENF	8174	8174	True
NEO1	6062	6062	True
NES	2853	2853	True
NET1	5140	5140	True
NETO2	3157	3157	True
NEU1	761	761	True
NEU3	2993	2993	True
NEU4	14626	14626	True
NEURL1	500	500	True
NEURL1B	2386	2386	True
NEURL2	7348	7348	True
NEURL4	10896	10896	True
NEUROD2	14701	14701	True
NEXN	12531	12531	True
NEXN-AS1	14120	14120	True
NF1	2581	2581	True
NF2	2835	2835	True
NFASC	14038	14038	True
NFAT5	10570	10570	True
NFATC1	3004	3004	True
NFATC2	10149	10149	True
NFATC2IP	6310	6310	True
NFATC3	8300	8300	True
NFATC4	335	335	True
NFE2	12321	12321	True
NFE2L1	7006	7006	True
NFE2L2	3791	3791	True
NFE2L3	5062	5062	True
NFIA	3018	3018	True
NFIB	3204	3204	True
NFIC	4759	4759	True
NFIL3	8345	8345	True
NFIX	4295	4295	True
NFKB1	5073	5073	True
NFKB2	4722	4722	True
NFKBIA	2300	2300	True
NFKBIB	7805	7805	True
NFKBID	5574	5574	True
NFKBIE	8809	8809	True
NFKBIL1	9537	9537	True
NFKBIZ	7698	7698	True
NFRKB	9137	9137	True
NFS1	5724	5724	True
NFU1	3400	3400	True
NFX1	3758	3758	True
NFXL1	3283	3283	True
NFYA	10706	10706	True
NFYB	7762	7762	True
NFYC	4549	4549	True
NFYC-AS1	11648	11648	True
NGDN	9976	9976	True
NGEF	8748	8748	True
NGFR	11409	11409	True
NGFRAP1	13971	13971	True
NGLY1	7233	7233	True
NGRN	3161	3161	True
NHEJ1	12338	12338	True
NHLH2	13733	13733	True
NHLRC1	3604	3604	True
NHLRC2	1391	1391	True
NHLRC3	9672	9672	True
NHP2	5674	5674	True
NHS	1845	1845	True
NHSL1	8415	8415	True
NHSL2	11228	11228	True
NICN1	12850	12850	True
NID2	15152	15152	True
NIF3L1	10924	10924	True
NIFK	2734	2734	True
NIFK-AS1	12665	12665	True
NIM1K	15033	15033	True
NIN	4826	4826	True
NINJ1	4387	4387	True
NINJ2	12802	12802	True
NINL	10304	10304	True
NIP7	11054	11054	True
NIPA1	10668	10668	True
NIPA2	10585	10585	True
NIPAL1	4327	4327	True
NIPAL2	1236	1236	True
NIPAL3	6066	6066	True
NIPBL	7706	7706	True
NIPSNAP1	3542	3542	True
NIPSNAP3A	1430	1430	True
NIPSNAP3B	12861	12861	True
NISCH	6959	6959	True
NIT1	9854	9854	True
NIT2	8202	8202	True
NKAIN1	396	396	True
NKAIN2	13703	13703	True
NKAIN3	12464	12464	True
NKAP	5021	5021	True
NKD1	11689	11689	True
NKD2	3488	3488	True
NKILA	13119	13119	True
NKIRAS1	8775	8775	True
NKIRAS2	9647	9647	True
NKPD1	6199	6199	True
NKRF	6732	6732	True
NKTR	7199	7199	True
NKX1-2	14994	14994	True
NKX2-2	11223	11223	True
NKX2-8	11106	11106	True
NKX3-1	9910	9910	True
NLE1	10841	10841	True
NLGN1	13822	13822	True
NLGN2	1842	1842	True
NLGN3	11637	11637	True
NLGN4X	11244	11244	True
NLK	5005	5005	True
NLN	2275	2275	True
NLRC3	14794	14794	True
NLRC4	15087	15087	True
NLRC5	2361	2361	True
NLRP1	13954	13954	True
NLRP2	13651	13651	True
NLRP3	14079	14079	True
NLRX1	11549	11549	True
NMB	9901	9901	True
NMD3	1757	1757	True
NME1	5384	5384	True
NME1-NME2	13347	13347	True
NME2	4962	4962	True
NME3	1684	1684	True
NME4	3259	3259	True
NME5	11428	11428	True
NME6	11049	11049	True
NME7	3230	3230	True
NME9	14838	14838	True
NMI	4741	4741	True
NMNAT1	10990	10990	True
NMNAT2	635	635	True
NMNAT3	4110	4110	True
NMRAL1	12618	12618	True
NMRK1	1656	1656	True
NMT1	7517	7517	True
NMT2	1448	1448	True
NMU	6315	6315	True
NNT	10702	10702	True
NNT-AS1	11915	11915	True
NOA1	8271	8271	True
NOB1	8157	8157	True
NOC2L	8607	8607	True
NOC3L	7558	7558	True
NOC4L	8022	8022	True
NOCT	15107	15107	True
NOD1	1432	1432	True
NOD2	13610	13610	True
NOG	11547	11547	True
NOL10	1645	1645	True
NOL11	6960	6960	True
NOL12	3856	3856	True
NOL3	7846	7846	True
NOL4L	2710	2710	True
NOL6	4392	4392	True
NOL7	5625	5625	True
NOL8	8732	8732	True
NOL9	6955	6955	True
NOLC1	9937	9937	True
NOM1	2362	2362	True
NOMO1	4930	4930	True
NOMO2	4832	4832	True
NOMO3	8983	8983	True
NONO	8316	8316	True
NOP10	9584	9584	True
NOP14	10933	10933	True
NOP14-AS1	11956	11956	True
NOP16	7064	7064	True
NOP2	4711	4711	True
NOP56	9046	9046	True
NOP58	7303	7303	True
NOP9	4655	4655	True
NOS1AP	766	766	True
NOS3	14856	14856	True
NOSIP	9852	9852	True
NOSTRIN	11761	11761	True
NOTCH1	799	799	True
NOTCH2	4286	4286	True
NOTCH2NL	12895	12895	True
NOTCH3	2229	2229	True
NOTCH4	12113	12113	True
NOTUM	11831	11831	True
NOV	13617	13617	True
NOVA1	250	250	True
NOVA2	13082	13082	True
NOX5	4705	4705	True
NOXA1	4142	4142	True
NOXO1	11336	11336	True
NOXRED1	12915	12915	True
NPAS1	5347	5347	True
NPAS2	546	546	True
NPAS3	4844	4844	True
NPAT	8018	8018	True
NPB	11888	11888	True
NPC1	4433	4433	True
NPC2	5318	5318	True
NPDC1	4086	4086	True
NPEPL1	770	770	True
NPEPPS	8114	8114	True
NPHP1	8774	8774	True
NPHP3	7367	7367	True
NPHP4	8473	8473	True
NPIPA1	5392	5392	True
NPIPA3	14371	14371	True
NPIPA5	14555	14555	True
NPIPB11	12911	12911	True
NPIPB15	12482	12482	True
NPIPB3	5571	5571	True
NPIPB4	11766	11766	True
NPIPB5	8238	8238	True
NPIPB6	3811	3811	True
NPL	9461	9461	True
NPLOC4	6092	6092	True
NPM1	10410	10410	True
NPM2	14704	14704	True
NPM3	5599	5599	True
NPNT	1770	1770	True
NPPA-AS1	15190	15190	True
NPPC	11449	11449	True
NPR2	891	891	True
NPR3	1780	1780	True
NPRL2	10535	10535	True
NPRL3	7437	7437	True
NPTN	6204	6204	True
NPTX1	13794	13794	True
NPTX2	13561	13561	True
NPTXR	6038	6038	True
NPW	3941	3941	True
NPY1R	173	173	True
NPY5R	115	115	True
NQO1	2618	2618	True
NQO2	10092	10092	True
NR1D1	656	656	True
NR1D2	4106	4106	True
NR1H2	7710	7710	True
NR1H3	1483	1483	True
NR2C1	2026	2026	True
NR2C2	9294	9294	True
NR2C2AP	1177	1177	True
NR2E3	11233	11233	True
NR2F1	539	539	True
NR2F1-AS1	11138	11138	True
NR2F2	740	740	True
NR2F2-AS1	14213	14213	True
NR2F6	6174	6174	True
NR3C1	2325	2325	True
NR3C2	11438	11438	True
NR4A1	9346	9346	True
NR4A2	1379	1379	True
NR4A3	12202	12202	True
NR5A2	11252	11252	True
NR6A1	12158	12158	True
NRARP	3948	3948	True
NRAS	8013	8013	True
NRAV	13104	13104	True
NRBF2	10903	10903	True
NRBP1	9524	9524	True
NRBP2	9869	9869	True
NRCAM	3902	3902	True
NRD1	15246	15246	True
NRDE2	8419	8419	True
NREP	5230	5230	True
NRF1	5491	5491	True
NRG2	14649	14649	True
NRG3	11109	11109	True
NRG4	12033	12033	True
NRGN	7226	7226	True
NRIP1	234	234	True
NRIP2	14579	14579	True
NRIP3	14344	14344	True
NRK	11618	11618	True
NRL	11873	11873	True
NRM	2378	2378	True
NRN1	15035	15035	True
NRP1	1604	1604	True
NRP2	14770	14770	True
NRSN2	5044	5044	True
NRSN2-AS1	11904	11904	True
NRTN	4041	4041	True
NRXN1	15071	15071	True
NRXN3	11542	11542	True
NSA2	8420	8420	True
NSD1	4881	4881	True
NSDHL	5586	5586	True
NSF	4835	4835	True
NSFL1C	10136	10136	True
NSL1	7980	7980	True
NSMAF	3405	3405	True
NSMCE1	3273	3273	True
NSMCE2	7905	7905	True
NSMCE4A	943	943	True
NSMF	9203	9203	True
NSRP1	10921	10921	True
NSUN2	1706	1706	True
NSUN3	9107	9107	True
NSUN4	7273	7273	True
NSUN5	9617	9617	True
NSUN6	1411	1411	True
NSUN7	6639	6639	True
NT5C	9161	9161	True
NT5C2	4496	4496	True
NT5C3A	5560	5560	True
NT5C3B	3976	3976	True
NT5DC1	7486	7486	True
NT5DC2	922	922	True
NT5DC3	1455	1455	True
NT5E	3657	3657	True
NT5M	3619	3619	True
NTAN1	7760	7760	True
NTF4	12468	12468	True
NTHL1	3247	3247	True
NTM	14625	14625	True
NTMT1	8635	8635	True
NTN1	6582	6582	True
NTN4	486	486	True
NTNG1	12561	12561	True
NTNG2	13419	13419	True
NTPCR	2988	2988	True
NTRK2	13987	13987	True
NTSR1	11174	11174	True
NTSR2	13441	13441	True
NUAK1	858	858	True
NUAK2	10803	10803	True
NUB1	5416	5416	True
NUBP1	2968	2968	True
NUBP2	9450	9450	True
NUBPL	5956	5956	True
NUCB1	10918	10918	True
NUCB2	1844	1844	True
NUCKS1	9085	9085	True
NUDC	9985	9985	True
NUDCD1	6156	6156	True
NUDCD2	10932	10932	True
NUDCD3	10251	10251	True
NUDT1	3189	3189	True
NUDT11	435	435	True
NUDT12	9230	9230	True
NUDT13	3876	3876	True
NUDT14	5134	5134	True
NUDT15	7956	7956	True
NUDT16	1291	1291	True
NUDT16L1	5554	5554	True
NUDT17	4800	4800	True
NUDT18	4100	4100	True
NUDT19	4328	4328	True
NUDT2	10248	10248	True
NUDT21	4052	4052	True
NUDT22	7835	7835	True
NUDT3	1670	1670	True
NUDT4	8662	8662	True
NUDT5	6450	6450	True
NUDT6	2533	2533	True
NUDT7	8689	8689	True
NUDT8	6164	6164	True
NUDT9	829	829	True
NUF2	2118	2118	True
NUFIP1	9069	9069	True
NUFIP2	6451	6451	True
NUMA1	4264	4264	True
NUMB	7468	7468	True
NUMBL	8467	8467	True
NUP107	9744	9744	True
NUP133	9325	9325	True
NUP153	10868	10868	True
NUP155	7371	7371	True
NUP160	6507	6507	True
NUP188	7613	7613	True
NUP205	5483	5483	True
NUP210	5957	5957	True
NUP210L	10511	10511	True
NUP214	4056	4056	True
NUP35	10722	10722	True
NUP37	10962	10962	True
NUP43	9667	9667	True
NUP50	9888	9888	True
NUP54	11089	11089	True
NUP62	8938	8938	True
NUP62CL	2905	2905	True
NUP85	7264	7264	True
NUP88	4840	4840	True
NUP93	8764	8764	True
NUP98	7267	7267	True
NUPL1	13985	13985	True
NUPL2	11741	11741	True
NUPR1	2496	2496	True
NUS1	8374	8374	True
NUSAP1	7918	7918	True
NUTF2	10124	10124	True
NUTM2A-AS1	12901	12901	True
NUTM2B	14943	14943	True
NUTM2B-AS1	12474	12474	True
NUTM2G	13994	13994	True
NVL	1406	1406	True
NWD1	14635	14635	True
NXF1	7016	7016	True
NXN	3358	3358	True
NXNL2	192	192	True
NXPE3	1352	1352	True
NXPH1	1847	1847	True
NXPH3	13124	13124	True
NXPH4	755	755	True
NXT1	8751	8751	True
NXT2	5241	5241	True
NYNRIN	3256	3256	True
OAF	753	753	True
OARD1	5682	5682	True
OAS1	2521	2521	True
OAS2	1717	1717	True
OAS3	976	976	True
OASL	1370	1370	True
OAT	8317	8317	True
OAZ1	5335	5335	True
OAZ2	8177	8177	True
OAZ3	4447	4447	True
OBFC1	13297	13297	True
OBSCN	1618	1618	True
OBSL1	1031	1031	True
OCEL1	4148	4148	True
OCIAD1	3717	3717	True
OCIAD2	658	658	True
OCLM	14651	14651	True
OCLN	10755	10755	True
OCRL	932	932	True
ODC1	3252	3252	True
ODF2	7976	7976	True
ODF2L	822	822	True
ODF3B	11431	11431	True
OFD1	5872	5872	True
OGDH	8279	8279	True
OGDHL	12906	12906	True
OGFOD1	5517	5517	True
OGFOD2	7449	7449	True
OGFOD3	10303	10303	True
OGFR	5014	5014	True
OGFRL1	2019	2019	True
OGFRP1	12938	12938	True
OGG1	8053	8053	True
OGN	12026	12026	True
OGT	9947	9947	True
OIP5	4229	4229	True
OIP5-AS1	13997	13997	True
OLA1	3805	3805	True
OLFM1	583	583	True
OLFM2	216	216	True
OLFML2A	1048	1048	True
OLFML2B	11124	11124	True
OLFML3	2818	2818	True
OLIG1	14876	14876	True
OLMALINC	13046	13046	True
OLR1	12143	12143	True
OMA1	4614	4614	True
OMD	13636	13636	True
OMG	14960	14960	True
ONECUT1	11354	11354	True
ONECUT2	11522	11522	True
OOEP	8052	8052	True
OPA1	7361	7361	True
OPA3	10804	10804	True
OPHN1	6263	6263	True
OPLAH	3501	3501	True
OPN1SW	14595	14595	True
OPN3	624	624	True
OPRL1	3348	3348	True
OPTN	9000	9000	True
OR2A1-AS1	12876	12876	True
OR4D9	14728	14728	True
OR52N5	15235	15235	True
OR8G1	14052	14052	True
OR8G5	14757	14757	True
ORAI1	4306	4306	True
ORAI2	1445	1445	True
ORAI3	1800	1800	True
ORAOV1	12294	12294	True
ORC1	5903	5903	True
ORC2	3525	3525	True
ORC3	9330	9330	True
ORC4	7921	7921	True
ORC5	2286	2286	True
ORC6	6421	6421	True
ORMDL1	10486	10486	True
ORMDL2	8733	8733	True
ORMDL3	6341	6341	True
OS9	4925	4925	True
OSBP	6557	6557	True
OSBP2	10950	10950	True
OSBPL10	10013	10013	True
OSBPL10-AS1	15223	15223	True
OSBPL11	7141	7141	True
OSBPL1A	1954	1954	True
OSBPL2	3366	3366	True
OSBPL3	13963	13963	True
OSBPL5	1100	1100	True
OSBPL6	1162	1162	True
OSBPL7	9994	9994	True
OSBPL8	4268	4268	True
OSBPL9	2749	2749	True
OSCAR	14836	14836	True
OSCP1	4576	4576	True
OSER1	7338	7338	True
OSGEP	10810	10810	True
OSGEPL1	8948	8948	True
OSGEPL1-AS1	14870	14870	True
OSGIN1	6274	6274	True
OSGIN2	5577	5577	True
OSMR	4186	4186	True
OSMR-AS1	14916	14916	True
OSR2	2530	2530	True
OST4	1984	1984	True
OSTC	5094	5094	True
OSTF1	1835	1835	True
OSTM1	9470	9470	True
OTOA	14673	14673	True
OTOGL	13152	13152	True
OTUB1	5936	5936	True
OTUB2	10876	10876	True
OTUD1	5618	5618	True
OTUD3	9287	9287	True
OTUD4	7129	7129	True
OTUD5	5785	5785	True
OTUD6B	10346	10346	True
OTUD6B-AS1	12698	12698	True
OTUD7A	12288	12288	True
OTUD7B	7469	7469	True
OTULIN	8535	8535	True
OTX1	10276	10276	True
OVCA2	15153	15153	True
OVGP1	4253	4253	True
OVOL1	3170	3170	True
OVOL2	962	962	True
OVOL3	13515	13515	True
OXA1L	10146	10146	True
OXCT1	1480	1480	True
OXCT2	15185	15185	True
OXLD1	8680	8680	True
OXNAD1	7164	7164	True
OXR1	8980	8980	True
OXSM	8736	8736	True
OXSR1	9111	9111	True
OXTR	7376	7376	True
P2RX2	13216	13216	True
P2RX4	190	190	True
P2RX5	320	320	True
P2RX7	11261	11261	True
P2RY1	11255	11255	True
P2RY10	13648	13648	True
P2RY11	8389	8389	True
P2RY12	13975	13975	True
P2RY14	13684	13684	True
P2RY2	307	307	True
P2RY6	508	508	True
P3H1	12067	12067	True
P3H2	11661	11661	True
P3H3	14229	14229	True
P3H4	12052	12052	True
