gene	resistance_datasets_testable	resistance_up_count	resistance_down_count	resistance_fdr05_count	resistance_nominal_p05_count	resistance_top10pct_count	resistance_top20pct_count	resistance_median_percentile	resistance_direction_consensus
AC002116.8	2	1	1	0	0	0	0	0.5574320213241517	mixed
CEBPA-AS1	2	1	1	0	0	0	0	0.5572129114794059	mixed
SNORA61	2	1	1	0	0	0	0	0.5568519343544096	mixed
ABCA6	2	1	1	0	1	0	0	0.5565737689903152	mixed
DFNB31	2	1	1	0	1	0	0	0.5564101457639503	mixed
FSIP2-AS1	2	1	1	0	1	0	0	0.5558067452691329	mixed
SNORD13	2	1	1	0	0	0	0	0.5545760622176301	mixed
RP11-10C24.1	2	1	1	0	1	0	0	0.5543397671881473	mixed
B3GLCT	2	1	1	0	0	0	0	0.5539319140476695	mixed
LIMD1-AS1	2	1	1	0	0	0	0	0.5532471806269601	mixed
AC004477.1	2	1	1	0	0	0	0	0.5530277133429441	mixed
PIGY	2	1	1	0	0	0	0	0.5529966678491567	mixed
XKR9	2	1	1	0	0	0	0	0.5522534618409892	mixed
CDH13	2	1	1	0	0	0	0	0.5508737753379298	mixed
FAM83E	2	1	1	0	0	0	0	0.5505307187350456	mixed
RP13-890H12.2	2	1	1	0	1	0	0	0.5496688965048975	mixed
ADGRE2	2	1	1	0	0	0	0	0.5495878126457933	mixed
DLG1-AS1	2	1	1	0	0	0	0	0.5493260316180724	mixed
CTD-2587H24.14	2	1	1	0	0	0	0	0.5476979882794821	mixed
STAG3L4	2	1	1	0	0	0	0	0.5465303172527304	mixed
RP11-38L15.3	2	1	1	0	1	0	0	0.5464974193227938	mixed
FLVCR1-AS1	2	1	1	0	1	0	0	0.5462686995408963	mixed
ABCA11P	2	1	1	0	0	0	0	0.5462546558966791	mixed
AL391839.1	2	1	1	0	0	0	0	0.5458858744739898	mixed
B4GALT1-AS1	2	1	1	0	1	0	0	0.545481958488716	mixed
ATP5B	2	1	1	0	0	0	0	0.5451676475786563	mixed
FAM63B	2	1	1	0	0	0	0	0.5450090981131344	mixed
RP11-395A13.2	2	1	1	0	1	0	0	0.5443069209448725	mixed
CTC-435M10.3	2	1	1	0	1	0	0	0.5439083903084232	mixed
SLC5A10	2	1	1	0	0	0	0	0.5422231867621523	mixed
CUBN	2	1	1	0	1	0	0	0.54189679719847	mixed
RP11-1275H24.2	2	1	1	0	0	0	0	0.5414498222104898	mixed
VWA7	2	1	1	0	0	0	0	0.5414271141168375	mixed
AC133528.2	2	1	1	0	1	0	0	0.5411654875804516	mixed
CELF6	2	1	1	0	1	0	0	0.540061144028427	mixed
PCDHB10	2	1	1	0	0	0	0	0.539010502069047	mixed
C1orf147	2	1	1	0	1	0	0	0.5383275999811311	mixed
TMEM51-AS1	2	1	1	0	1	0	0	0.5379928854460789	mixed
DISP2	2	1	1	0	0	0	0	0.5368691299636785	mixed
CTD-2649C14.2	2	1	1	0	1	0	0	0.5367315082142712	mixed
RP11-192H23.4	2	1	1	0	1	0	0	0.5343592303679561	mixed
RP13-582O9.7	2	1	1	0	0	0	0	0.5342891760314074	mixed
LINS	2	1	1	0	0	0	0	0.5326194333780361	mixed
PSMA3-AS1	2	1	1	0	0	0	0	0.5317793462536956	mixed
LINC00667	2	1	1	0	1	0	0	0.5314567470762289	mixed
PMS2P1	2	1	1	0	0	0	0	0.5312237056714387	mixed
RP11-22B23.1	2	1	1	0	0	0	0	0.5310892825311437	mixed
FAR1-IT1	2	1	1	0	0	0	0	0.5310318849078561	mixed
ATP5H	2	1	1	0	0	0	0	0.5309898525215653	mixed
DDX26B	2	1	1	0	0	0	0	0.5308821929869016	mixed
FAM218A	2	1	1	0	0	0	0	0.5301535752864742	mixed
TMPRSS9	2	1	1	0	0	0	0	0.5262560304577052	mixed
RP11-473I1.9	2	1	1	0	0	0	0	0.5259386865082937	mixed
USHBP1	2	1	1	0	1	0	0	0.5258700898938212	mixed
SC22CB-1E7.1	2	1	1	0	0	0	0	0.5250993808442173	mixed
SPCS2P4	2	1	1	0	1	0	0	0.5250667211771851	mixed
RP11-263K19.6	2	1	1	0	0	0	0	0.5248380833375565	mixed
MYO7A	2	1	1	0	0	0	0	0.5247857115863409	mixed
TRIM17	2	1	1	0	0	0	0	0.52445696069954	mixed
AC002116.7	2	1	1	0	0	0	0	0.5238755869272582	mixed
BBS12	2	1	1	0	0	0	0	0.5237788778025886	mixed
COL28A1	2	1	1	0	0	0	0	0.5237171465006316	mixed
ZNF578	2	1	1	0	0	0	0	0.5231638808507972	mixed
AC007292.3	2	1	1	0	1	0	0	0.5226648290879656	mixed
SNORA23	2	1	1	0	0	0	0	0.5223792505030624	mixed
RNFT1P3	2	1	1	0	1	0	0	0.521928547854411	mixed
LINC01424	2	1	1	0	0	0	0	0.5211319240915393	mixed
TP53TG5	2	1	1	0	0	0	0	0.520329202957486	mixed
FAM41C	2	1	1	0	0	0	0	0.5198987307518654	mixed
RP1-178F15.5	2	1	1	0	0	0	0	0.519045156997605	mixed
LUZP6	2	1	1	0	0	0	0	0.5175711050885645	mixed
CHURC1-FNTB	2	1	1	0	0	0	0	0.5173862584580179	mixed
RP4-697K14.15	2	1	1	0	0	0	0	0.517083639356191	mixed
CTD-3092A11.2	2	1	1	0	0	0	0	0.5170498551891014	mixed
KLLN	2	1	1	0	0	0	0	0.5165128130229713	mixed
RNVU1-18	2	1	1	0	0	0	0	0.5159586085648076	mixed
RP11-1148L6.8	2	1	1	0	0	0	0	0.5152976231447325	mixed
STXBP5L	2	1	1	0	0	0	0	0.515083237032147	mixed
RP11-626G11.4	2	1	1	0	1	0	0	0.5146104578001097	mixed
RP1-228P16.1	2	1	1	0	1	0	0	0.514534458236799	mixed
RP11-223I10.1	2	1	1	0	0	0	0	0.5145080123150405	mixed
SGK223	2	1	1	0	0	0	0	0.5138164901630197	mixed
MXRA5	2	1	1	0	0	0	0	0.5136782920148417	mixed
COL21A1	2	1	1	0	0	0	0	0.5126288075865136	mixed
DIAPH2-AS1	2	1	1	0	0	0	0	0.5119494474832758	mixed
ZNF625-ZNF20	2	1	1	0	0	0	0	0.5116330337776116	mixed
FOXH1	2	1	1	0	0	0	0	0.5115323998470075	mixed
CFAP221	2	1	1	0	0	0	0	0.5113331723195238	mixed
BDKRB1	2	1	1	0	0	0	0	0.5111678485253136	mixed
CTD-2006C1.2	2	1	1	0	0	0	0	0.5082811587998307	mixed
AC100830.4	2	1	1	0	0	0	0	0.5082537547838527	mixed
TKFC	2	1	1	0	0	0	0	0.5080886892125811	mixed
CTD-3214H19.6	2	1	1	0	0	0	0	0.5080104770124202	mixed
AP003068.23	2	1	1	0	1	0	0	0.507935584300063	mixed
CLEC4A	2	1	1	0	0	0	0	0.5078492804140333	mixed
SNORD17	2	1	1	0	0	0	0	0.5060623373918709	mixed
LINC00937	2	1	1	0	0	0	0	0.5054284083064855	mixed
RP11-644F5.11	2	1	1	0	0	0	0	0.5036001461850075	mixed
AC004057.1	2	1	1	0	0	0	0	0.5031120009621284	mixed
P2RY14	2	1	1	0	0	0	0	0.5026933364127346	mixed
AC022819.1	2	1	1	0	0	0	0	0.5024211486679642	mixed
RP11-589N15.2	2	1	1	0	0	0	0	0.5022412773715542	mixed
LDAH	2	1	1	0	0	0	0	0.5009627822349585	mixed
HEPHL1	2	1	1	0	0	0	0	0.5005264242043327	mixed
PPP4R3B	2	1	1	0	0	0	0	0.5003039137500623	mixed
PPP4R3A	2	1	1	0	0	0	0	0.49974340624001595	mixed
STPG2	2	1	1	0	0	0	0	0.49915422394032594	mixed
RPL7P9	2	1	1	0	0	0	0	0.49819883707532153	mixed
RNU6-914P	2	1	1	0	0	0	0	0.4972120088537991	mixed
SPARCL1	2	1	1	0	0	0	0	0.4970041658265347	mixed
SMAD5-AS1	2	1	1	0	1	0	0	0.4965689864461199	mixed
FAM103A1	2	1	1	0	0	0	0	0.4964890334770727	mixed
COMMD3-BMI1	2	1	1	0	0	0	0	0.496415343425091	mixed
ATP5I	2	1	1	0	0	0	0	0.49626753848198035	mixed
ATP5J	2	1	1	0	0	0	0	0.49596894337587516	mixed
MYH7B	2	1	1	0	0	0	0	0.495926998203365	mixed
RP11-434E6.4	2	1	1	0	0	0	0	0.49550562413913346	mixed
AC073415.2	2	1	1	0	0	0	0	0.49526520678320624	mixed
YWHAZP3	2	1	1	0	0	0	0	0.49300576344099034	mixed
TUSC8	2	1	1	0	0	0	0	0.4928735010552904	mixed
RPL32P3	2	1	1	0	0	0	0	0.49273319319944725	mixed
STAG3L5P	2	1	1	0	0	0	0	0.4926421969403009	mixed
KIAA1919	2	1	1	0	0	0	0	0.4924929624197627	mixed
RP11-101E13.5	2	1	1	0	0	0	0	0.4916938046854338	mixed
RP11-577H5.1	2	1	1	0	0	0	0	0.4912677780055352	mixed
URB1-AS1	2	1	1	0	1	0	0	0.4911914592222014	mixed
AC105339.3	2	1	1	0	0	0	0	0.49082563817718994	mixed
ZNF286B	2	1	1	0	0	0	0	0.49078785474383957	mixed
C11orf63	2	1	1	0	1	0	0	0.49066158548961264	mixed
LNX1-AS1	2	1	1	0	0	0	0	0.49028887564165613	mixed
CTC-479C5.10	2	1	1	0	0	0	0	0.4900421737947615	mixed
CCDC175	2	1	1	0	1	0	0	0.488529641645865	mixed
CYP1B1-AS1	2	1	1	0	0	0	0	0.48743357639802587	mixed
TMEM158	2	1	1	0	0	0	0	0.4871548024926489	mixed
METTL13	2	1	1	0	0	0	0	0.48675386710779345	mixed
RP11-465B22.8	2	1	1	0	0	0	0	0.48660252730127296	mixed
GBP4	2	1	1	0	0	0	0	0.4863400363982069	mixed
ATP10D	2	1	1	0	1	0	0	0.4849613093083737	mixed
SULT1A3	2	1	1	0	0	0	0	0.4844061250700964	mixed
SPDYE5	2	1	1	0	1	0	0	0.48437693212020894	mixed
RP11-435O5.2	2	1	1	0	0	0	0	0.4834123168558777	mixed
AC004540.5	2	1	1	0	0	0	0	0.4823799577278745	mixed
RP11-613M10.6	2	1	1	0	0	0	0	0.4811451356421891	mixed
DIRAS2	2	1	1	0	0	0	0	0.48113994028069007	mixed
RP11-33O4.1	2	1	1	0	1	0	0	0.48006810789250276	mixed
RP11-358L22.3	2	1	1	0	0	0	0	0.4783883934953471	mixed
VGLL1	2	1	1	0	0	0	0	0.4783505979390385	mixed
PCDHGA2	2	1	1	0	0	0	0	0.4771061570916495	mixed
AP000251.3	2	1	1	0	0	0	0	0.4760882903993664	mixed
C11orf98	2	1	1	0	0	0	0	0.4760548118367705	mixed
FAM177B	2	1	1	0	1	0	0	0.4746821097413173	mixed
RP11-977G19.10	2	1	1	0	0	0	0	0.47436823393231864	mixed
LCAT	2	1	1	0	0	0	0	0.47410612834882293	mixed
CRIP1	2	1	1	0	0	0	0	0.4739653270544665	mixed
RP4-635E18.6	2	1	1	0	0	0	0	0.4734286863998778	mixed
UPK3BL	2	1	1	0	0	0	0	0.4731065990756408	mixed
RTEL1-TNFRSF6B	2	1	1	0	1	0	0	0.47310469423305446	mixed
SNORA57	2	1	1	0	0	0	0	0.47272896245707796	mixed
EEF2KMT	2	1	1	0	0	0	0	0.4725684811712449	mixed
AC098973.2	2	1	1	0	1	0	0	0.47242442590616174	mixed
CLIP1-AS1	2	1	1	0	1	0	0	0.47186806727776437	mixed
CNTN5	2	1	1	0	0	0	0	0.47143992761703896	mixed
LINC01166	2	1	1	0	0	0	0	0.4711847951017276	mixed
PPP1R14BP3	2	1	1	0	1	0	0	0.47105801462203056	mixed
RP11-548H3.1	2	1	1	0	1	0	0	0.47089872389413867	mixed
MSH4	2	1	1	0	0	0	0	0.4706445740524778	mixed
RP11-407N17.5	2	1	1	0	1	0	0	0.46964187446595695	mixed
PLB1	2	1	1	0	0	0	0	0.46956079311549687	mixed
CTD-3131K8.2	2	1	1	0	0	0	0	0.46937357656824263	mixed
FGF7	2	1	1	0	0	0	0	0.4684899099506613	mixed
ENHO	2	1	1	0	0	0	0	0.4680755206516317	mixed
RPL17-C18orf32	2	1	1	0	0	0	0	0.4672778589216347	mixed
C9orf24	2	1	1	0	0	0	0	0.4660470125715535	mixed
TUG1_1	2	1	1	0	0	0	0	0.4656128537920487	mixed
MRPS17	2	1	1	0	0	0	0	0.46476942614017314	mixed
NUCB1-AS1	2	1	1	0	0	0	0	0.4647597163553729	mixed
PKD1P1	2	1	1	0	0	0	0	0.4638823982207686	mixed
FAM86C2P	2	1	1	0	0	0	0	0.4636783392798207	mixed
FAM21A	2	1	1	0	0	0	0	0.46363439175010285	mixed
RP11-109N23.6	2	1	1	0	0	0	0	0.462662792184069	mixed
AC138035.2	2	1	1	0	0	0	0	0.461696634845332	mixed
CALML3-AS1	2	1	1	0	0	0	0	0.4615736930920801	mixed
RP1-267D11.6	2	1	1	0	1	0	0	0.4612261878918574	mixed
RP3-439F8.1	2	1	1	0	0	0	0	0.46079698689453175	mixed
RP5-1033H22.2	2	1	1	0	0	0	0	0.4599984468788442	mixed
RP13-753N3.3	2	1	1	0	0	0	0	0.4599881549298863	mixed
FAM225A	2	1	1	0	0	0	0	0.4599874149281669	mixed
UBE2FP1	2	1	1	0	0	0	0	0.4598159362332828	mixed
H3F3AP4	2	1	1	0	0	0	0	0.4591793494388972	mixed
IKZF3	2	1	1	0	0	0	0	0.457278215034099	mixed
RP13-104F24.1	2	1	1	0	0	0	0	0.457190589144742	mixed
AC100830.3	2	1	1	0	0	0	0	0.456817613214537	mixed
RP11-510N19.5	2	1	1	0	1	0	0	0.45668011024134647	mixed
C17orf59	2	1	1	0	0	0	0	0.45665997009233256	mixed
RP11-206L10.2	2	1	1	0	0	0	0	0.45570319325239456	mixed
SUV420H2	2	1	1	0	0	0	0	0.45562641964980644	mixed
SNU13	2	1	1	0	0	0	0	0.4546716300927718	mixed
RP11-274B21.3	2	1	1	0	0	0	0	0.4545248936830579	mixed
RPL15P3	2	1	1	0	0	0	0	0.4540949022580012	mixed
CTC-338M12.4	2	1	1	0	0	0	0	0.45337267318624574	mixed
AC002044.1	2	1	1	0	0	0	0	0.4529177181250659	mixed
REN	2	1	1	0	0	0	0	0.4527091965994928	mixed
ACTN1-AS1	2	1	1	0	1	0	0	0.4509401673365908	mixed
RP11-342M1.3	2	1	1	0	0	0	0	0.4505874567313305	mixed
SMCR5	2	1	1	0	0	0	0	0.44891869372562476	mixed
LGALS2	2	1	1	0	0	0	0	0.44827626298620354	mixed
LSM12P1	2	1	1	0	0	0	0	0.4479886438100684	mixed
MN1	2	1	1	0	0	0	0	0.4479358692070282	mixed
RP11-171I2.5	2	1	1	0	1	0	0	0.4476613247871329	mixed
UPP2	2	1	1	0	0	0	0	0.4475964362501178	mixed
BNC1	2	1	1	0	1	0	0	0.44678523627653555	mixed
OTUD7A	2	1	1	0	0	0	0	0.44641954697484965	mixed
ZDHHC2	2	1	1	0	0	0	0	0.44439257835004575	mixed
ADGRG2	2	1	1	0	0	0	0	0.44380569503145456	mixed
HEXA-AS1	2	1	1	0	0	0	0	0.4435928651974314	mixed
RP11-315I20.1	2	1	1	0	1	0	0	0.44324119492502534	mixed
CTC-205M6.1	2	1	1	0	0	0	0	0.4429383980715076	mixed
LINC00304	2	1	1	0	0	0	0	0.4420645896696769	mixed
AC011997.1	2	1	1	0	0	0	0	0.4416392816374763	mixed
C19orf71	2	1	1	0	0	0	0	0.44106051711725247	mixed
CTD-2517M22.14	2	1	1	0	0	0	0	0.44088592577240676	mixed
SLIT3	2	1	1	0	1	0	0	0.4407896689305714	mixed
STAG3	2	1	1	0	1	0	0	0.4393901475144498	mixed
GUSBP2	2	1	1	0	0	0	0	0.4393801659873022	mixed
DDX12P	2	1	1	0	0	0	0	0.4393203405671968	mixed
ZMIZ1-AS1	2	1	1	0	0	0	0	0.4391646270771752	mixed
MRPS31P4	2	1	1	0	0	0	0	0.43913435178748866	mixed
SOX5	2	1	1	0	0	0	0	0.4390118098478305	mixed
ZBTB20	2	1	1	0	0	0	0	0.4389677170663926	mixed
AC006011.4	2	1	1	0	1	0	0	0.43823274982874066	mixed
CREG2	2	1	1	0	1	0	0	0.4374397730609988	mixed
NTNG1	2	1	1	0	1	0	0	0.4372115946267042	mixed
MYLK3	2	1	1	0	0	0	0	0.4360974181914527	mixed
RP11-481J2.3	2	1	1	0	1	0	0	0.4357907996229143	mixed
DGKB	2	1	1	0	0	0	0	0.43553018573775437	mixed
GDF5	2	1	1	0	1	0	0	0.4353831320274869	mixed
RP11-295P9.3	2	1	1	0	1	0	0	0.43530500677347406	mixed
ASB16	2	1	1	0	1	0	0	0.43498033535764363	mixed
CH17-258A22.4	2	1	1	0	1	0	0	0.43492780003665965	mixed
RNF150	2	1	1	0	0	0	0	0.43477533369191523	mixed
SPTBN5	2	1	1	0	0	0	0	0.4345601515858416	mixed
LINC00562	2	1	1	0	0	0	0	0.43427112583724814	mixed
RP11-298J20.4	2	1	1	0	1	0	0	0.4338468667923787	mixed
SCG5	2	1	1	0	0	0	0	0.433725382630739	mixed
ENDOU	2	1	1	0	0	0	0	0.43332999639201886	mixed
CCDC171	2	1	1	0	0	0	0	0.43261291986439476	mixed
C19orf68	2	1	1	0	0	0	0	0.43254040321143095	mixed
RP11-675F6.3	2	1	1	0	0	0	0	0.4318956990898357	mixed
RSPH9	2	1	1	0	1	0	0	0.43152519970141046	mixed
RP5-1125A11.6	2	1	1	0	0	0	0	0.4307197897134466	mixed
LINC01277	2	1	1	0	0	0	0	0.430708277441395	mixed
VWA8-AS1	2	1	1	0	1	0	0	0.43045159417640344	mixed
C16orf13	2	1	1	0	0	0	0	0.42990272696306575	mixed
USP12-AS1	2	1	1	0	0	0	0	0.4295305675359461	mixed
TMEM206	2	1	1	0	1	0	0	0.42918724237035527	mixed
APC2	2	1	1	0	1	0	0	0.42913786984683444	mixed
AC074212.6	2	1	1	0	0	0	0	0.4290308637446305	mixed
LINC01122	2	1	1	0	1	0	0	0.4288387833331305	mixed
WASH2P	2	1	1	0	1	0	0	0.42871950455435126	mixed
CFL1P5	2	1	1	0	1	0	0	0.4286706984784203	mixed
SELO	2	1	1	0	0	0	0	0.4284836217575129	mixed
CFAP53	2	1	1	0	0	0	0	0.4282702274121306	mixed
MINOS1	2	1	1	0	0	0	0	0.42818455642885	mixed
RP11-535M15.1	2	1	1	0	0	0	0	0.4281549336683637	mixed
CTD-2291D10.4	2	1	1	0	0	0	0	0.42747274284978054	mixed
C21orf2	2	1	1	0	0	0	0	0.42740620320623707	mixed
CCDC62	2	1	1	0	0	0	0	0.4272852660374534	mixed
ERCC6-PGBD3	2	1	1	0	0	0	0	0.42725136887711607	mixed
LINC00152	2	1	1	0	0	0	0	0.4271455448492728	mixed
LRRC17	2	1	1	0	0	0	0	0.4271115860959719	mixed
EIF4EP2	2	1	1	0	0	0	0	0.42666086767533823	mixed
RP1-267L14.6	2	1	1	0	0	0	0	0.4257124829843727	mixed
GHRL	2	1	1	0	0	0	0	0.42565202693331583	mixed
TNFAIP3	2	1	1	0	0	0	0	0.4249497455027691	mixed
YBX1P1	2	1	1	0	0	0	0	0.42472147696779317	mixed
AC104667.3	2	1	1	0	0	0	0	0.4242574063834792	mixed
RP11-191L9.4	2	1	1	0	0	0	0	0.4238265665407781	mixed
RP11-345P4.9	2	1	1	0	0	0	0	0.4233219710922803	mixed
RP11-386G11.10	2	1	1	0	0	0	0	0.4232412529149385	mixed
YBX1P10	2	1	1	0	0	0	0	0.42312099318063834	mixed
SYT2	2	1	1	0	0	0	0	0.4230983424684323	mixed
NARFL	2	1	1	0	0	0	0	0.4226995703955946	mixed
UCKL1-AS1	2	1	1	0	0	0	0	0.4223985148830344	mixed
HOXA1	2	1	1	0	0	0	0	0.42230176700966787	mixed
RP11-123K3.4	2	1	1	0	0	0	0	0.4210782518411167	mixed
TTC3-AS1	2	1	1	0	0	0	0	0.4209891931714308	mixed
AP000350.6	2	1	1	0	1	0	0	0.4209666308698261	mixed
RP11-762I7.5	2	1	1	0	1	0	0	0.42046662087984815	mixed
RP11-793H13.10	2	1	1	0	0	0	0	0.42012438962464643	mixed
RP11-108K3.1	2	1	1	0	0	0	0	0.41996378151720265	mixed
SCARNA22	2	1	1	0	1	0	0	0.4198764134095876	mixed
GP1BA	2	1	1	0	0	0	0	0.4193597776407589	mixed
SERPINI1	2	1	1	0	0	0	0	0.4192303544056165	mixed
RTN1	2	1	1	0	0	0	0	0.4187686433273664	mixed
WASH5P	2	1	1	0	0	0	0	0.41808907981857724	mixed
EFEMP2	2	1	1	0	0	0	0	0.41801796149318476	mixed
TMEM2	2	1	1	0	0	0	0	0.4176639860198926	mixed
LRRC9	2	1	1	0	1	0	0	0.41760032340230885	mixed
SLFNL1-AS1	2	1	1	0	0	0	0	0.4166924479639056	mixed
KCTD16	2	1	1	0	1	0	0	0.41616202721013773	mixed
AP006261.1	2	1	1	0	0	0	0	0.4159548030043359	mixed
PTCHD2	2	1	1	0	0	0	0	0.41595088456048807	mixed
ADGRF3	2	1	1	0	0	0	0	0.4158007347162351	mixed
FAM66D	2	1	1	0	0	0	0	0.4147199094558494	mixed
TCEB1	2	1	1	0	0	0	0	0.41457862511966714	mixed
CTD-2192J16.22	2	1	1	0	0	0	0	0.4144186473373679	mixed
NCALD	2	1	1	0	1	0	0	0.4139453130076297	mixed
FALEC	2	1	1	0	0	0	0	0.41388646597939704	mixed
RNU6-6P	2	1	1	0	0	0	0	0.4136144974278952	mixed
KIAA1683	2	1	1	0	0	0	0	0.4134960164711524	mixed
IDI2-AS1	2	1	1	0	0	0	0	0.41336856285291135	mixed
OSGEPL1-AS1	2	1	1	0	0	0	0	0.41264968276901104	mixed
CTD-2619J13.14	2	1	1	0	0	0	0	0.41263461917141486	mixed
DDTL	2	1	1	0	0	0	0	0.41263026118806206	mixed
DPP9-AS1	2	1	1	0	0	0	0	0.41220549455874217	mixed
CH17-472G23.4	2	1	1	0	1	0	0	0.4118743184609376	mixed
KCNG2	2	1	1	0	0	0	0	0.41176111124767045	mixed
CDC42-IT1	2	1	1	0	0	0	0	0.41110487260091555	mixed
CCDC176	2	1	1	0	0	0	0	0.4106824757255484	mixed
RP4-769N13.6	2	1	1	0	0	0	0	0.4096238698585324	mixed
AP001107.1	2	1	1	0	1	0	0	0.40954886726716533	mixed
TRGC2	2	1	1	0	0	0	0	0.40944960764781063	mixed
RP11-261P9.4	2	1	1	0	0	0	0	0.40943542911401243	mixed
CARD8-AS1	2	1	1	0	0	0	0	0.4093011777469142	mixed
AC142472.6	2	1	1	0	1	0	0	0.40914711335036213	mixed
RP11-561C5.4	2	1	1	0	0	0	0	0.40904560200715695	mixed
MST1P2	2	1	1	0	0	0	0	0.40896158596865967	mixed
RP11-115C21.2	2	1	1	0	0	0	0	0.4085961839611497	mixed
FAM20A	2	1	1	0	0	0	0	0.40813078713859385	mixed
FRMPD1	2	1	1	0	1	0	0	0.4080447959569128	mixed
FAM220A	2	1	1	0	0	0	0	0.4075916574702228	mixed
TRIM60P18	2	1	1	0	0	0	0	0.4074432726279793	mixed
RP11-20I23.8	2	1	1	0	0	0	0	0.4074347405468247	mixed
RP11-452L6.1	2	1	1	0	0	0	0	0.4070740205944874	mixed
TNFSF10	2	1	1	0	0	0	0	0.40700599782307323	mixed
TBC1D3B	2	1	1	0	0	0	0	0.4067833940588577	mixed
C6orf48	2	1	1	0	0	0	0	0.40546478537302766	mixed
ERBB2IP	2	1	1	0	0	0	0	0.4053620184221348	mixed
MARCH10	2	1	1	0	0	0	0	0.40523052822232974	mixed
DAAM2	2	1	1	0	0	0	0	0.40513623519978625	mixed
FAM127B	2	1	1	0	0	0	0	0.40509237414991195	mixed
FAM96A	2	1	1	0	0	0	0	0.4049525075216699	mixed
SEMA3F-AS1	2	1	1	0	0	0	0	0.40463548585883535	mixed
CDIP1	2	1	1	0	0	0	0	0.40378718656248974	mixed
RP4-545L17.11	2	1	1	0	0	0	0	0.4031485610811538	mixed
CTD-2619J13.9	2	1	1	0	0	0	0	0.40311556355984446	mixed
PM20D1	2	1	1	0	0	0	0	0.4029953216818718	mixed
RP11-74C13.4	2	1	1	0	0	0	0	0.4026933503470696	mixed
LINC01410	2	1	1	0	1	0	0	0.4022626125714788	mixed
RP11-65L3.2	2	1	1	0	0	0	0	0.40138836803021116	mixed
MITF	2	1	1	0	0	0	0	0.4005165871011735	mixed
TEN1-CDK3	2	1	1	0	0	0	0	0.40028284202009623	mixed
LINC01569	2	1	1	0	0	0	0	0.40027922183268416	mixed
KB-1572G7.2	2	1	1	0	1	0	0	0.3997624001974682	mixed
RP11-87C12.5	2	1	1	0	1	0	0	0.39960055917404214	mixed
RP11-79N23.1	2	1	1	0	0	0	0	0.39953922223424043	mixed
RP11-463D19.2	2	1	1	0	0	0	0	0.39895038383019343	mixed
MORF4L1P1	2	1	1	0	0	0	0	0.398706237470712	mixed
CTC-1337H24.4	2	1	1	0	0	0	0	0.39867852963801437	mixed
FTH1P2	2	1	1	0	0	0	0	0.39866488814123924	mixed
GAS2	2	1	1	0	0	0	0	0.39833734130387555	mixed
C19orf52	2	1	1	0	0	0	0	0.3981092287921432	mixed
RAB30-AS1	2	1	1	0	0	0	0	0.3978882393178167	mixed
RP11-212P7.2	2	1	1	0	0	0	0	0.39715874763974746	mixed
SNHG14	2	1	1	0	0	0	0	0.39614649807122637	mixed
CXorf23	2	1	1	0	0	0	0	0.39612930817781317	mixed
RP11-319G6.1	2	1	1	0	0	0	0	0.39499606046784747	mixed
CNTNAP3	2	1	1	0	0	0	0	0.3948536786921123	mixed
ITIH6	2	1	1	0	0	0	0	0.3946015983981234	mixed
CTBP1-AS2	2	1	1	0	1	0	0	0.3945599574101906	mixed
PDDC1	2	1	1	0	0	0	0	0.39447865176981434	mixed
KB-68A7.1	2	1	1	0	0	0	0	0.3943838987728074	mixed
TIMM10B	2	1	1	0	1	0	0	0.3943061793013726	mixed
ANGPT2	2	1	1	0	0	0	0	0.3940531720527384	mixed
RP11-468E2.11	2	1	1	0	0	0	0	0.393828390701746	mixed
CTD-2349P21.9	2	1	1	0	0	0	0	0.3937807658551356	mixed
AL163953.3	2	1	1	0	1	0	0	0.3932573602436787	mixed
DPY19L2	2	1	1	0	0	0	0	0.3930353019998615	mixed
DEPDC1-AS1	2	1	1	0	1	0	0	0.3928121127154782	mixed
CTD-3184A7.4	2	1	1	0	0	0	0	0.39273826857750993	mixed
RP11-384K6.6	2	1	1	0	0	0	0	0.3926749372889514	mixed
ITCH-AS1	2	1	1	0	0	0	0	0.39253692403877155	mixed
RP11-96C23.14	2	1	1	0	0	0	0	0.39207206658653976	mixed
DHFRL1	2	1	1	0	1	0	0	0.3917549021016805	mixed
RP11-611O2.3	2	1	1	0	0	0	0	0.39161047696199414	mixed
RP11-228B15.4	2	1	1	0	0	0	0	0.39155209498646937	mixed
AC074212.5	2	1	1	0	0	0	0	0.39149219140604613	mixed
ADD3-AS1	2	1	1	0	0	0	0	0.39123901795934457	mixed
CRYAB	2	1	1	0	0	0	0	0.3902843636249949	mixed
CROCCP3	2	1	1	0	0	0	0	0.39024929359461064	mixed
SUCLG2-AS1	2	1	1	0	0	0	0	0.39013941474952457	mixed
GRAMD3	2	1	1	0	1	0	0	0.38873730367577897	mixed
TPM3P9	2	1	1	0	0	0	0	0.38869490674591617	mixed
RAB40A	2	1	1	0	0	0	0	0.3885476003730625	mixed
WASH1	2	1	1	0	0	0	0	0.38850191883580454	mixed
CORT	2	1	1	0	0	0	0	0.38831983325953257	mixed
SRPR	2	1	1	0	0	0	0	0.3877906334692062	mixed
ATP5O	2	1	1	0	0	0	0	0.38765602879526956	mixed
ERC2	2	1	1	0	0	0	0	0.3872330845778654	mixed
CAND2	2	1	1	0	1	0	0	0.38676262312804116	mixed
CTD-2331H12.5	2	1	1	0	1	0	0	0.3866444212316704	mixed
