gene	subset	drug_id	drug_name	target	pathway	dataset	metric	n	spearman_rho	p_value	direction	fdr
VEZF1	all_breast_lines	366	TWS119	GSK3	WNT signaling	GDSC1	AUC	44	0.0525722339675828	0.7346699581114002	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	152	CP466722	ATM	Genome integrity	GDSC1	LN_IC50	45	-0.05098814229249011	0.7394133696931723	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1129	PF-4708671	S6K1	PI3K/MTOR signaling	GDSC1	AUC	42	0.05258893120492667	0.740826611159955	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1268	XAV939	TNKS1, TNKS2	WNT signaling	GDSC2	AUC	40	0.05365853658536587	0.7422750291151023	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	204	Tipifarnib	Farnesyl-transferase (FNTA)	Other	GDSC1	LN_IC50	45	-0.05006587615283267	0.7439658378540164	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1364	BAY-HDAC11_1	HDAC11	Chromatin histone acetylation	GDSC1	AUC	40	0.053283302063789874	0.744016414633512	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1186	FS112	KS6B1 (p70S6K)	PI3K/MTOR signaling	GDSC1	AUC	42	0.05161656267725468	0.74545740311371	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	299	OSI-027	MTORC1, MTORC2	PI3K/MTOR signaling	GDSC1	LN_IC50	44	-0.050317124735729385	0.7456632047328918	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1365	BAY-HDAC11_2	HDAC11	Chromatin histone acetylation	GDSC1	AUC	40	-0.052908067542213895	0.7457590575787083	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	2011	ICL-SIRT078	SIR2	Other	GDSC2	AUC	42	-0.05145450125597602	0.7462300676311837	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	282	Pelitinib	EGFR	EGFR signaling	GDSC1	LN_IC50	44	0.050035236081747717	0.7470409274260489	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	299	OSI-027	MTORC1, MTORC2	PI3K/MTOR signaling	GDSC1	AUC	44	-0.049753347427766034	0.7484194295664155	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	574	Wnt-C59	PORCN	WNT signaling	GDSC1	LN_IC50	44	0.049753347427766034	0.7484194295664155	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1490	SN-38	TOP1	DNA replication	GDSC1	AUC	43	0.050286922379945635	0.7487869914310189	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1036	PLX-4720	BRAF	ERK MAPK signaling	GDSC1	LN_IC50	42	0.05064419414958269	0.750097059106902	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1011	Navitoclax	BCL2, BCL-XL, BCL-W	Apoptosis regulation	GDSC1	AUC	43	0.04953186348535186	0.7524390948481762	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	190	Bleomycin	dsDNA break induction	DNA replication	GDSC1	LN_IC50	44	-0.048484848484848485	0.7546322280942588	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	147	NSC-87877	SHP-1 (PTPN6), SHP-2 (PTPN11)	Other	GDSC1	LN_IC50	44	0.048343904157857644	0.755323492582367	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	333	T0901317	LXR, FXR	Other	GDSC1	AUC	44	0.0482029598308668	0.7560149459431147	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	221	TAK-715	p38alpha, p38beta	JNK and p38 signaling	GDSC1	AUC	45	0.047562582345191035	0.756365716019105	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1817	Romidepsin	HDAC1, HDAC2, HDAC3, HDAC8	Chromatin histone acetylation	GDSC2	LN_IC50	37	0.05263157894736842	0.7570388015601812	higher_expression_more_resistant	0.8915539605150895
VEZF1	all_breast_lines	224	AS605240	PI3Kgamma	PI3K/MTOR signaling	GDSC1	AUC	45	-0.04664031620553359	0.7609495775624221	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	196	Phenformin	Biguanide agent	Other	GDSC1	LN_IC50	44	0.047075405214940094	0.7615533119364231	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1183	CRT0160829	CDC7	DNA replication	GDSC1	AUC	42	-0.04821327283040273	0.7617339838186901	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1813	Fludarabine	Antimetabolite	DNA replication	GDSC2	LN_IC50	37	0.05144618302513039	0.7623513544627298	higher_expression_more_resistant	0.8931528484572708
VEZF1	all_breast_lines	286	KIN001-236	HDAC6, HDAC10	Chromatin histone acetylation	GDSC1	AUC	45	-0.046245059288537546	0.7629165805265092	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	290	KIN001-260	CDC7	DNA replication	GDSC1	LN_IC50	45	0.046245059288537546	0.7629165805265092	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1434	JAK3_7406	JAK3	Other, kinases	GDSC1	LN_IC50	44	0.04679351656095841	0.7629397569362807	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1011	Navitoclax	BCL2, BCL-XL, BCL-W	Apoptosis regulation	GDSC2	LN_IC50	46	0.04532839962997225	0.7648444911042855	higher_expression_more_resistant	0.8931528484572708
VEZF1	all_breast_lines	1913	AGI-5198	IDH1 (R132H)	Metabolism	GDSC2	AUC	45	0.0455862977602108	0.7661981971592996	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1012	Vorinostat	HDAC inhibitor Class I, IIa, IIb, IV	Chromatin histone acetylation	GDSC1	AUC	43	-0.0466626396858955	0.7663651910947508	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1025	SB216763	GSK3A, GSK3B	WNT signaling	GDSC2	AUC	44	-0.045947850599013386	0.7671034756305772	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1042	Doramapimod	p38, JNK2	JNK and p38 signaling	GDSC2	LN_IC50	44	0.04580690627202255	0.767798062708882	higher_expression_more_resistant	0.8931528484572708
VEZF1	all_breast_lines	295	NVP-BHG712	EPHB4, RAF, SRC, ABL	Other, kinases	GDSC1	LN_IC50	45	-0.045059288537549404	0.7688264100572659	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1620	PFI3	Polybromo 1, SMARCA4, SMARCA2	Chromatin other	GDSC2	AUC	40	-0.04784240150093809	0.7694037319155724	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1053	MK-2206	AKT1, AKT2	PI3K/MTOR signaling	GDSC1	LN_IC50	42	0.046592658617616085	0.7695210065427618	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1071	CRT0105446	mTOR, LCK	PI3K/MTOR signaling	GDSC1	AUC	43	-0.04575656901238297	0.770778281058961	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1021	Axitinib	PDGFR, KIT, VEGFR	RTK signaling	GDSC2	AUC	46	-0.04397163120567376	0.7716915348491414	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1624	I-BET-762	BRD2, BRD3, BRD4	Chromatin other	GDSC2	AUC	40	0.04727954971857412	0.7720441075505659	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1086	BI-2536	PLK1, PLK2, PLK3	Cell cycle	GDSC2	LN_IC50	40	0.04727954971857412	0.7720441075505659	higher_expression_more_resistant	0.8944413441134604
VEZF1	all_breast_lines	1042	Doramapimod	p38, JNK2	JNK and p38 signaling	GDSC1	AUC	43	0.045454545454545456	0.7722509077767286	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	150	Bicalutamide	AR	Hormone-related	GDSC1	AUC	45	-0.043741765480895915	0.7754081050297184	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1264	SGC0946	DOT1L	Chromatin histone methylation	GDSC1	AUC	42	0.04529616724738676	0.7757668047325172	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1460	PARP_9482	PARP1, PARP2, PARP5a	Genome integrity	GDSC1	AUC	43	0.04469948655995167	0.7759359215006756	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	271	VNLG/124	HDAC,RAR	Chromatin histone acetylation	GDSC1	AUC	45	-0.04361001317523057	0.7760671396922016	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	228	AKT inhibitor VIII	AKT1, AKT2, AKT3	PI3K/MTOR signaling	GDSC1	LN_IC50	44	0.04411557434813248	0.7761469843372649	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1089	Oxaliplatin	DNA alkylating agent	DNA replication	GDSC2	AUC	45	-0.04334650856389986	0.7773856752797845	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1997	WEHI-539	BCL-XL	Apoptosis regulation	GDSC2	AUC	44	0.04383368569415081	0.7775409261636049	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1634	AGI-6780	IDH2 R140Q mutant	Metabolism	GDSC2	AUC	39	-0.046558704453441305	0.7783640114981094	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1085	Sorafenib	PDGFR, KIT, VEGFR, RAF	Other, kinases	GDSC2	LN_IC50	45	0.04308300395256916	0.7787048296478745	higher_expression_more_resistant	0.8979166109645651
VEZF1	all_breast_lines	449	CD532	AURKA	Mitosis	GDSC1	AUC	44	0.043551797040169135	0.7789355584410292	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1359	965-D2	MKNK1, MKNK2, PIM1, PIM3	Other, kinases	GDSC1	LN_IC50	40	-0.04577861163227018	0.7790974334530201	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	205	Avagacestat	Amyloid beta20, Amyloid beta40	Other	GDSC1	AUC	44	-0.043410852713178294	0.7796331322121243	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1030	KU-55933	ATM	Genome integrity	GDSC1	AUC	42	0.044485860140993434	0.7796775525312402	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	342	Tenovin-6	SIRT	Chromatin histone acetylation	GDSC1	AUC	44	-0.04326990838618745	0.7803308770510992	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	281	Alectinib	ALK	RTK signaling	GDSC1	LN_IC50	44	0.04312896405919661	0.7810287924421984	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1091	BMS-536924	IGF1R, IR	IGF1R signaling	GDSC2	LN_IC50	45	0.04255599472990777	0.7813449807691655	higher_expression_more_resistant	0.8979166109645651
VEZF1	all_breast_lines	1436	MCT1_6447	MCT1	Cell cycle	GDSC1	AUC	41	0.04442508710801395	0.7827028467559484	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	2107	LJI308	RSK2, RSK1, RSK3	PI3K/MTOR signaling	GDSC2	AUC	44	-0.04256668666091011	0.7838147139920614	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	2109	AZ6102	TNKS1, TNKS2	WNT signaling	GDSC2	AUC	45	0.041765480895915676	0.7853097609494571	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	428	Pemetrexed	TYMS	DNA replication	GDSC1	LN_IC50	44	-0.042142353770260745	0.7859189322367379	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	202	GSK1904529A	IGF1R, IR	RTK signaling	GDSC1	LN_IC50	45	0.04150197628458498	0.7866325545847984	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1446	PI3Ka_4409	PI3Kalpha, PI3Kdelta	PI3K/MTOR signaling	GDSC1	AUC	44	0.04171952078928823	0.7880172129847313	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1930	Telomerase Inhibitor IX	Telomerase	Genome integrity	GDSC2	AUC	45	0.041106719367588924	0.7886178581816188	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	2439	glutathione	anti-oxidant proteins	Other	GDSC2	AUC	40	-0.04352720450281427	0.7897100776811188	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1083	Crizotinib	MET, ALK, ROS1	RTK signaling	GDSC2	AUC	45	0.04071146245059288	0.7906044869809996	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1910	ABT737	BCL2, BCL-XL,  BCL-W, BCL-B, BFL1	Apoptosis regulation	GDSC2	LN_IC50	45	0.04057971014492753	0.7912669890118895	higher_expression_more_resistant	0.9035553691397008
VEZF1	all_breast_lines	1932	NVP-ADW742	IGF1R	IGF1R signaling	GDSC2	LN_IC50	45	0.04031620553359684	0.7925924290699129	higher_expression_more_resistant	0.9035553691397008
VEZF1	all_breast_lines	1498	Selumetinib	MEK1, MEK2	ERK MAPK signaling	GDSC1	AUC	42	0.04173081597925614	0.7930137262089483	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1809	Teniposide		DNA replication	GDSC2	AUC	37	0.044570886676149835	0.7933685469462208	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1373	Dabrafenib	BRAF	ERK MAPK signaling	GDSC1	LN_IC50	42	-0.04140669313669882	0.7945866033455274	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	375	Voxtalisib	PI3K (class 1), DNAPK, MTOR	PI3K/MTOR signaling	GDSC1	LN_IC50	44	-0.040310077519379844	0.7950221186339661	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1026	Tanespimycin	HSP90	Protein stability and degradation	GDSC2	AUC	45	0.03978919631093544	0.7952450407821333	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1086	BI-2536	PLK1, PLK2, PLK3	Cell cycle	GDSC2	AUC	40	-0.042213883677298315	0.795918257065692	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	263	FR-180204	ERK1, ERK2	ERK MAPK signaling	GDSC1	LN_IC50	45	0.03926218708827404	0.7978999376494387	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1046	Wee1 Inhibitor	WEE1, CHEK1	Cell cycle	GDSC2	AUC	45	-0.03899868247694334	0.7992282341342272	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	546	FTY-720	S1P	Other	GDSC1	LN_IC50	44	0.03946441155743481	0.7992327579371964	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	562	AGI-6780	IDH2(R140Q)	Metabolism	GDSC1	LN_IC50	44	-0.03918252290345313	0.8006375618721462	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1237	EPZ004777	DOT1L	Chromatin histone methylation	GDSC2	AUC	45	-0.03820816864295125	0.8032164730512329	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1464	TTK_3146	TTK	Mitosis	GDSC1	LN_IC50	44	0.03861874559548978	0.8034490307483336	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1259	Talazoparib	PARP1, PARP2	Genome integrity	GDSC1	LN_IC50	42	0.03946195608135483	0.804040537614637	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	372	Pilaralisib	PI3K	PI3K/MTOR signaling	GDSC1	LN_IC50	44	0.03819591261451726	0.8055592441784091	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1368	BAY-MPS1	MPS1	Mitosis	GDSC1	AUC	40	0.040150093808630404	0.8056989312424007	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1259	Talazoparib	PARP1, PARP2	Genome integrity	GDSC2	AUC	45	-0.03768115942028985	0.8058780545074443	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	165	DMOG	HIF-PH	Metabolism	GDSC1	AUC	43	-0.038508003624282694	0.8063295413851395	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	228	AKT inhibitor VIII	AKT1, AKT2, AKT3	PI3K/MTOR signaling	GDSC1	AUC	44	0.037773079633544746	0.8076708232806559	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	263	FR-180204	ERK1, ERK2	ERK MAPK signaling	GDSC1	AUC	45	-0.03715415019762845	0.808541806963941	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	154	CHIR-99021	GSK3A, GSK3B	WNT signaling	GDSC1	AUC	44	-0.03749119097956307	0.8090792943320456	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1019	Bosutinib	SRC, ABL, TEC	Other, kinases	GDSC2	AUC	45	-0.037022397891963106	0.8092080809334002	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	178	BAY-61-3606	SYK	Other, kinases	GDSC1	LN_IC50	45	-0.037022397891963106	0.8092080809334002	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1004	Vinblastine	Microtubule destabiliser	Mitosis	GDSC2	LN_IC50	41	0.038850174216027884	0.8094308115215136	higher_expression_more_resistant	0.9188831287615541
VEZF1	all_breast_lines	1047	Nutlin-3a (-)	MDM2	p53 pathway	GDSC2	LN_IC50	46	0.03595436324390996	0.812486134904953	higher_expression_more_resistant	0.9188831287615541
VEZF1	all_breast_lines	235	QL-XII-47	BTK, BMX	Other, kinases	GDSC1	AUC	45	-0.03636363636363636	0.8125414434426551	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	179	5-Fluorouracil	Antimetabolite (DNA & RNA)	Other	GDSC1	LN_IC50	45	0.03623188405797101	0.8132085113259707	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	363	PF-00299804	EGFR, ERBB2, ERBB4	RTK signaling	GDSC1	AUC	44	-0.03664552501761804	0.8133082687273396	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1586	BDILV000379a	BAZ2A, BAZ2B	Chromatin histone acetylation	GDSC2	AUC	37	0.04006638217164532	0.8138642754850297	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	308	Foretinib	MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR	RTK signaling	GDSC1	AUC	45	0.035836627140974964	0.8152104976246072	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1365	BAY-HDAC11_2	HDAC11	Chromatin histone acetylation	GDSC1	LN_IC50	40	-0.037898686679174495	0.8164020864937637	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	305	TPCA-1	IKK2	Other, kinases	GDSC1	LN_IC50	45	0.03544137022397892	0.8172136484132076	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	277	Linifanib	VEGFR1, VEGFR2, VEGFR3, CSF1R, FLT3, KIT	RTK signaling	GDSC1	AUC	44	0.03579985905567301	0.8175424956355566	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	382	Apitolisib	mTOR, PI3K	PI3K/MTOR signaling	GDSC1	LN_IC50	43	-0.0360918151615826	0.8182699828789403	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1052	RO-3306	CDK1	Cell cycle	GDSC1	LN_IC50	43	-0.03578979160374509	0.8197654551911698	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1022	AZD7762	CHEK1, CHEK2	Cell cycle	GDSC2	LN_IC50	46	0.034227567067530065	0.8213413814364542	higher_expression_more_resistant	0.9233073059181102
VEZF1	all_breast_lines	1494	SN-38	TOP1	DNA replication	GDSC1	AUC	44	0.03495419309372797	0.8217818598291466	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1179	MK-1775	WEE1, PLK1	Cell cycle	GDSC2	AUC	45	-0.034519104084321475	0.8218921268662829	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1039	SL0101	RSK, AURKB, PIM1, PIM3	Other, kinases	GDSC1	AUC	42	-0.035734543391945546	0.822236769274584	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	2112	VTP-A		Unclassified	GDSC2	LN_IC50	41	0.036062717770034856	0.8228773884322806	higher_expression_more_resistant	0.9233073059181102
VEZF1	all_breast_lines	1463	AZD1332	NTRK1, NTRK2, NTRK3	RTK signaling	GDSC1	LN_IC50	44	-0.03439041578576462	0.8246108995826261	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	562	AGI-6780	IDH2(R140Q)	Metabolism	GDSC1	AUC	44	-0.03439041578576462	0.8246108995826261	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1835	Elephantin		Unclassified	GDSC2	AUC	37	0.03745851114272166	0.825787113362773	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	266	Zibotentan	Endothelin-1 receptor (EDNRA)	Other	GDSC1	AUC	45	0.03359683794466403	0.8265767232534259	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	275	I-BET-762	BRD2, BRD3, BRD4	Chromatin other	GDSC1	AUC	45	-0.03359683794466403	0.8265767232534259	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	406	LIMK1 inhibitor BMS4	LIMK1	Cytoskeleton	GDSC1	LN_IC50	44	0.03396758280479211	0.8267341233805364	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	2110	GSK591	PMRT5	Chromatin histone methylation	GDSC2	AUC	45	-0.03346508563899868	0.8272464416344083	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1497	AZD4547	FGFR1, FGFR2, FGFR3	RTK signaling	GDSC1	AUC	41	0.035017421602787466	0.8279329882642826	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	428	Pemetrexed	TYMS	DNA replication	GDSC1	AUC	44	-0.03326286116983791	0.8302755371067565	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1203	QL-XII-61	BMX, BTK	Other, kinases	GDSC1	AUC	20	-0.051127819548872175	0.8304946161837171	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1168	Erlotinib	EGFR	EGFR signaling	GDSC2	AUC	45	-0.03267457180500659	0.8312672814255949	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1016	Temsirolimus	MTOR	PI3K/MTOR signaling	GDSC1	LN_IC50	43	-0.033373603141045004	0.831751536019184	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1029	Motesanib	VEGFR, RET, KIT, PDGFR	RTK signaling	GDSC1	LN_IC50	43	0.03307157958320749	0.8332525074140709	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1833	741909		Unclassified	GDSC2	AUC	37	-0.03556187766714082	0.8344826287975089	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	2171	BMS-754807	IGF1R, IR	IGF1R signaling	GDSC2	AUC	45	-0.03201581027667984	0.834621243394216	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1847	BEN		Unclassified	GDSC2	AUC	37	0.034850640113798	0.8377485021386983	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1015	CI-1040	MEK1, MEK2	ERK MAPK signaling	GDSC1	LN_IC50	43	0.032165508909694954	0.8377589137839075	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1197	ZL049		Unclassified	GDSC1	LN_IC50	43	0.0320144971307762	0.8385104840455931	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1008	Methotrexate	Antimetabolite	DNA replication	GDSC2	LN_IC50	40	-0.033208255159474676	0.8388040637575259	higher_expression_more_sensitive	0.9342594635024256
VEZF1	all_breast_lines	1855	KRAS (G12C) Inhibitor-12	KRAS (G12C)	ERK MAPK signaling	GDSC2	LN_IC50	40	0.033020637898686686	0.8397028799000185	higher_expression_more_resistant	0.9342594635024256
VEZF1	all_breast_lines	1738	IGF1R_3801	IGFR1	IGF1R signaling	GDSC2	AUC	37	-0.03413940256045519	0.8410170512196294	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1598	LGK974	PORCN	WNT signaling	GDSC2	AUC	45	0.03069828722002635	0.8413378233104077	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1071	CRT0105446	mTOR, LCK	PI3K/MTOR signaling	GDSC1	LN_IC50	43	-0.031108426457263662	0.8430228622488442	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	235	QL-XII-47	BTK, BMX	Other, kinases	GDSC1	LN_IC50	45	-0.0300395256916996	0.8447003262275188	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1248	Daporinad	NAMPT	Metabolism	GDSC2	LN_IC50	24	0.041739130434782605	0.8464521133997218	higher_expression_more_resistant	0.9342594635024256
VEZF1	all_breast_lines	1128	FS106	CHEK1	Cell cycle	GDSC1	LN_IC50	42	-0.030386516489749615	0.8485035443212628	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	151	QS11	ARFGAP1	Other	GDSC1	AUC	45	0.029117259552042155	0.8494124066389619	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1445	AZD8835	PI3Kalpha, PI3Kdelta	PI3K/MTOR signaling	GDSC1	AUC	44	0.029457364341085267	0.8494549244250833	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1584	BDOCA000347a	BRPF1, BRPF2, BRPF3	Chromatin histone acetylation	GDSC2	LN_IC50	37	0.03224276908487435	0.8497458630124392	higher_expression_more_resistant	0.9342594635024256
VEZF1	all_breast_lines	275	I-BET-762	BRD2, BRD3, BRD4	Chromatin other	GDSC1	LN_IC50	45	-0.028853754940711462	0.8507596765249336	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	179	5-Fluorouracil	Antimetabolite (DNA & RNA)	Other	GDSC1	AUC	45	0.028853754940711462	0.8507596765249336	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	2113	VTP-B		Unclassified	GDSC2	LN_IC50	41	-0.03031358885017422	0.8507652382626437	higher_expression_more_sensitive	0.9342594635024256
VEZF1	all_breast_lines	2040	Foretinib	MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR	RTK signaling	GDSC2	AUC	44	0.028893587033121913	0.8523039121807283	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1068	Obatoclax Mesylate	BCL2, BCL-XL, BCL-W, MCL1	Apoptosis regulation	GDSC2	LN_IC50	40	0.030393996247654785	0.852306878984669	higher_expression_more_resistant	0.9342594635024256
VEZF1	all_breast_lines	412	Venotoclax	BCL-2 selective	Apoptosis regulation	GDSC1	LN_IC50	44	-0.028752642706131072	0.853016450882666	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	431	Alisertib	AURKA	Mitosis	GDSC1	AUC	43	-0.028994261552401087	0.8535708225758365	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1012	Vorinostat	HDAC inhibitor Class I, IIa, IIb, IV	Chromatin histone acetylation	GDSC1	LN_IC50	43	-0.028994261552401087	0.8535708225758365	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	449	CD532	AURKA	Mitosis	GDSC1	LN_IC50	44	0.028329809725158563	0.8551547584406606	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1038	NU7441	DNAPK	Genome integrity	GDSC1	LN_IC50	43	-0.028541226215644824	0.8558344480005783	higher_expression_more_sensitive	0.9676690019401885
