gene	subset	drug_id	drug_name	target	pathway	dataset	metric	n	spearman_rho	p_value	direction	fdr
USP34	all_breast_lines	333	T0901317	LXR, FXR	Other	GDSC1	AUC	44	0.12501761804087386	0.41875724609955306	higher_expression_more_resistant	0.7245555337356842
USP34	all_breast_lines	1071	CRT0105446	mTOR, LCK	PI3K/MTOR signaling	GDSC1	LN_IC50	43	-0.12639685895499847	0.4192846165088885	higher_expression_more_sensitive	0.724032947532422
USP34	all_breast_lines	1196	FY069		Unclassified	GDSC1	AUC	43	-0.12639685895499847	0.4192846165088885	higher_expression_more_sensitive	0.7245555337356842
USP34	all_breast_lines	135	Gemcitabine	Pyrimidine antimetabolite	DNA replication	GDSC1	AUC	44	0.12459478505990133	0.42034501518707273	higher_expression_more_resistant	0.7245555337356842
USP34	all_breast_lines	265	Tubastatin A	HDAC1, HDAC6, HDAC8	Chromatin histone acetylation	GDSC1	AUC	45	0.1227931488801054	0.4216340111569235	higher_expression_more_resistant	0.7245555337356842
USP34	all_breast_lines	1067	CCT007093	PPM1D	Cell cycle	GDSC1	LN_IC50	43	-0.12488674116581094	0.4249072718200218	higher_expression_more_sensitive	0.730180457399455
USP34	all_breast_lines	272	AR-42	HDAC1	Chromatin histone acetylation	GDSC1	AUC	45	-0.12173913043478259	0.4256602637782735	higher_expression_more_sensitive	0.7279407409541488
USP34	all_breast_lines	2039	AGK2	BAZ2A, BAZ2B	Chromatin histone acetylation	GDSC2	AUC	44	-0.12290345313601127	0.42673006791779705	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	194	Luminespib	HSP90	Protein stability and degradation	GDSC1	AUC	44	0.1226215644820296	0.4277995146686277	higher_expression_more_resistant	0.7280818663110298
USP34	all_breast_lines	1023	GW441756	NTRK1	RTK signaling	GDSC2	LN_IC50	42	-0.12551657078032574	0.4283422733968943	higher_expression_more_sensitive	0.8340913967473024
USP34	all_breast_lines	1621	PCI-34051	HDAC8, HDAC6, HDAC1	Chromatin histone acetylation	GDSC2	LN_IC50	40	-0.12851782363977488	0.4293355000722844	higher_expression_more_sensitive	0.8340913967473024
USP34	all_breast_lines	279	BIX02189	MEK5, ERK5	ERK MAPK signaling	GDSC1	LN_IC50	45	-0.1206851119894598	0.42970807430194513	higher_expression_more_sensitive	0.7334179855362573
USP34	all_breast_lines	1873	Buparlisib	PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma	PI3K/MTOR signaling	GDSC2	LN_IC50	45	-0.12055335968379446	0.4302155625328192	higher_expression_more_sensitive	0.8340913967473024
USP34	all_breast_lines	287	KIN001-244	PDK1	Other, kinases	GDSC1	AUC	45	0.12028985507246374	0.43123154523723134	higher_expression_more_resistant	0.7283841793070589
USP34	all_breast_lines	186	Bexarotene	Retinioic X receptor (RXR) agonist	Other	GDSC1	AUC	44	0.12149400986610288	0.4320923097584247	higher_expression_more_resistant	0.7283841793070589
USP34	all_breast_lines	1006	Cytarabine	Antimetabolite	Other	GDSC1	LN_IC50	43	-0.12277257626094837	0.4328497831758595	higher_expression_more_sensitive	0.7334179855362573
USP34	all_breast_lines	1114	Cetuximab	EGFR	EGFR signaling	GDSC1	LN_IC50	41	-0.12526132404181187	0.4351904360527706	higher_expression_more_sensitive	0.7334179855362573
USP34	all_breast_lines	1930	Telomerase Inhibitor IX	Telomerase	Genome integrity	GDSC2	LN_IC50	45	-0.11910408432147562	0.43582003923407636	higher_expression_more_sensitive	0.8392480485250796
USP34	all_breast_lines	1001	AICA Ribonucleotide	AMPK agonist	Metabolism	GDSC1	LN_IC50	43	-0.12141347025067956	0.4379990504456697	higher_expression_more_sensitive	0.7334179855362573
USP34	all_breast_lines	264	ACY-1215	HDAC6	Chromatin histone acetylation	GDSC1	AUC	44	-0.11994362226920367	0.4380339758100698	higher_expression_more_sensitive	0.7312003583869262
USP34	all_breast_lines	1392	Bleomycin (10 uM)	dsDNA break induction	DNA replication	GDSC1	AUC	44	-0.11966173361522198	0.4391191221944102	higher_expression_more_sensitive	0.7312003583869262
USP34	all_breast_lines	245	UNC0638	G9a and GLP methyltransferases	Chromatin histone methylation	GDSC1	LN_IC50	45	0.11805006587615281	0.43992139687229237	higher_expression_more_resistant	0.7334179855362573
USP34	all_breast_lines	1834	743380		Unclassified	GDSC2	AUC	37	-0.13063063063063063	0.4409241562428532	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	273	CUDC-101	HDAC1-10, EGFR, ERBB2	Other	GDSC1	AUC	45	-0.11778656126482213	0.440950063634594	higher_expression_more_sensitive	0.7312003583869262
USP34	all_breast_lines	344	THZ-2-49	CDK9	Cell cycle	GDSC1	LN_IC50	45	-0.11778656126482213	0.440950063634594	higher_expression_more_sensitive	0.7334179855362573
USP34	all_breast_lines	274	Belinostat	HDAC1	Chromatin histone acetylation	GDSC1	LN_IC50	44	-0.11909795630725864	0.4412938726531717	higher_expression_more_sensitive	0.7334179855362573
USP34	all_breast_lines	1143	HG-5-88-01	TAK1, M4K2	Other, kinases	GDSC1	AUC	23	0.16798418972332016	0.4435775116820952	higher_expression_more_resistant	0.7312003583869262
USP34	all_breast_lines	171	AKT inhibitor VIII	AKT1, AKT2, AKT3	PI3K/MTOR signaling	GDSC1	LN_IC50	44	-0.11839323467230442	0.4440206525591516	higher_expression_more_sensitive	0.7335150177135814
USP34	all_breast_lines	1020	Lenalidomide	CRBN	Protein stability and degradation	GDSC1	LN_IC50	43	-0.11945031712473572	0.4454964090633333	higher_expression_more_sensitive	0.7335150177135814
USP34	all_breast_lines	1268	XAV939	TNKS1, TNKS2	WNT signaling	GDSC1	AUC	43	0.11929930534581698	0.44607603029367365	higher_expression_more_resistant	0.7312003583869262
USP34	all_breast_lines	1558	Lapatinib	EGFR, ERBB2	EGFR signaling	GDSC2	AUC	45	0.11646903820816862	0.44611329462056526	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1615	CZC24832	PI3Kgamma	PI3K/MTOR signaling	GDSC2	LN_IC50	40	0.12363977485928707	0.44719844490057037	higher_expression_more_resistant	0.8418162637517148
USP34	all_breast_lines	1243	Piperlongumine	Induces reactive oxygen species	Other	GDSC1	AUC	43	-0.11899728178797944	0.44723651233145617	higher_expression_more_sensitive	0.7312003583869262
USP34	all_breast_lines	225	Genentech Cpd 10	AURKA, AURKB	Mitosis	GDSC1	LN_IC50	45	-0.11607378129117257	0.4476687138640994	higher_expression_more_sensitive	0.7336792810550518
USP34	all_breast_lines	1631	PRT062607	SYK	Other, kinases	GDSC2	AUC	40	-0.1230769230769231	0.4492853200454765	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1827	Dihydrorotenone		Unclassified	GDSC2	LN_IC50	37	-0.12825983878615457	0.4493318182797988	higher_expression_more_sensitive	0.8418162637517148
USP34	all_breast_lines	1496	Cisplatin	DNA crosslinker	DNA replication	GDSC1	AUC	44	-0.11698379140239604	0.4495019226643859	higher_expression_more_sensitive	0.7312003583869262
USP34	all_breast_lines	279	BIX02189	MEK5, ERK5	ERK MAPK signaling	GDSC1	AUC	45	0.11515151515151513	0.4513095617289054	higher_expression_more_resistant	0.7312003583869262
USP34	all_breast_lines	1927	GSK2578215A	LRRK2	Other, kinases	GDSC2	LN_IC50	45	-0.11501976284584979	0.45183099869509047	higher_expression_more_sensitive	0.8418162637517148
USP34	all_breast_lines	1631	PRT062607	SYK	Other, kinases	GDSC2	LN_IC50	40	-0.12232645403377114	0.45207604887861946	higher_expression_more_sensitive	0.8418162637517148
USP34	all_breast_lines	303	PIK-93	PK3CG	PI3K/MTOR signaling	GDSC1	AUC	45	0.11488801054018445	0.45235276408682723	higher_expression_more_resistant	0.7312003583869262
USP34	all_breast_lines	1359	965-D2	MKNK1, MKNK2, PIM1, PIM3	Other, kinases	GDSC1	LN_IC50	40	-0.12213883677298315	0.45277519761878726	higher_expression_more_sensitive	0.7362200624148506
USP34	all_breast_lines	1373	Dabrafenib	BRAF	ERK MAPK signaling	GDSC1	LN_IC50	42	-0.11887205250790049	0.45337845651535996	higher_expression_more_sensitive	0.7362200624148506
USP34	all_breast_lines	2003	N29087-69-1		Unclassified	GDSC2	LN_IC50	41	-0.12038327526132409	0.45342106631995227	higher_expression_more_sensitive	0.8418162637517148
USP34	all_breast_lines	1618	GSK2606414	PERK	Metabolism	GDSC2	LN_IC50	40	0.12157598499061914	0.4548761565535582	higher_expression_more_resistant	0.8418162637517148
USP34	all_breast_lines	1827	Dihydrorotenone		Unclassified	GDSC2	AUC	37	-0.1266002844950213	0.45526852637082293	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	2158	CPI-637	EP300	Chromatin histone methylation	GDSC2	AUC	40	0.12120075046904316	0.4562797187091413	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	175	PAC-1	Procaspase-3, Procaspase-7	Apoptosis regulation	GDSC1	AUC	45	0.11383399209486164	0.4565386888485213	higher_expression_more_resistant	0.7346122538744387
USP34	all_breast_lines	1813	Fludarabine	Antimetabolite	DNA replication	GDSC2	AUC	37	-0.12588904694167852	0.4578256964629017	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	186	Bexarotene	Retinioic X receptor (RXR) agonist	Other	GDSC1	LN_IC50	44	-0.11472868217054262	0.4583483579142334	higher_expression_more_sensitive	0.7387237274384795
USP34	all_breast_lines	1530	PFI-3	PB1, SMARCA4, SMARCA2	Chromatin other	GDSC1	LN_IC50	40	-0.1204502814258912	0.4590938419109195	higher_expression_more_sensitive	0.7387237274384795
USP34	all_breast_lines	1192	GSK269962A	ROCK1, ROCK2	Cytoskeleton	GDSC2	AUC	43	0.1147689519782543	0.4636557144443043	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	256	JW-7-24-1	LCK	Other, kinases	GDSC1	LN_IC50	44	0.1131782945736434	0.4644844352849715	higher_expression_more_resistant	0.7412457554478877
USP34	all_breast_lines	224	AS605240	PI3Kgamma	PI3K/MTOR signaling	GDSC1	AUC	45	0.11172595520421606	0.4649731852968367	higher_expression_more_resistant	0.7447986769008154
USP34	all_breast_lines	2106	Uprosertib	AKT1, AKT2, AKT3	PI3K/MTOR signaling	GDSC2	LN_IC50	41	-0.11724738675958188	0.4653558576154423	higher_expression_more_sensitive	0.8508754450612118
USP34	all_breast_lines	184	BMS-754807	IGF1R, IR	RTK signaling	GDSC1	LN_IC50	45	-0.11093544137022396	0.46815753174019803	higher_expression_more_sensitive	0.7412457554478877
USP34	all_breast_lines	2038	UNC0638	G9A, GLP	Chromatin histone methylation	GDSC2	LN_IC50	39	-0.11963562753036439	0.46818958902565366	higher_expression_more_sensitive	0.8508754450612118
USP34	all_breast_lines	1166	QL-VIII-58	MTOR, ATR	Other	GDSC1	LN_IC50	23	-0.1590909090909091	0.46841362885863	higher_expression_more_sensitive	0.7412457554478877
USP34	all_breast_lines	1916	AZD5363	AKT1, AKT2, AKT3, ROCK2	Other, kinases	GDSC2	AUC	45	-0.11040843214756257	0.4702868837779265	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	152	CP466722	ATM	Genome integrity	GDSC1	LN_IC50	45	0.11040843214756257	0.4702868837779265	higher_expression_more_resistant	0.7412457554478877
USP34	all_breast_lines	2154	GSK-LSD1-2HCl 	LSD1	Chromatin histone methylation	GDSC2	LN_IC50	40	-0.11744840525328332	0.47044311909330155	higher_expression_more_sensitive	0.8508754450612118
USP34	all_breast_lines	2110	GSK591	PMRT5	Chromatin histone methylation	GDSC2	AUC	45	-0.11027667984189722	0.4708200267792422	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	341	Selisistat	SIRT1	Chromatin histone acetylation	GDSC1	AUC	45	0.11027667984189722	0.4708200267792422	higher_expression_more_resistant	0.7507670697290618
USP34	all_breast_lines	437	Trichostatin A	HDAC	Chromatin histone acetylation	GDSC1	LN_IC50	44	-0.11120507399577165	0.4723572688744522	higher_expression_more_sensitive	0.7412457554478877
USP34	all_breast_lines	2438	ascorbate (vitamin C)	anti-oxidant proteins	Other	GDSC2	LN_IC50	40	-0.11651031894934337	0.47402000864292154	higher_expression_more_sensitive	0.8508754450612118
USP34	all_breast_lines	179	5-Fluorouracil	Antimetabolite (DNA & RNA)	Other	GDSC1	LN_IC50	45	0.10895915678524373	0.47616911152736924	higher_expression_more_resistant	0.7412457554478877
USP34	all_breast_lines	157	JNK-9L	JNK2, JNK3	JNK and p38 signaling	GDSC1	AUC	44	-0.1102184637068358	0.47632008112874635	higher_expression_more_sensitive	0.7556725992031224
USP34	all_breast_lines	2112	VTP-A		Unclassified	GDSC2	AUC	41	0.11428571428571432	0.47677984638221005	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1736	Selumetinib	MEK1, MEK2	ERK MAPK signaling	GDSC2	LN_IC50	37	-0.1206733048838312	0.4768117765314376	higher_expression_more_sensitive	0.8508754450612118
USP34	all_breast_lines	1821	765771		Unclassified	GDSC2	LN_IC50	37	-0.12043622569938359	0.4776844603852417	higher_expression_more_sensitive	0.8508754450612118
USP34	all_breast_lines	1038	NU7441	DNAPK	Genome integrity	GDSC1	AUC	43	-0.11084264572636665	0.47918691320640705	higher_expression_more_sensitive	0.7556725992031224
USP34	all_breast_lines	197	Bryostatin 1	PKC	Other	GDSC1	LN_IC50	45	-0.10816864295125164	0.479393914859314	higher_expression_more_sensitive	0.7412457554478877
USP34	all_breast_lines	166	FTI-277	Farnesyl-transferase (FNTA)	Other	GDSC1	LN_IC50	44	-0.10923185341789991	0.48030038084944215	higher_expression_more_sensitive	0.7412457554478877
USP34	all_breast_lines	375	Voxtalisib	PI3K (class 1), DNAPK, MTOR	PI3K/MTOR signaling	GDSC1	AUC	44	-0.10923185341789991	0.48030038084944215	higher_expression_more_sensitive	0.7556725992031224
USP34	all_breast_lines	1031	Elesclomol	HSP90	Protein stability and degradation	GDSC1	LN_IC50	43	-0.11054062216852915	0.4803928360745949	higher_expression_more_sensitive	0.7412457554478877
USP34	all_breast_lines	1015	CI-1040	MEK1, MEK2	ERK MAPK signaling	GDSC1	LN_IC50	43	-0.11023859861069163	0.4816003495847858	higher_expression_more_sensitive	0.7412457554478877
USP34	all_breast_lines	1831	L-Oxonoreleagnine		Unclassified	GDSC2	LN_IC50	37	-0.11925082977714554	0.48206038346164987	higher_expression_more_sensitive	0.8533367036432933
USP34	all_breast_lines	1168	Erlotinib	EGFR	EGFR signaling	GDSC2	AUC	45	0.1067193675889328	0.485335785323559	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1085	Sorafenib	PDGFR, KIT, VEGFR, RAF	Other, kinases	GDSC2	AUC	45	0.10645586297760208	0.4864202417424062	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1237	EPZ004777	DOT1L	Chromatin histone methylation	GDSC2	LN_IC50	45	-0.10606060606060606	0.4880492926074618	higher_expression_more_sensitive	0.8586052369946088
USP34	all_breast_lines	1175	Rucaparib	PARP1, PARP2	Genome integrity	GDSC2	AUC	45	0.10606060606060606	0.4880492926074618	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1025	SB216763	GSK3A, GSK3B	WNT signaling	GDSC1	LN_IC50	40	-0.11257035647279551	0.4891983307745077	higher_expression_more_sensitive	0.7496805588492456
USP34	all_breast_lines	1192	GSK269962A	ROCK1, ROCK2	Cytoskeleton	GDSC1	AUC	42	0.10963455149501662	0.4894658335643312	higher_expression_more_resistant	0.7651573774453829
USP34	all_breast_lines	2038	UNC0638	G9A, GLP	Chromatin histone methylation	GDSC2	AUC	39	0.11275303643724698	0.4943432546583053	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1527	Pictilisib	PI3K (class 1)	PI3K/MTOR signaling	GDSC1	AUC	41	0.10975609756097562	0.49453329743132407	higher_expression_more_resistant	0.7651573774453829
USP34	all_breast_lines	1625	RVX-208	BRD4	Chromatin other	GDSC2	AUC	40	0.11088180112570359	0.4957793614016128	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1437	MCT4_1422	MCT4	Other	GDSC1	LN_IC50	44	-0.1051444679351656	0.4969746232012275	higher_expression_more_sensitive	0.7582002746391044
USP34	all_breast_lines	274	Belinostat	HDAC1	Chromatin histone acetylation	GDSC1	AUC	44	-0.10500352360817478	0.49755484921809573	higher_expression_more_sensitive	0.7651573774453829
USP34	all_breast_lines	164	JQ12	HDAC1, HDAC2	Chromatin histone acetylation	GDSC1	AUC	44	0.10500352360817478	0.49755484921809573	higher_expression_more_resistant	0.7651573774453829
USP34	all_breast_lines	1230	IOX2	EGLN1	Other	GDSC1	AUC	43	0.10601026880096646	0.4986712070730546	higher_expression_more_resistant	0.7651573774453829
USP34	all_breast_lines	289	KIN001-042	GSK3B	WNT signaling	GDSC1	AUC	44	0.10458069062720224	0.49929761070588546	higher_expression_more_resistant	0.7651573774453829
USP34	all_breast_lines	1407	Dyrk1b_0191	DYRK1B	Other, kinases	GDSC1	LN_IC50	44	-0.10443974630021141	0.4998792247815253	higher_expression_more_sensitive	0.7582002746391044
USP34	all_breast_lines	268	Sepantronium bromide	BIRC5	Apoptosis regulation	GDSC1	LN_IC50	45	-0.10289855072463767	0.5011832323885606	higher_expression_more_sensitive	0.7582002746391044
USP34	all_breast_lines	1852	LY2109761	TGFB1	Other	GDSC2	AUC	40	0.10919324577861166	0.5024054554437014	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	2055	Mycophenolic acid		Unclassified	GDSC2	LN_IC50	41	-0.10714285714285716	0.5049279467645614	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	1266	ICL1100013	N-myristoyltransferase 1/2	Other	GDSC1	AUC	43	-0.10404711567502266	0.5067008952912265	higher_expression_more_sensitive	0.76914755880309
USP34	all_breast_lines	1186	FS112	KS6B1 (p70S6K)	PI3K/MTOR signaling	GDSC1	LN_IC50	42	-0.10509683169921402	0.5077221647056107	higher_expression_more_sensitive	0.7648240268331327
USP34	all_breast_lines	344	THZ-2-49	CDK9	Cell cycle	GDSC1	AUC	45	-0.10131752305665347	0.5078172575648103	higher_expression_more_sensitive	0.76914755880309
USP34	all_breast_lines	1166	QL-VIII-58	MTOR, ATR	Other	GDSC1	AUC	23	-0.14525691699604742	0.5084195727681443	higher_expression_more_sensitive	0.76914755880309
USP34	all_breast_lines	1017	Olaparib	PARP1, PARP2	Genome integrity	GDSC2	AUC	45	0.10052700922266139	0.5111508587760064	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1018	Veliparib	PARP1, PARP2	Genome integrity	GDSC2	AUC	45	0.10039525691699604	0.5117075288982542	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1510	Linsitinib	IGF1R	IGF1R signaling	GDSC2	LN_IC50	45	-0.10039525691699604	0.5117075288982542	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	1059	AZD8055	MTORC1, MTORC2	PI3K/MTOR signaling	GDSC2	LN_IC50	44	0.10147991543340382	0.5121727008495914	higher_expression_more_resistant	0.8601906454538909
USP34	all_breast_lines	304	SB52334	ALK5	RTK signaling	GDSC1	LN_IC50	45	-0.1002635046113307	0.5122645040709645	higher_expression_more_sensitive	0.7683967561064468
USP34	all_breast_lines	438	Panobinostat	HDAC	Chromatin histone acetylation	GDSC1	AUC	44	-0.1007751937984496	0.5151219482783223	higher_expression_more_sensitive	0.7759709348533024
USP34	all_breast_lines	301	PHA-793887	CDK2, CDK7, CDK5	Cell cycle	GDSC1	LN_IC50	44	0.10063424947145877	0.5157128160590901	higher_expression_more_resistant	0.7703052189237043
USP34	all_breast_lines	1779	GSK626616AC	DYRK1A	Other, kinases	GDSC2	LN_IC50	37	-0.11024182076813654	0.515987200717346	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	2172	JQ1	BRD2, BRD3, BRD4, BRDT	Chromatin other	GDSC2	LN_IC50	45	-0.09934123847167324	0.5161718513266246	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	1625	RVX-208	BRD4	Chromatin other	GDSC2	LN_IC50	40	0.1052532833020638	0.5180393110572984	higher_expression_more_resistant	0.8601906454538909
USP34	all_breast_lines	1199	Tamoxifen	ESR1	Hormone-related	GDSC2	LN_IC50	45	-0.09855072463768114	0.5195328302182869	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	1236	UNC0638	G9a and GLP methyltransferases	Chromatin histone methylation	GDSC1	LN_IC50	42	-0.10201766469491938	0.5203031991192811	higher_expression_more_sensitive	0.7723382762129516
USP34	all_breast_lines	2010	HKMTI-1-005		Unclassified	GDSC2	AUC	42	-0.10185560327364071	0.5209696130646031	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1019	Bosutinib	SRC, ABL, TEC	Other, kinases	GDSC2	AUC	45	0.09815546772068512	0.5212173948510728	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1010	Gefitinib	EGFR	EGFR signaling	GDSC1	LN_IC50	43	-0.09996979764421625	0.5235845457988385	higher_expression_more_sensitive	0.7723382762129516
USP34	all_breast_lines	1834	743380		Unclassified	GDSC2	LN_IC50	37	-0.1081081081081081	0.5241922728938355	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	1188	CCT245467	HSF1	Unclassified	GDSC1	AUC	42	-0.10104529616724739	0.5243080123644729	higher_expression_more_sensitive	0.7864620185467094
USP34	all_breast_lines	1441	AZD2014	mTORC1, mTORC2	PI3K/MTOR signaling	GDSC1	LN_IC50	43	-0.09966777408637874	0.5248461436282754	higher_expression_more_sensitive	0.7723382762129516
USP34	all_breast_lines	1268	XAV939	TNKS1, TNKS2	WNT signaling	GDSC1	LN_IC50	43	-0.09936575052854121	0.5261092382937202	higher_expression_more_sensitive	0.7723382762129516
USP34	all_breast_lines	1854	MN-64	TNKS1, TNKS2	WNT signaling	GDSC2	LN_IC50	40	0.10318949343339588	0.5263237269481004	higher_expression_more_resistant	0.8601906454538909
USP34	all_breast_lines	1785	LMB_AB3	PPP1R15B	Other	GDSC2	LN_IC50	37	-0.10715979137031767	0.5278593824913373	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	238	Idelalisib	PI3Kdelta	PI3K/MTOR signaling	GDSC1	LN_IC50	45	-0.09657444005270091	0.5279826633998144	higher_expression_more_sensitive	0.7723382762129516
USP34	all_breast_lines	1010	Gefitinib	EGFR	EGFR signaling	GDSC2	AUC	45	-0.09657444005270091	0.5279826633998144	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1806	Oxaliplatin	DNA alkylating agent	DNA replication	GDSC2	AUC	37	-0.10692271218587007	0.5287781097799458	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1854	MN-64	TNKS1, TNKS2	WNT signaling	GDSC2	AUC	40	0.10243902439024392	0.5293522631769862	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	133	Doxorubicin	Anthracycline	DNA replication	GDSC1	LN_IC50	45	0.09604743083003953	0.5302473049973401	higher_expression_more_resistant	0.7724590369097053
USP34	all_breast_lines	1042	Doramapimod	p38, JNK2	JNK and p38 signaling	GDSC1	AUC	43	0.09830866807610994	0.5305418158112442	higher_expression_more_resistant	0.7909867198320817
USP34	all_breast_lines	1583	GSK-LSD1	KDM1	Chromatin histone methylation	GDSC2	LN_IC50	37	-0.10644855381697485	0.5306178965060012	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	1060	PD0325901	MEK1, MEK2	ERK MAPK signaling	GDSC2	LN_IC50	45	-0.09591567852437417	0.5308142080162168	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	1437	MCT4_1422	MCT4	Other	GDSC1	AUC	44	0.09682875264270611	0.5317933314125295	higher_expression_more_resistant	0.7909867198320817
USP34	all_breast_lines	1441	AZD2014	mTORC1, mTORC2	PI3K/MTOR signaling	GDSC2	LN_IC50	37	-0.10597439544807966	0.5324607853583441	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	1378	Bleomycin (50 uM)	dsDNA break induction	DNA replication	GDSC2	AUC	41	-0.10017421602787457	0.5331779438802556	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1199	Tamoxifen	ESR1	Hormone-related	GDSC2	AUC	45	-0.09525691699604742	0.5336531658433166	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1553	Uprosertib	AKT1, AKT2, AKT3	PI3K/MTOR signaling	GDSC2	AUC	44	-0.09570119802677941	0.5366044926436973	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	153	Midostaurin	PKC, PPK, FLT1, c-FGR, others	Other	GDSC1	AUC	44	-0.09541930937279773	0.5378105711305602	higher_expression_more_sensitive	0.7929018928155438
USP34	all_breast_lines	2157	A-366	EHMT1, EHMT2	Chromatin histone methylation	GDSC2	AUC	40	-0.10018761726078801	0.5384886063706014	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1852	LY2109761	TGFB1	Other	GDSC2	LN_IC50	40	0.10000000000000002	0.53925338025447	higher_expression_more_resistant	0.8601906454538909
USP34	all_breast_lines	363	PF-00299804	EGFR, ERBB2, ERBB4	RTK signaling	GDSC1	AUC	44	0.0948555320648344	0.5402266563591329	higher_expression_more_resistant	0.7929018928155438
USP34	all_breast_lines	1441	AZD2014	mTORC1, mTORC2	PI3K/MTOR signaling	GDSC2	AUC	37	-0.10384068278805118	0.5407919330016758	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	2011	ICL-SIRT078	SIR2	Other	GDSC2	LN_IC50	42	-0.09699376063528078	0.5411565912359176	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	1526	Refametinib	MEK1, MEK2	ERK MAPK signaling	GDSC1	AUC	40	0.09943714821763605	0.5415508309741534	higher_expression_more_resistant	0.7929018928155438
USP34	all_breast_lines	1830	Gallibiscoquinazole		Unclassified	GDSC2	LN_IC50	37	-0.10360360360360359	0.5417214466616327	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	1067	CCT007093	PPM1D	Cell cycle	GDSC2	LN_IC50	43	-0.09559045605557233	0.5420230355240373	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	476	SB505124	TGFBR1, ACVR1B, ACVR1C	RTK signaling	GDSC1	AUC	44	-0.09372797744890768	0.5450744687753099	higher_expression_more_sensitive	0.7929018928155438
USP34	all_breast_lines	362	CI-1033	EGFR, ERBB2, ERBB4	RTK signaling	GDSC1	AUC	44	0.09372797744890768	0.5450744687753099	higher_expression_more_resistant	0.7929018928155438
USP34	all_breast_lines	1912	Afuresertib	AKT1, AKT2, AKT3	PI3K/MTOR signaling	GDSC2	LN_IC50	45	-0.09249011857707509	0.5456569981860686	higher_expression_more_sensitive	0.8601906454538909
USP34	all_breast_lines	1017	Olaparib	PARP1, PARP2	Genome integrity	GDSC1	AUC	43	0.09453337360314104	0.5465199487203183	higher_expression_more_resistant	0.7929018928155438
USP34	all_breast_lines	176	IPA-3	PAK1	Cytoskeleton	GDSC1	LN_IC50	44	0.09330514446793516	0.5468977489503165	higher_expression_more_resistant	0.788569213481972
USP34	all_breast_lines	1630	Entospletinib	SYK	Other, kinases	GDSC2	AUC	40	-0.09774859287054409	0.5484711929168652	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1031	Elesclomol	HSP90	Protein stability and degradation	GDSC1	AUC	43	-0.09347629115070977	0.5510345803160949	higher_expression_more_sensitive	0.7961887405383575
USP34	all_breast_lines	1495	Olaparib	PARP1, PARP2	Genome integrity	GDSC1	LN_IC50	42	-0.0945628393161008	0.5513890255677267	higher_expression_more_sensitive	0.788569213481972
